episode,timestep,reward,raw_reward
1,110,-1028.3351509337926,-1028.3351509337926
2,198,-1027.2880513066143,-1026.240951679436
3,325,-1029.4527226383013,-1033.7820653016756
4,433,-1027.366446681552,-1021.1076188113034
5,668,-1027.7982256473874,-1029.5253415107288
6,716,-1026.0678859905663,-1017.416187706461
7,770,-1024.8669383694455,-1017.661252642721
8,814,-1023.9562851494436,-1017.5817126094298
9,857,-1023.2464874292143,-1017.5681056673809
10,913,-1022.7387062800997,-1018.1686759380683
11,957,-1022.2538264938004,-1017.4050286308062
12,1007,-1021.8783316043118,-1017.7478878199387
13,1055,-1021.5026355549289,-1016.9942829623337
14,1096,-1021.200937436827,-1017.2788619015017
15,1159,-1021.0064125638429,-1018.2830643420654
16,1221,-1020.8076049733163,-1017.825491115419
17,1285,-1020.6730939700399,-1018.5209179176172
18,1329,-1020.4953802140826,-1017.4742463628103
19,1374,-1020.356109757007,-1017.8492415296463
20,1416,-1020.1764503319071,-1016.7629212550105
21,1459,-1019.6220247374624,-1017.2466390448988
22,1506,-1019.1882876498897,-1017.5662099279824
23,1562,-1018.3962755021736,-1017.9418223473474
24,1668,-1018.4337630435988,-1021.8573696398096
25,1738,-1017.8885366231418,-1018.6208131015876
26,1900,-1018.9108061232386,-1037.8615777083983
27,2400,-968.5904615920181,-11.254362018308736
28,2533,-969.6198852123156,-1038.1701850153788
29,2691,-970.5183902169498,-1035.5382057600652
30,2856,-971.3633891802205,-1035.0686552034815
31,3040,-972.2180798130639,-1034.498841287678
32,3151,-973.0810207903723,-1035.0067073661087
33,3269,-973.5600689593541,-1026.5752463419678
34,3380,-974.1781446976186,-1029.640376666789
35,3566,-974.5363021061885,-1025.4462125134623
36,3661,-974.8792275739543,-1024.6840004707324
37,3757,-975.1717534447198,-1024.3714353329315
38,3851,-975.4952666722181,-1023.9445109127772
39,3925,-975.8258859980285,-1024.4616280458547
40,4015,-976.2731914866096,-1025.7090310266306
41,4130,-976.6951468681511,-1025.685746675728
42,4238,-977.1474644244001,-1026.612561052962
43,4327,-977.5187893437094,-1025.3683207335357
44,4479,-977.8315336413465,-1028.1122555925506
45,4571,-978.2008319914145,-1026.0067801029475
46,4681,-978.0333285138083,-1034.5115081562794
47,4826,-1029.2062855357046,-1034.7135024562292
48,4971,-1028.7661624625339,-1029.3677235519597
49,5107,-1028.7120826715748,-1034.4566099408864
50,5237,-1028.6646833131495,-1034.1206680349756
51,5356,-1028.76311031602,-1036.4673813450859
52,5482,-1028.7837750089998,-1035.4200012257143
53,5579,-1029.3023156887302,-1036.9460599365727
54,5737,-1029.617381366231,-1035.941690216804
55,5882,-1030.1182393709998,-1035.4633726088368
56,6026,-1030.6591091264618,-1035.5013955799739
57,6128,-1031.0890556858694,-1032.970366521083
58,6260,-1031.629778304638,-1034.7589632881504
59,6369,-1031.9488606817063,-1030.8432755872198
60,6505,-1032.4270288173393,-1035.2723937392877
61,6638,-1032.649452159621,-1030.1342135213633
62,6776,-1032.7884399759646,-1029.3923173798364
63,6862,-1032.8761240044892,-1027.1220013040293
64,6989,-1032.882483309629,-1028.2394416953434
65,7108,-1032.9048337878132,-1026.453789666635
66,7212,-1032.5446599966338,-1027.308032332688
67,7291,-1032.1586300809502,-1026.9929041425603
68,7454,-1032.6271902531093,-1038.738926995147
69,7559,-1032.7935800210957,-1037.784405300611
70,7719,-1033.0044284421197,-1038.3376364554547
71,7874,-1033.029348794689,-1036.9657883964728
72,8076,-1033.028336790963,-1035.399761151195
73,8217,-1033.0588474626177,-1037.55627336966
74,8336,-1033.1691437360228,-1038.1476156849096
75,8491,-1033.2153517526522,-1036.3875329414223
76,8659,-1033.4191418444584,-1039.5771974160966
77,8836,-1033.6623867211788,-1037.83526405549
78,8999,-1033.8977345187132,-1039.4659192388378
79,9208,-1034.0899732832236,-1034.6880508774261
80,9416,-1034.1468950288759,-1036.4108286523358
81,9615,-1034.4113112416878,-1035.4225377776004
82,9827,-1034.6511259591448,-1034.1886117289794
83,10064,-1035.041959988202,-1034.9386818851742
84,10253,-1035.3645336190516,-1034.6909143123341
85,10445,-1035.7724984503036,-1034.6130862916793
86,10770,-1035.8626894296362,-1029.1118519193344
87,10981,-1036.2234972876936,-1034.209061303713
88,11240,-1035.9614947179386,-1033.498875600044
89,11425,-1035.8246359653735,-1035.0472302493079
90,11573,-1035.7421696818803,-1036.688310785585
91,11790,-1035.562105825847,-1033.3645112758222
92,11978,-1035.515950094435,-1034.4766465229459
93,12225,-1035.2644719120804,-1032.5267097225708
94,12411,-1035.0924800290732,-1034.7077780247625
95,12632,-1034.9433267073023,-1033.4044665060014
96,12851,-1034.6834604263418,-1034.3798717968934
97,13016,-1034.6008184336529,-1036.1824242017083
98,13254,-1034.3611913474,-1034.6733775137866
99,13411,-1034.4401742537023,-1036.267709003465
100,13646,-1034.3758194957045,-1035.1237334923785
101,13831,-1034.3489387358745,-1034.8849225810036
102,14063,-1034.3101255572997,-1033.4123481574848
103,14230,-1034.3810706716959,-1036.3575841730922
104,14371,-1034.5440965552311,-1037.9514319830364
105,14648,-1034.410111465069,-1031.933384488439
106,14848,-1034.6975066187986,-1034.859754993928
107,15025,-1034.795959087331,-1036.1781106743645
108,15214,-1034.9696904954608,-1036.973503762639
109,15425,-1035.1275695072472,-1038.204810485036
110,15575,-1035.2113959444412,-1038.3648395294654
111,15782,-1035.3162621533136,-1035.461835453273
112,15949,-1035.4143474297625,-1036.4383520519232
113,16141,-1035.476770565675,-1033.775172440822
114,16447,-1035.1606382693492,-1028.3851320982478
115,16775,-1034.977991185784,-1029.7515248346974
116,17275,-984.0811661393043,-16.443370867298235
117,17402,-983.4332592491816,-1023.2242863992523
118,17661,-983.1778607535447,-1029.5654076010455
119,17781,-982.537421508051,-1023.4589240935934
120,17882,-981.8770964261837,-1021.9172318550338
121,17993,-981.2340560153592,-1022.0241143645146
122,18086,-980.6018813041971,-1020.768853934241
123,18208,-979.9443676020612,-1023.2073101303724
124,18310,-979.1489168197664,-1022.0424163371389
125,18810,-928.4124147030882,-17.203342154875003
126,19310,-877.6663436179018,-19.938333290198205
127,19810,-826.397355891351,-10.798356143352166
128,20310,-775.1033755305159,-11.093896545937284
129,20810,-723.789160085916,-11.920501593040878
130,21310,-672.4327874264345,-11.237386339832783
131,21810,-621.2929004665922,-12.66409625642906
132,22310,-570.128689574655,-13.154134213175977
133,22810,-518.9254674867702,-9.710730683127581
134,23310,-468.20555222665126,-13.986826895869399
135,23810,-417.3389068277653,-12.418616856978527
136,24310,-417.44351318588804,-18.535498029754166
137,24810,-367.1342751930397,-17.03952654228356
138,25310,-316.4046931910706,-14.973767561663227
139,25810,-266.3163291924997,-21.691644122175507
140,26310,-215.887639894333,-13.343445891699147
141,26536,-216.60445962264853,-1036.3605089308257
142,27036,-166.054835833979,-9.776378160850609
143,27536,-115.36408255049011,-9.392244460594995
144,27746,-116.06730193911112,-1036.1068041095584
145,27983,-167.0925870446136,-1037.7090442649244
146,28221,-217.88566207096451,-1035.7998338172163
147,28721,-217.768423355454,-8.453581833141108
148,28981,-268.8900279094722,-1033.5259876263026
149,29227,-320.1540441884157,-1037.2008271719103
150,29393,-371.47751487728203,-1037.7068001171606
151,29890,-422.89273329195987,-1040.9684645499851
152,30075,-474.0529545579213,-1036.3585595324062
153,30575,-474.3793872967684,-16.23938546006839
154,30823,-525.52076169109,-1036.8143147823018
155,31223,-576.8277433894266,-1038.5582508237103
156,31394,-627.7604426778605,-1037.1894837984312
157,31572,-678.7368014575682,-1036.5667021364386
158,31833,-729.7995678885933,-1036.2290961821657
159,32091,-780.5542743912561,-1036.7857741754303
160,32542,-831.9215953310743,-1040.6898646880618
161,32749,-831.9064271919682,-1036.0571461487061
162,32998,-883.1845805364359,-1035.3394450502067
163,33179,-934.5349245399151,-1036.3991245301777
164,33343,-934.6176420318059,-1037.761153947378
165,33508,-934.6000160118601,-1037.3565238660035
166,33684,-934.6120402559076,-1036.0403186981662
167,34184,-934.7691541885717,-11.595860486419713
168,34456,-934.7714816835576,-1033.5725375260176
169,34651,-934.2275991423346,-1026.3231763474541
170,34926,-933.9658697057209,-1032.4722113848923
171,35121,-933.6559085059728,-1034.7692405550224
172,35465,-933.5876459721852,-1034.9933088566536
173,35725,-984.468287551437,-1033.8522170451022
174,36073,-984.4388112183369,-1036.224788120302
