episode,timestep,reward
1,439,-1044.1200098946997
2,583,-1034.7168516198667
3,728,-1036.2261196691788
4,1070,-1035.653841448905
5,1127,-1032.3134278119853
6,1182,-1030.0677151511638
7,1240,-1028.5011077102672
8,1304,-1027.3344410643892
9,1794,-1029.8462638414042
10,2158,-1029.963872857173
11,2312,-1029.3909481618887
12,2407,-1028.8743503066719
13,2507,-1028.2739136418209
14,2584,-1027.6064329740498
15,2669,-1027.0816511425644
16,2784,-1026.542491807391
17,2920,-1026.0566378748579
18,3007,-1025.6221629648537
19,3085,-1025.24260545787
20,3199,-1024.983797362868
21,3288,-1024.7094366919578
22,3426,-1025.2438967610321
23,3926,-981.2199958335761
24,4310,-983.3468853436788
25,4470,-985.1053423013055
26,4970,-947.8804312004127
27,5145,-951.415197422204
28,5457,-954.2805388820577
29,5753,-956.9385116018859
30,6044,-959.4649047381752
31,6248,-961.90649462745
32,6748,-932.0314289874481
33,6884,-934.8657187549779
34,7123,-937.823854508699
35,7339,-940.3681403378449
36,7546,-942.7709461517237
37,7710,-944.9633198882495
38,7845,-947.0504861836814
39,7943,-948.9674370741199
40,8069,-950.7791575677171
41,8177,-952.549484171556
42,8327,-954.1976986614344
43,8483,-955.8142401015114
44,8618,-957.346592987581
45,8740,-958.8284683201957
46,9240,-938.1113812207254
47,9740,-918.360960106792
48,10240,-899.3778520221061
49,10405,-901.9269566592445
50,10553,-904.521190180632
51,10765,-906.877817976133
52,11265,-889.6569580401609
53,11765,-873.0933001426536
54,12265,-857.1615679294796
55,12765,-841.761183758323
56,13265,-827.177555145219
57,13765,-812.8799937369497
58,14265,-799.0420544575945
59,14765,-785.630507971167
60,15265,-772.6716293524286
61,15765,-760.211274985468
62,16265,-748.0694934977168
63,16765,-736.306138358353
64,17265,-724.9179881102752
65,17765,-713.9235898018218
66,18265,-703.2129318046871
67,18765,-692.8047216860804
68,19265,-682.7343259849163
69,19765,-672.9383453342343
70,20265,-663.4070936472402
71,20765,-654.1564455215165
72,21265,-645.166561472102
73,21765,-636.4115201458342
74,22265,-627.8807076542718
75,22765,-619.5778846546515
76,23265,-611.494990405458
77,23765,-603.6309884783069
78,24265,-595.9494028458305
79,24765,-588.4619073350763
80,25265,-581.1656154874152
81,25765,-574.0679800760792
82,26265,-567.1224269001572
83,26765,-560.3451718468742
84,27265,-553.7259166603568
85,27765,-547.2634526724863
86,28265,-540.9539017927065
87,28765,-534.780087958364
88,29265,-528.7619571881037
89,29765,-522.8747022485145
90,30265,-517.113951399998
91,30765,-511.493325235162
92,31265,-505.99522576761046
93,31765,-500.5928802625386
94,32265,-495.3027176729088
95,32765,-490.1203113724132
96,33265,-485.0475605865686
97,33765,-480.0896480817445
98,34265,-475.2225398683876
99,34765,-470.4653347504483
100,35265,-465.79615987414536
101,35765,-455.38396575826897
102,36265,-445.1613495006036
103,36765,-434.79945361602563
104,37265,-424.491569272125
105,37765,-414.33862074563336
106,38265,-404.19075326518896
107,38765,-394.0586343581659
108,39265,-383.908208932094
109,39765,-373.44499983759584
110,40265,-363.1779460635328
111,40765,-352.98062420103037
112,41265,-342.9405650138644
113,41765,-332.7734354665615
114,42265,-322.6192537189764
115,42765,-312.46733520216344
116,43265,-302.31539425561647
117,43765,-292.221878798388
118,44265,-282.1047114995536
119,44652,-282.3593787402969
120,45152,-272.43510754825263
121,45652,-262.29497307559575
122,46152,-251.98457113681627
123,46652,-251.91071573107175
124,47152,-241.62671437492983
125,47652,-231.39321257923976
126,48152,-231.25888702831983
127,48652,-220.90938596817293
128,49152,-210.64560188740808
129,49652,-200.3944399023911
130,50152,-190.12088663581753
131,50652,-179.8325218247218
132,51152,-179.82529173231407
133,51652,-169.6169514643563
134,52152,-159.34608004420278
135,52652,-149.15583480580537
136,53152,-138.99184446863612
137,53652,-128.8474673940081
138,54152,-118.69760757231839
139,54652,-108.55659016239925
140,55152,-98.37842220714877
141,55652,-88.18975675498871
142,55980,-88.28935169877381
143,56238,-88.3745371473084
144,56479,-88.37750373812932
145,56979,-78.23879544178344
146,57479,-78.22485914703122
147,57722,-88.44252207177756
148,58025,-98.61962393065942
149,58525,-88.49340175960134
150,59025,-78.37809498485655
151,59525,-68.1741577448036
152,60025,-68.1336281003285
153,60525,-68.07933900581781
154,61025,-68.08927467419119
155,61525,-68.04414129401482
156,62025,-67.82322324348918
157,62525,-67.78754443248107
158,63025,-67.83372867439462
159,63525,-67.89990314373027
160,64025,-67.952101542585
161,64525,-67.87563382675819
162,65025,-67.81880408987281
163,65525,-67.76505243671066
164,66025,-67.7326045588907
165,66525,-67.77967960343595
166,67025,-67.82170781869206
167,67525,-67.84345851233172
168,68025,-67.78965063162723
169,68525,-67.76123881657924
170,69025,-67.72594815327439
171,69525,-67.69235657625525
172,70025,-67.68278059249242
173,70525,-67.64447953625267
174,71025,-67.6140915880655
175,71525,-67.5831716482275
176,72025,-67.61028484129169
177,72525,-67.59064797822171
178,73025,-67.56930794423447
179,73416,-77.80544876482134
180,73916,-77.7752513525796
181,74416,-77.72673409411854
182,74916,-77.72312208731176
183,75416,-77.70638361438209
184,75686,-87.94265657031069
185,76186,-87.94328656840247
186,76537,-98.2088751270755
187,77037,-98.29082967055456
188,77537,-98.3896583103512
189,78037,-98.52702813266174
190,78537,-98.56970449730333
191,79037,-98.67127729948795
192,79537,-98.74103938490737
193,79949,-109.15243684622776
194,80449,-109.26323347272964
195,80949,-109.38828055178418
196,81449,-109.50311964852318
197,81949,-109.64105361853412
198,82449,-109.72312462681724
199,82949,-109.78623027802618
200,83416,-120.02558106998714
201,83916,-120.08841188563667
202,84416,-120.17292257364757
203,84916,-120.21965798097814
204,85416,-120.30983558328008
205,85916,-120.39389742354682
206,86416,-120.48740125057527
207,86916,-120.59136901935388
208,87416,-120.67614519885983
209,87881,-130.96077686363097
210,88317,-141.23243448125825
211,88817,-141.2419282026168
212,89317,-141.11801868354397
213,89817,-141.1387696262416
214,90317,-141.17986209023445
215,90817,-141.20055395439422
216,91317,-141.20326013384462
217,91817,-141.17244291046273
218,92317,-141.16554296556677
219,92817,-130.83932748587043
220,93317,-130.6139656889814
221,93817,-130.66988178642498
222,94317,-130.6977023304886
223,94817,-130.74586759871124
224,95317,-130.78530742594936
225,95817,-130.81115593566045
226,96317,-130.81637140430786
227,96817,-130.77736855382636
228,97317,-130.86140780681578
229,97817,-130.87889881767862
230,98317,-130.91241068624868
231,98817,-130.97980982472782
232,99317,-131.0618581940123
233,99817,-131.13702464795776
