episode,timestep,reward
1,256,-1029.7656105411486
2,375,-1027.8918975525694
3,479,-1027.9662042661903
4,778,-1026.910046895598
5,861,-1025.5176373394663
6,998,-1024.8513704681648
7,1137,-1025.1261284893174
8,1269,-1025.9425981477998
9,1443,-1026.2816623260117
10,1801,-1026.7267587331412
11,2036,-1026.7253185522359
12,2155,-1026.2403245465503
13,2296,-1025.8655007658047
14,2489,-1026.1805585571785
15,2637,-1025.9628047022209
16,2730,-1025.5133175531055
17,2880,-1025.8547901145982
18,3004,-1025.6054466684411
19,3174,-1025.8230804709387
20,3331,-1025.995831851667
21,3455,-1025.7313325066953
22,3610,-1025.9309707477657
23,3729,-1025.9870356753504
24,3830,-1026.0406459414323
25,3951,-1026.119611592432
26,4065,-1026.2316051580883
27,4213,-1026.312018897357
28,4343,-1026.4091860380174
29,4484,-1026.5280709158233
30,4658,-1026.643832037479
31,4855,-1026.8600788164147
32,4990,-1027.0180854125276
33,5296,-1027.2301112812138
34,5450,-1027.5032776753878
35,5606,-1027.717691684018
36,5913,-1027.9902437967469
37,6348,-1028.2648185094688
38,6620,-1028.5033323905889
39,7120,-1002.3200719593444
40,7471,-1003.1467883418942
41,7771,-1003.9028091865019
42,8061,-1004.6841613122368
43,8326,-1005.3680890996474
44,8542,-1006.0271062277662
45,8831,-1006.6830395564285
46,9105,-1007.2847960269206
47,9494,-1007.9043077632153
48,9994,-987.473956302614
49,10313,-988.4445503211965
50,10597,-989.3691001879926
51,11097,-970.2182672776361
52,11597,-951.7600267999533
53,12097,-934.0929618267502
54,12597,-916.9427328718529
55,13097,-900.594202355182
56,13597,-884.7691373156894
57,14097,-869.3675992139362
58,14597,-854.7302222778334
59,15097,-840.3672122406014
60,15597,-826.6354458803578
61,16097,-813.3289477356717
62,16597,-800.7396514304395
63,17097,-788.4693881443254
64,17597,-776.6341216984961
65,18097,-765.020099080471
66,18597,-753.7649687758645
67,19097,-742.8876197015845
68,19597,-732.2494778506093
69,20097,-721.9023640839716
70,20597,-711.8180117752422
71,21097,-701.9622780846445
72,21597,-692.3359858637751
73,22097,-682.9603335173833
74,22597,-673.7926002464076
75,23097,-664.8927740725825
76,23597,-656.2081668897246
77,24097,-647.7744030930244
78,24597,-639.5812783739074
79,25097,-631.6191543382873
80,25597,-623.8754997567986
81,26097,-616.3261005400185
82,26597,-608.9516636315934
83,27097,-601.7570390635093
84,27597,-594.7342654506042
85,28097,-587.869954089811
86,28597,-581.1585265720755
87,29097,-574.636265236037
88,29597,-568.2077319945084
89,30097,-561.9256316986944
90,30597,-555.7750097204726
91,31097,-549.7445748911668
92,31597,-543.8571884989844
93,32097,-538.0811817998521
94,32597,-532.4501300139252
95,33097,-526.9166172854884
96,33597,-521.4932853887759
97,34097,-516.1892943509503
98,34597,-510.99515215775216
99,35097,-505.91279386095323
100,35597,-500.9399852325476
101,36097,-490.7230460538839
102,36597,-480.5608048623092
103,37097,-470.39421262590355
104,37597,-460.24969467927514
105,38097,-450.16135381289126
106,38597,-440.04734796489714
107,39097,-429.87259827860885
108,39597,-419.6737352742039
109,40097,-409.4893217056963
110,40597,-399.26131649449394
111,41097,-389.06716896036187
112,41597,-378.9397447942514
113,42097,-368.8237151369334
114,42597,-358.6175117994465
115,43097,-348.47032626213326
116,43597,-338.38067202208185
117,44097,-328.1430036651904
118,44597,-318.0034992833028
119,45097,-307.7847666237096
120,45597,-297.57027674835297
121,46097,-287.4360566899424
122,46597,-277.2006102524499
123,47097,-267.0098276957814
124,47597,-256.8113712218399
125,48097,-246.6033202623034
126,48597,-236.38536011817467
127,49097,-226.18320091173612
128,49597,-215.96868479658602
129,50097,-205.73803292656558
130,50597,-195.51800498684423
131,51097,-185.2620306972553
132,51597,-175.01902188636836
133,52097,-164.70794291354687
134,52597,-154.377945542472
135,53097,-144.0817748943107
136,53597,-133.76265600282264
137,54097,-123.42340092438698
138,54597,-113.09558358718067
139,55097,-113.04105167139387
140,55597,-102.73403146401103
141,56097,-92.4212354465206
142,56597,-82.08990113390205
143,57097,-71.77443740628226
144,57597,-61.49845783337673
145,58097,-51.19307445997736
146,58597,-40.91292601803123
147,59097,-30.58664793025158
148,59597,-30.561694374386942
149,60097,-20.330712690863997
150,60597,-10.082210973155828
151,61097,-10.02813815107428
152,61597,-10.042132522648393
153,62097,-10.001266840561927
154,62597,-10.107515181236378
155,63097,-10.148585747426397
156,63262,-20.237520940495223
157,63762,-20.32877995989689
158,63974,-30.361620000632282
159,64474,-30.404758304267215
160,64974,-30.365194090479662
161,65248,-40.463002057003344
162,65490,-50.384916649314626
163,65822,-60.36732811593376
164,66322,-60.08495954405092
165,66822,-59.9697949315669
166,67259,-70.04711296950299
167,67426,-80.04743059892773
168,67849,-90.11471052424052
169,68270,-100.22689324879683
170,68486,-110.33214540035516
171,68819,-120.48474308482012
172,69056,-130.6665418901499
173,69263,-140.8576809032062
174,69652,-151.08028091583793
175,69869,-161.28279118226448
176,70099,-171.57470386319696
177,70390,-181.81740676906495
178,70705,-192.01753868402403
179,70994,-202.23323694679297
180,71312,-212.3945502399225
181,71575,-222.55307521896404
182,71864,-232.7043183869264
183,72114,-242.89753544542305
184,72511,-253.07270465878716
185,72723,-263.29627558869
186,73028,-273.5076386885668
187,73316,-283.6431501434824
188,73816,-283.6637462630933
189,74065,-293.85662705225286
190,74416,-304.07023554449296
191,74679,-314.34549233507386
192,74969,-324.563464189859
193,75221,-334.8276900111392
194,75520,-345.02084064889453
195,76020,-344.9768400498888
196,76495,-355.23495288091516
197,76805,-365.4485653067704
198,76988,-375.75247399405436
199,77322,-386.03752225058565
200,77581,-396.2804288056967
201,77833,-406.600817533141
202,77997,-416.8933544558799
203,78192,-427.152980828093
204,78488,-437.45389856993563
205,78966,-447.6724299814401
206,79356,-457.96707541526774
207,79540,-468.2546090825422
208,80040,-468.237021406676
209,80191,-478.5557943278367
210,80505,-488.8628581531047
211,80704,-499.1609427328335
212,81204,-499.2254569846285
213,81420,-509.4820748726047
214,81683,-519.7399368909488
215,81894,-530.0038116663117
216,82394,-529.9616175612052
217,82894,-530.0210767321998
218,83248,-540.2518733648155
219,83431,-550.5507485431884
220,83685,-560.7627176649753
221,84185,-560.8333838285067
222,84685,-560.8307856843512
223,85185,-560.870820119763
224,85685,-560.8497126677073
225,86032,-571.0741979167752
226,86360,-581.30898193038
227,86860,-581.2548787046823
228,87360,-581.2433880405781
229,87832,-591.4788663161106
230,88332,-591.4318027837269
231,88670,-601.6497320470322
232,89170,-601.6114150197411
233,89670,-601.6405797303436
234,89908,-611.8443562083103
235,90408,-611.8529080886624
236,90697,-622.1036767535783
237,91197,-622.1149799079902
238,91697,-622.1105856641537
239,91875,-632.450569190676
240,92126,-642.7355018533673
241,92626,-642.8067457225876
242,92833,-653.1281353982002
243,93030,-663.4634757445441
244,93197,-673.7521022645819
245,93607,-684.0630685645767
246,93821,-694.3300105144953
247,94023,-704.6240289469185
248,94233,-714.702589030617
249,94497,-724.9243534344838
250,94693,-735.1612678401133
251,95078,-745.3975400216191
252,95282,-755.5335857235559
253,95526,-765.7466374886185
254,95963,-775.8927235767749
255,96209,-785.9974911597095
256,96503,-786.0895930559657
257,97003,-786.0696179935966
258,97433,-786.215779081384
259,97822,-796.4045180618509
260,98201,-806.5997409945182
261,98452,-806.6671582905573
262,98952,-796.5263934676426
263,99246,-796.538337168945
264,99746,-796.6039246162071
