episode,timestep,reward,raw_reward
1,409,-1024.2377066120616
2,694,-1024.4521222026965
3,835,-1028.5103653246733
4,1335,-771.901413316883
5,1474,-822.1679926390209
6,1643,-857.4531170403028
7,1736,-880.6799545996815
8,2236,-770.7093860689425
9,2736,-685.1972065139496
10,2959,-718.7814354565083
11,3459,-654.1569503570189
12,3549,-684.4393327533376
13,3679,-711.6059861702745
14,3840,-733.9576462951262
15,4034,-753.9450953007512
16,4474,-771.4371053691395
17,4974,-726.9444017760591
18,5246,-743.5140447648087
19,5356,-758.4784125011478
20,5468,-771.8356959404572
21,5586,-783.9679674462083
22,5670,-794.9340808713765
23,5790,-804.8797916935857
24,5943,-814.0127143559371
25,6046,-822.4678069377092
26,6155,-830.313241871935
27,6266,-837.5774817044853
28,6367,-844.3660406588086
29,6497,-850.5887693671044
30,6619,-856.4005024625023
31,6712,-861.8119076596633
32,7101,-866.8578780924043
33,7185,-871.6575054607965
34,7514,-876.1018254940219
35,7640,-880.309042499166
36,7768,-884.295539911142
37,7894,-888.0704200798687
38,7990,-891.6429746629568
39,8069,-895.0509095015371
40,8180,-898.2638073610566
41,8258,-901.3392113504059
42,8369,-904.2621977657587
43,8486,-907.0531388533886
44,8591,-909.7176041269418
45,8677,-912.2769162315085
46,8853,-914.666976330333
47,8941,-917.019580111334
48,9006,-919.1196174724761
49,9118,-921.2570356616881
50,9206,-923.326340363968
51,9277,-925.3118689116488
52,9371,-927.2013421722472
53,9473,-929.0211490872446
54,9580,-930.7662356406597
55,9689,-932.4579221141652
56,9776,-934.0928857029133
57,10121,-935.657949872918
58,10230,-937.1803535491982
59,10730,-921.2988125688065
60,10899,-923.0277164268077
61,11003,-924.728921242851
62,11375,-926.337290339031
63,11545,-927.9205301640516
64,12045,-913.4267329345207
65,12164,-915.2318130493891
66,12664,-901.3666323602118
67,13164,-887.9245254817733
68,13664,-874.8779443829578
69,13807,-877.1150197279367
70,14307,-864.5944273179324
71,14470,-866.9214751092799
72,14632,-869.1781677442733
73,14798,-871.3675034689654
74,14979,-873.4552584246134
75,15479,-861.8239548376123
76,15639,-863.9962073899803
77,15767,-866.1402812108626
78,16254,-868.1987051866713
79,16515,-870.2249105112679
80,17015,-859.4066668879548
81,17305,-861.4469876832749
82,17805,-850.9495061113406
83,18305,-840.7196451626336
84,18805,-830.7198011809518
85,19305,-820.9650051423881
86,19500,-823.3695180766697
87,20000,-813.9072733752535
88,20131,-816.2879392474035
89,20631,-807.1224149898302
90,21131,-798.1594083909026
91,21631,-789.4257782225054
92,22131,-780.8908111306067
93,22631,-772.4952627026704
94,23131,-764.2789183692053
95,23631,-756.2375868385755
96,24131,-748.3759708521957
97,24238,-751.1940066024308
98,24738,-743.5302719663393
99,24864,-746.3623381498572
100,25364,-738.9025281990824
101,25864,-728.665057137485
102,26364,-718.4189877256218
103,26864,-708.083169813785
104,27364,-708.0675130719872
105,27478,-708.0556813696904
106,27978,-697.7203531759807
107,28478,-687.5731360164001
108,28978,-687.6104890048887
109,29478,-687.6083500102343
110,29605,-687.6342078372737
111,30105,-687.5770058582171
112,30605,-677.4330182392578
113,30715,-677.2817006421901
114,31215,-667.0625234739196
115,31715,-656.7836819485258
116,32215,-646.4707397395022
117,32715,-646.3339793297328
118,32838,-646.3063800270888
119,33338,-636.040986555209
120,33838,-625.8231818135564
121,33967,-625.7886846387196
122,34089,-625.7657999663003
123,34203,-625.7596654230122
124,34703,-615.5306571664102
125,35203,-605.2976515405296
126,35703,-595.0340516010579
127,36203,-584.7706416376656
128,36317,-584.7076492855113
129,36429,-584.6783342320726
130,36929,-574.437355990628
131,37429,-564.1974372619355
132,37564,-564.1984654300447
133,38064,-553.9472790473417
134,38194,-553.9591183565731
135,38694,-543.7441670976542
136,39194,-533.5191390015414
137,39694,-523.2964998525672
138,40194,-513.0634996004806
139,40694,-502.84882179668443
