episode,timestep,reward
1,256,-1026.4510671971384
2,376,-1025.3498589472547
3,434,-1022.8427567390909
4,583,-1021.9961315079148
5,663,-1021.5340748230834
6,742,-1021.2284213431058
7,830,-1021.1110861229184
8,919,-1021.0218384699572
9,996,-1020.81264113108
10,1123,-1020.8915850068709
11,1222,-1021.1505575416795
12,1310,-1021.0259604577022
13,1405,-1020.9093478233972
14,1503,-1020.8606359444492
15,1653,-1020.9875337477263
16,1891,-1020.9957630270524
17,1999,-1021.0167972861632
18,2196,-1021.2628921476054
19,2319,-1021.5413344656542
20,2440,-1021.827022143338
21,2528,-1022.0713430604387
22,2612,-1022.2997219761238
23,2694,-1022.4079856013619
24,2776,-1022.5967943340044
25,2864,-1022.696568721516
26,2951,-1022.8368042906264
27,3102,-1022.9623154301066
28,3225,-1023.1394699409105
29,3309,-1023.2044696160337
30,3411,-1023.323701167378
31,3499,-1023.3559812719263
32,3597,-1023.4610579707867
33,3742,-1023.452474955652
34,3849,-1023.4665305156469
35,3999,-1023.4895207617582
36,4140,-1023.4811169048157
37,4317,-1023.4538870573406
38,4454,-1023.4254663721177
39,4596,-1023.4142222000207
40,4737,-1023.37606375264
41,4891,-1023.3834750912109
42,5036,-1023.3696962942153
43,5158,-1023.3645806352368
44,5275,-1023.3833977020587
45,5436,-1023.385858899716
46,5877,-1023.5299233355983
47,6036,-1023.5237952256683
48,6177,-1023.5048179552758
49,6677,-1002.8137702358393
50,6876,-1003.1919831681182
51,7000,-1003.5655079494767
52,7244,-1003.9429249878486
53,7617,-1004.358385218436
54,7772,-1004.7103244590122
55,7907,-1005.0525183647067
56,8065,-1005.394118817879
57,8204,-1005.7227675446883
58,8358,-1006.0454172382158
59,8510,-1006.3448809111724
60,8669,-1006.6287522298383
61,8800,-1006.9101170834599
62,8977,-1007.2182121726522
63,9165,-1007.5521240603231
64,9364,-1007.8829800308685
65,9503,-1008.1857111622426
66,9613,-1008.4862264715541
67,9775,-1008.7671446459948
68,9878,-1009.0442329132512
69,10034,-1009.3161634177311
70,10148,-1009.5728392149949
71,10266,-1009.8242840133872
