episode,timestep,reward
1,225,-1028.073766280423
2,381,-1025.2661110699717
3,451,-1023.2306807311106
4,521,-1021.9963185922435
5,589,-1021.3801360524245
6,654,-1020.871596554202
7,722,-1020.5642645865727
8,778,-1020.3172391126622
9,832,-1020.0330446540914
10,1025,-1020.5934160745677
11,1169,-1020.8959335962994
12,1372,-1020.8566504397528
13,1555,-1021.1391868513322
14,1676,-1021.5681753517476
15,1815,-1022.4866347411281
16,1878,-1022.2139408842539
17,2008,-1022.9681559705558
18,2164,-1023.7582646432662
19,2314,-1024.2200165342394
20,2445,-1024.407395533921
21,2573,-1024.793045867581
22,2727,-1025.2012513180457
23,2978,-1025.4669589570763
24,3148,-1025.7833450718842
25,3304,-1026.074394701886
26,3583,-1026.319578660938
27,3738,-1026.4318217342802
28,3873,-1026.4707575796444
29,4373,-991.3017271627775
30,4873,-958.5265068605081
31,5061,-960.7255302515036
32,5238,-962.8833815378042
33,5460,-964.8063915768189
34,5652,-966.6208050299662
35,5775,-968.2960501839266
36,6040,-969.8996825630074
37,6305,-971.4057517269362
38,6565,-972.8307236398928
39,6691,-974.156744943572
40,6877,-975.3955495789969
41,7094,-976.6013659426974
42,7298,-977.7655814598991
43,7489,-979.0390147193133
44,7989,-956.8267426781368
45,8378,-958.4505973912289
46,8878,-937.8080962147881
47,9378,-918.0789218829167
48,9878,-899.0490377144239
49,10378,-880.8226126775035
50,10878,-863.3314243472181
51,11378,-846.5222707625776
52,11878,-830.341154547911
53,12178,-834.3903652015665
54,12678,-819.0835515612596
55,13178,-804.3065363206794
56,13678,-790.0286615545203
57,14178,-776.2989799707939
58,14678,-762.9847204798245
59,15178,-750.1334853738185
60,15678,-737.7145196913661
61,16178,-725.7081064920303
62,16476,-730.6387659209051
63,16976,-719.1186629811183
64,17281,-723.9932368801701
65,17781,-712.9448670023729
66,18281,-702.2556351718971
67,18555,-707.1275284798216
68,18757,-711.8311896110536
69,19257,-701.5955479085638
70,19465,-706.2924601678648
71,19668,-710.8874627078662
72,20168,-701.0923372957651
73,20668,-691.5574624875339
74,21168,-682.2940609704901
75,21668,-673.2625850373665
76,22168,-664.5153520475259
77,22668,-655.9438041703456
78,23168,-647.5878303080669
79,23668,-639.4131510535859
80,24168,-631.46981645698
81,24668,-623.7424154778524
82,25168,-616.2262611871873
83,25468,-621.1553363417132
84,25968,-613.7766567422942
85,26468,-606.6463540658765
86,26908,-611.5273337817019
87,27408,-604.5851810606381
88,27694,-609.3683099013585
89,28194,-602.5908170651664
90,28694,-595.9430190417545
91,29194,-589.4740503945557
92,29694,-583.0881670721747
93,30194,-576.85874448124
94,30694,-570.7599680909709
95,31194,-564.8232797160505
96,31694,-558.9952408965379
97,32194,-553.3017375355183
98,32694,-547.7167548318366
99,33194,-542.2666002512715
100,33694,-536.923827761969
101,34194,-526.6962687993348
102,34694,-516.5128609373814
103,35194,-506.36515536247765
104,35694,-496.24913200990983
105,36194,-486.13176408862375
106,36694,-476.05229786251294
107,37194,-465.9519313526248
108,37694,-455.84323259063285
109,38194,-445.7128969753695
110,38694,-435.5045982075668
111,39194,-425.34426514916464
112,39694,-415.2025084906583
113,40194,-404.9844159967129
114,40694,-394.7364697758901
115,41194,-384.44182221416355
116,41694,-374.3342233754457
117,42194,-364.0212254207097
118,42694,-353.7144167661868
119,43194,-343.447284102227
120,43694,-333.24601988379834
121,44194,-322.9994537909161
122,44694,-312.72581644761533
123,45194,-302.47208920757987
124,45694,-292.23873222255634
125,46194,-282.01858350319964
126,46694,-271.80277598332145
127,47194,-261.62464451734945
128,47694,-251.45690871531443
129,48194,-251.50857856430193
130,48694,-251.48174010689152
131,49194,-241.30461830868057
132,49694,-231.07880878913377
133,50084,-231.09247821268838
134,50490,-231.1376820910631
135,50990,-220.98599432170397
136,51490,-210.78907111963466
137,51990,-200.58606122240997
138,52490,-190.35193653201787
139,52990,-180.1991469883981
140,53442,-180.2582695448822
141,53702,-180.31954332353706
142,54202,-170.11605723029618
143,54702,-159.8552436617644
144,55202,-159.87120590054107
145,55702,-149.62485355045416
146,56202,-149.5901192942075
147,56702,-149.53863478833378
148,57202,-149.59942145242823
149,57702,-149.6298282149309
150,58202,-149.65871643666185
151,58702,-149.66801746647084
152,59202,-149.70309848701666
153,59702,-139.3346494091111
154,60202,-139.37324658128713
155,60702,-139.3776864871862
156,61202,-139.39574760621232
157,61702,-139.41518143686324
158,62202,-139.40002535358784
159,62702,-139.38650172580336
160,63202,-139.41931259509514
161,63702,-139.44855650743654
162,64202,-129.19195443806774
163,64702,-129.25629546612882
164,65202,-119.03557296592487
165,65702,-119.094797576608
166,66202,-119.19673507212887
167,66702,-109.11009406609725
168,67202,-98.87723886708267
169,67702,-98.86487133972668
170,68202,-88.61374589283047
171,68618,-88.52423525449746
172,68748,-98.68908666346243
173,69173,-108.91288543117352
174,69673,-108.93104173632973
175,70173,-108.95459672043366
176,70439,-119.11292233394514
177,70939,-119.10927354055696
178,71439,-119.14905075212684
179,71629,-129.34442804262073
180,72129,-129.41325475447604
181,72629,-129.5040870268711
182,72876,-139.67330286349477
183,73177,-139.67486639198
184,73362,-149.89949229312688
185,73538,-160.05990471590914
186,73804,-160.0613866908702
187,74178,-170.25395948769864
188,74444,-170.23933351096727
189,74944,-170.35179599343894
190,75192,-180.57137164847046
191,75506,-190.75251636548023
192,75737,-200.980896278086
193,75955,-211.18100419442177
194,76156,-221.39462183091157
195,76465,-231.63988347316044
196,76965,-231.61948010475987
197,77244,-241.80052695620748
198,77505,-251.99478662591787
199,77790,-262.1816346142607
200,78137,-272.3380048272411
201,78460,-282.54774282119797
202,78870,-292.7910892068269
203,79174,-303.07718429980054
204,79450,-313.2768228394008
205,79667,-323.53851987307905
206,79876,-333.7699927154019
207,80169,-343.99194022637005
208,80529,-354.2343636804076
209,80895,-364.5194785128083
210,81090,-374.8229027902023
211,81260,-385.09399269738174
212,81553,-395.3454288903974
213,81798,-405.6658997259432
214,82126,-415.93006181191004
215,82393,-426.18281144737807
216,82703,-436.42450689005636
217,82966,-446.7357220724757
218,83209,-457.018421580592
219,83478,-467.30848523609893
220,83720,-477.4871358851575
221,84089,-487.7052120189637
222,84382,-497.9174067621975
223,84679,-508.16941407195844
224,84900,-518.4150713419431
225,85153,-528.6317501790803
226,85405,-538.8383161316258
227,85788,-548.9933839518579
228,85956,-559.2283446543565
229,86109,-569.4557111455283
230,86323,-579.747484504026
231,86496,-589.9976111324839
232,86794,-600.2438135812116
233,87227,-600.2919443180307
234,87388,-600.3101619276321
235,87636,-610.5433825999918
236,88052,-620.785611969065
237,88418,-631.042743129999
238,88820,-641.2931292956025
239,89171,-651.5036049776519
240,89671,-641.4109251507475
241,90011,-641.4073195041776
