episode,timestep,reward
1,413,-1033.7723712986624
2,618,-1029.3893609406573
3,771,-1029.5660788833668
4,912,-1029.3348641565517
5,1100,-1028.3476376084604
6,1263,-1027.6367988642503
7,1449,-1027.1806602849076
8,1785,-1027.0084444728354
9,2002,-1026.865209242028
10,2221,-1026.7298098673803
11,2441,-1026.7748186827464
12,2718,-1026.790538040118
13,3053,-1026.740625680265
14,3553,-954.2996128268576
15,4053,-891.5571440456202
16,4553,-836.7244645067763
17,5053,-787.9357877161071
18,5553,-744.4441862333589
19,6053,-705.9774733036811
20,6553,-671.1219438267682
21,7053,-639.64328494082
22,7553,-611.1279496844207
23,8053,-585.1646342073439
24,8553,-561.3541728113712
25,9053,-539.4933094932273
26,9553,-519.1685321653983
27,10053,-500.3881678080187
28,10553,-483.0428512630071
29,11053,-466.8556590754814
30,11553,-451.5979289607012
31,12053,-437.3256006274421
32,12553,-423.90257011413667
33,13053,-411.381674392169
34,13553,-399.50849049227276
35,14053,-388.27207316019116
36,14553,-377.62335510202655
37,15053,-367.5610567123649
38,15553,-358.01218488497193
39,16053,-349.02169884088136
40,16553,-340.42381507409425
41,17053,-332.35134209365845
42,17553,-324.5919182660165
43,18053,-317.36408191268765
44,18553,-310.4055061926147
45,19053,-303.848781759921
46,19553,-297.3490993260918
47,20053,-291.24148071237346
48,20553,-285.26277965419814
49,21053,-279.62466411306895
50,21553,-274.223871716725
51,22053,-268.97119719103415
52,22553,-263.88290199349797
53,23053,-259.0155334604794
54,23553,-254.40054555376065
55,24053,-249.833366374092
56,24553,-245.53404256020355
57,25053,-241.29225485287114
58,25553,-237.19720236718658
59,26053,-233.2526862619745
60,26553,-229.4281383115929
61,27053,-225.7475475966626
62,27553,-222.17186342234137
63,28053,-218.69198393201455
64,28553,-215.35059791950465
65,29053,-212.11921634871265
66,29553,-208.95724423306248
67,30053,-205.89709613771578
68,30553,-202.92728566472536
69,31053,-200.10123717438725
70,31553,-197.3135825336249
71,32053,-194.6297950065265
72,32553,-192.0097223950163
73,33053,-189.46153923281614
74,33553,-186.95937280555245
75,34053,-184.54374588613652
76,34553,-182.2747640336811
77,34704,-193.17419572600772
78,35204,-190.73905024769905
79,35704,-188.38900070315285
80,36204,-186.08488179097031
81,36704,-183.8613639540193
82,37204,-181.65768988299058
83,37704,-179.5084521057275
84,38204,-177.41070494722754
85,38704,-175.3575643531964
86,39204,-173.37149081684547
87,39704,-171.4123856401615
88,40204,-169.54338393401048
89,40704,-167.66942600701898
90,41204,-165.83219419424418
91,41704,-164.07884456172113
92,42204,-162.36814642761567
93,42704,-160.64304977760483
94,43204,-158.95748988858173
95,43704,-157.33720362219054
96,44204,-155.7498055042927
97,44704,-154.24015301206416
98,45204,-152.7155918406043
99,45704,-151.23908111379853
100,46204,-149.78092495302946
101,46704,-139.50270771361932
102,47204,-129.26606077901724
103,47704,-119.03785212581657
104,48204,-108.79498806928508
105,48384,-108.77892497273169
106,48884,-98.5792280662539
107,49384,-88.37833951301444
108,49626,-88.36173341845884
109,50126,-78.14730537573884
110,50420,-78.19571300508784
111,50920,-68.00024837373745
112,51420,-57.795037733639326
113,51714,-57.792232891005966
114,52214,-57.7171501444991
115,52451,-67.82453956179712
116,52951,-67.76188726041991
117,53380,-77.94218513233817
118,53880,-77.98714836613432
119,54200,-88.08747896174754
120,54700,-88.0821657322826
121,54957,-98.24637756804267
122,55156,-108.36493968203985
123,55361,-118.4626809069975
124,55861,-118.3800078379254
125,56113,-128.46954469508267
126,56613,-128.37898491788587
127,57113,-128.29055758126032
128,57613,-128.1877227994135
129,57845,-138.29684533889846
130,58070,-148.43378651014808
131,58570,-148.3962011800003
132,58898,-158.61158043335473
133,59398,-158.56664392206739
134,59898,-158.56975982074474
135,60398,-158.56659387034867
136,60898,-158.67079711956123
137,61294,-168.91464146672445
138,61794,-169.05360064105847
139,62240,-179.30984433027936
140,62740,-179.38734612679295
141,63240,-179.40667954146727
142,63740,-179.56976528505288
143,64240,-179.68451834322002
144,64740,-179.80951659920692
145,65240,-179.8741504865011
146,65740,-179.98540706151783
147,66232,-190.2280840005226
148,66732,-190.36126622548014
149,67232,-190.4091624826745
150,67732,-190.44654005443567
151,68232,-190.50172454085293
152,68732,-190.6234676402528
153,69232,-190.7537090621351
154,69732,-190.81354143915902
155,70232,-190.97552516883647
156,70732,-191.06372572003954
157,71232,-191.18855341051068
158,71732,-191.2435107800225
159,72219,-201.55901273619668
160,72719,-201.60674500354347
161,73219,-201.6111928407655
162,73719,-201.62011893696865
163,74219,-201.64489247428054
164,74719,-201.64690480254015
165,75219,-201.6295520772794
166,75719,-201.64321464355066
167,76219,-201.6432162970993
168,76719,-201.64633916567334
169,77219,-201.6091181165128
170,77656,-211.8373346001232
171,78156,-211.8895553365896
172,78656,-212.0168396168539
173,79156,-212.0111670136988
174,79656,-211.98924693637548
175,80156,-211.95199210022642
176,80656,-211.85855465940892
177,81156,-201.68805673466193
178,81656,-201.71957056357903
179,82156,-201.71814572267232
180,82656,-201.72452282008035
181,83156,-201.75453807982964
182,83656,-201.77863598070584
183,84156,-201.79760543612855
184,84656,-201.8533227913621
185,85156,-201.9409667591798
186,85656,-201.97098345861613
187,86156,-202.00072195251826
188,86656,-201.99885228773218
189,87156,-202.03553195369113
190,87656,-202.05203197542457
191,88156,-202.0179755067802
192,88656,-202.04801331883843
193,89156,-202.08637656147272
194,89656,-202.0887176104401
195,90156,-202.21949703145128
196,90656,-202.20500709881279
197,91156,-202.18215548328746
198,91656,-202.1658471772351
199,92156,-202.1214629618466
200,92656,-202.10362325269696
201,93156,-202.08655536465199
202,93656,-202.09801220690574
203,94156,-202.08033558406768
204,94656,-202.09252958205806
205,95156,-191.8975767304916
206,95656,-191.88583617772082
207,96156,-191.87334321948686
208,96656,-181.6724923205039
209,96897,-191.8802990018668
210,97397,-181.64655980722438
211,97897,-181.5881526243962
212,98397,-181.56423240303954
213,98897,-171.37611524919373
214,99397,-171.37011362301863
215,99897,-161.2145172760707
