episode,timestep,reward,raw_reward
1,78,-1010.3681355128845,-1010.3681355128845
2,130,-1009.4600698619261,-1008.5520042109677
3,219,-1009.7274860563333,-1010.2623184451477
4,307,-1010.5803051926414,-1013.138762601566
5,405,-1010.5146282122405,-1010.2519202906365
6,524,-1010.668448264566,-1011.437548526193
7,958,-1012.6877323922008,-1024.80343715801
8,1142,-1013.7080917208343,-1020.8506070212696
9,1274,-1013.771917541346,-1014.2825241054388
10,1342,-1013.3678989111279,-1009.7317312391651
11,1457,-1013.535329055765,-1015.2096305021367
12,1547,-1013.5084044405107,-1013.2122336727136
13,1601,-1013.2440862318629,-1010.072267728089
14,1929,-1013.1676211042765,-1012.1735744456525
15,2025,-1012.939994801396,-1009.7532265610703
16,2139,-1012.7150606072544,-1009.34104769513
17,2249,-1012.7682022502734,-1013.6184685385772
18,2377,-1012.5671294839615,-1009.1488924566571
19,2543,-1012.4387607642107,-1010.1281238086965
20,2718,-1012.2566306641477,-1008.7961587629511
21,2792,-1012.104276813049,-1007.321058490909
22,2843,-1012.0502561374099,-1007.4715906981863
23,2916,-1011.952559040629,-1008.3083765095298
24,3014,-1011.7893444881544,-1009.8744715520722
25,3081,-1011.6875417323375,-1008.2158651742994
26,3130,-1011.5043782367236,-1007.7742786139173
27,3213,-1010.6784530589172,-1008.28493360188
28,3304,-1010.0359804933296,-1008.0011557095179
29,3381,-1009.7167243901782,-1007.8974020424148
30,3420,-1009.58271993307,-1007.0516420970013
31,3459,-1009.1857808794281,-1007.2708494292955
32,3517,-1008.9303665746238,-1008.1039475766271
33,3561,-1008.8145928669403,-1007.7567935744203
34,3608,-1008.6034939164772,-1007.9515954363927
35,3690,-1008.5511990121162,-1008.7073284738512
36,3829,-1008.6552259296752,-1011.4215860463089
37,3890,-1008.4180198383629,-1008.8743467123285
38,3960,-1008.4332605939901,-1009.4537075692023
39,4050,-1008.4543306597968,-1010.5495251248307
40,4167,-1008.6630306543957,-1012.9701586549271
41,4265,-1008.9517667792812,-1013.0957809886215
42,4366,-1009.2219715012467,-1012.8756851374919
43,4497,-1009.5477195654579,-1014.8233377937574
44,4614,-1009.7461545416616,-1013.843171076143
45,4722,-1009.9973776751498,-1013.2403278440639
46,4784,-1010.164356491772,-1011.1138549463597
47,4867,-1010.3799519103434,-1012.596841973308
48,4985,-1010.5926049225875,-1012.2542159544006
49,5110,-1010.7931252369884,-1011.9078083304387
50,5215,-1011.0163502816097,-1011.5161429894257
51,5477,-1011.4287506033685,-1015.5188558644733
52,5807,-1011.8409856625846,-1016.348648760948
53,6307,-962.8269246970327,-27.475574263383695
54,6530,-963.2021670491697,-1015.4564424791308
55,6732,-963.4555776553365,-1013.7755405971867
56,6836,-963.6412470997368,-1015.1349749343121
57,6907,-963.946361843921,-1014.9766415960105
58,7135,-964.2664474722926,-1015.8554201366344
59,7266,-964.2888875243237,-1010.9983261654583
60,7438,-964.275805711736,-1012.7085224031678
61,7643,-964.2827904649857,-1013.2354760536195
62,7829,-964.5701614812136,-1018.6231054620554
63,8078,-964.6690756190162,-1016.8016205498064
64,8302,-964.836261357703,-1017.1868858498761
65,8588,-964.9411498422593,-1015.3380975351896
66,8903,-965.1608142095068,-1015.5071422913123
67,9403,-915.2170080078567,-13.720717940306066
68,9879,-915.4935864199826,-1017.7857841969153
69,9991,-915.4487663635424,-1011.0114072016378
70,10491,-865.5897600557983,-14.336016834543926
71,10576,-865.2330443367649,-1008.384541483805
72,11076,-815.1576984937575,-14.841731900797278
73,11167,-864.2059597927935,-1008.4408002441065
74,11411,-864.126467268997,-1013.8665920031985
75,11911,-813.9811096969746,-10.86838915674189
76,12411,-763.7120573257675,-9.753927510168644
77,12911,-713.4597032832952,-9.929560746563931
78,13411,-663.0797957860684,-8.25727019210009
79,13911,-613.0145656960427,-9.693724364943346
80,14411,-562.8007334106862,-8.431876696037364
81,14897,-562.8821022514883,-1014.8628528696607
82,15397,-512.5577434026102,-12.13592848449307
83,15897,-462.19976766171084,-9.642105731820475
84,16016,-461.87100823692816,-1010.6116973542215
85,16516,-411.63795994189724,-10.67713163457036
86,17016,-361.40951257116706,-10.93819487671083
87,17516,-361.3586370371034,-12.70320725903206
88,18016,-310.9668775168618,-9.95059379208324
89,18516,-260.9720595493651,-11.115047851703547
90,18627,-310.77499062620825,-1010.3946383714069
91,19127,-261.00230649125206,-12.93085878468086
92,19627,-260.7996383530825,-10.788369137405182
93,20127,-211.14338346267323,-15.315702435921525
94,20627,-161.16620275388186,-14.322977827371995
95,21127,-161.2090249205392,-11.724832489888858
96,21627,-161.2678194883983,-10.929818867350248
97,22127,-161.33219137486134,-11.216998475824575
98,22627,-161.49322281456853,-11.477898986243869
99,22709,-211.41691825838842,-1008.1676332413414
100,23209,-211.64947403414672,-13.082992211202452
101,23651,-211.80492860637537,-1017.9719443142341
102,23762,-261.69584187546127,-1009.9541938662102
103,23855,-311.6684257964772,-1009.0937841521389
104,23969,-311.67279437227853,-1010.6990688702487
105,24080,-361.6683424226517,-1010.5880926420342
106,24580,-361.89997283874237,-15.570803198524303
107,24721,-411.68475948207896,-1008.3989401257635
108,24789,-461.5629148519362,-1007.5137011892299
109,24890,-511.52012638654895,-1010.2592785439593
110,24978,-511.4559518441532,-1009.1111475234916
111,25048,-561.1856564544826,-1007.5249509912686
112,25119,-611.031496508911,-1007.7051702259722
113,25619,-610.9833645204644,-14.353062666988416
114,25810,-660.8038376127693,-1010.7324396734687
115,26285,-711.0547820439244,-1016.7437211129921
116,26390,-761.0258899344905,-1010.3519766786703
117,26466,-810.8645212278813,-1007.9896243436406
118,26637,-860.7567477349328,-1009.3224291272768
119,26818,-860.8833478361706,-1010.6996352661008
120,26999,-910.730846708959,-1010.0329696669687
121,27191,-910.4330588038017,-1012.0161862110905
122,27278,-910.3781368985789,-1008.8557557617486
123,27354,-910.3385862291198,-1008.3027707629568
124,27421,-910.1700498896367,-1007.3283420805874
125,27541,-910.0795176574806,-1008.7774479989145
126,27623,-959.7242550029083,-1008.4655501070763
127,27723,-959.8206294585025,-1010.3264292376464
128,27793,-959.8232992535904,-1007.5670970909886
129,28055,-959.9579858824958,-1012.9530111220663
130,28555,-909.9780899882333,-9.513229638242242
131,29055,-860.1241048918237,-10.44524906307454
132,29156,-860.2536774573994,-1010.2966215374902
133,29238,-909.9420181341235,-1008.1198762014675
134,29330,-909.8808470226465,-1009.5090174439324
135,29830,-859.4948827612525,-9.024435885109684
136,30156,-859.6803370718242,-1014.0610628901014
137,30235,-859.699791635642,-1008.3787156199987
138,30331,-859.7215004410248,-1009.7566052349313
139,30454,-859.6649452642805,-1009.5685317312153
140,30954,-809.5015935517373,-6.765935416106296
141,31049,-809.393327257229,-1009.8508603209249
142,31549,-759.5325641223657,-11.640493064484128
143,32049,-709.7385280309089,-12.422048933821333
144,32549,-659.9470281853207,-11.498345168820094
145,33049,-609.9158027952261,-8.152940197023002
146,33549,-559.7414381143659,-4.978256489870606
147,33738,-559.8091150251167,-1011.6799674526641
148,34238,-510.03717804945,-12.128357577653736
149,34441,-510.0328176587059,-1012.8658033071866
150,34775,-560.2970571883219,-1014.798020230562
151,35275,-560.0811990838092,-6.128086972820711
152,35775,-509.8886966973376,-6.446573808057422
153,35945,-510.44904220650807,-1019.3267863848785
154,36289,-510.8752826809173,-1018.0338269321171
155,36506,-561.295785042629,-1017.4344831193417
156,36764,-561.4136165557579,-1016.417693152681
157,36931,-561.9549206748345,-1019.2047980015294
158,37253,-562.0970377760698,-1012.5989472596386
159,37642,-562.7789441450178,-1023.2066591101745
160,38142,-562.9394464430557,-9.975981376864848
161,38321,-563.3685147288536,-1018.4322260368825
162,38466,-613.8051354692924,-1020.3729078732615
163,38676,-664.1309667764615,-1018.9386750772022
164,38965,-714.2347382920465,-1013.5737754805195
165,39322,-764.6292813067796,-1016.0438004916846
166,39500,-815.2927714714065,-1018.2480597824089
167,39649,-815.6794701878191,-1019.4139417809171
168,39860,-866.0839200945591,-1020.2173557124545
169,40278,-866.3999060684959,-1019.185522785923
170,40447,-866.5800689780483,-1018.4012784216076
171,40613,-917.1980980874147,-1018.4886691601494
172,40894,-967.7465577938365,-1017.4157679364952
173,41189,-967.6287787786208,-1016.9712060805642
174,41339,-967.7071759549556,-1019.6017704588088
175,41484,-967.7833125626024,-1018.9572152722815
176,41653,-967.973855120267,-1020.2285443059711
177,41770,-968.0086192057382,-1019.900079710955
178,41934,-968.3057036382459,-1018.5406359097896
179,42075,-968.135224717309,-1019.7970806914382
180,42250,-1018.5782948775935,-1018.8373845825552
181,42381,-1018.6356248536888,-1019.5788255587884
182,42540,-1018.5484004163029,-1018.6284191255431
183,42701,-1018.5778301280855,-1019.5272693128529
184,42826,-1018.9142934655138,-1020.303042229086
185,42981,-1019.0873083441336,-1019.5040980640788
186,43119,-1019.1642711072506,-1019.7873150447467
187,43348,-1019.0565214093094,-1017.2589478220996
188,43554,-1018.9646956224948,-1018.3808399761633
189,43701,-1018.9626721254875,-1019.1450528457784
190,43897,-1018.9258774542634,-1017.6653849971218
191,44044,-1018.9382859802078,-1018.7368396790356
192,44246,-1018.9758383004357,-1018.1668143410542
193,44375,-1019.1418758033849,-1020.2919561395498
194,44539,-1019.0777093350538,-1018.318441092184
195,44676,-1019.1071013347097,-1019.5450552654007
196,44848,-1018.9754032397102,-1017.5945824059845
197,45031,-1018.8779214340532,-1017.9504435978115
198,45174,-1018.7563119373614,-1016.1084459759547
199,45301,-1018.7395274817852,-1019.4613915799172
200,45459,-1018.7134104632371,-1018.3150442115913
201,45670,-1018.644097079138,-1018.1925578768065
202,45901,-1018.5532006148075,-1016.8104898389332
203,46178,-1018.3657426635918,-1015.7781102885407
204,46499,-1018.0282461555187,-1013.5531120676216
205,46724,-1017.8762069438766,-1016.4633138312387
206,46932,-1017.7287330782743,-1016.8378377326978
207,47192,-1017.6413916270964,-1015.5121187985435
208,47403,-1017.5436770772254,-1016.4265489787446
209,47597,-1017.447637746733,-1017.2242662359319
210,47981,-1017.2798442002329,-1014.309514067121
211,48324,-1017.1105871193679,-1015.3516980617301
212,48578,-1016.845538473213,-1012.8658414179544
213,48885,-1016.4899469265545,-1013.1801252063802
214,49072,-1016.4510357408068,-1017.5402173772276
215,49350,-1016.2360867866848,-1015.2460761829636
216,49602,-1016.1473306704399,-1015.8194600810886
217,49819,-1016.1084587582184,-1017.173005353378
218,49994,-1016.2193122779934,-1018.3255163714575
219,50250,-1016.1678587985189,-1018.4323219904236
220,50598,-1016.001467764189,-1014.9872235249985
221,50820,-1015.9034218833485,-1016.2316402599961
222,51071,-1015.868860275428,-1016.1192576805277
223,51242,-1015.9923315851622,-1018.2475364832197
224,51397,-1016.2684354729479,-1019.0751898233361
225,51582,-1016.3164154998536,-1017.4229143693508
226,51759,-1016.3797781667348,-1018.1050910703223
227,52017,-1016.3426870381454,-1014.770296226755
228,52296,-1016.3146288651145,-1015.8653855181298
229,52670,-1016.1756458202019,-1014.4446053376776
230,53034,-1016.1484199754441,-1013.764997171964
231,53263,-1016.1825067309267,-1016.0334331713772
232,53502,-1016.4509270546645,-1018.2342478927121
233,53920,-1016.6173723013968,-1016.5090301410281
234,54087,-1016.6764846166537,-1018.7224636823704
235,54587,-966.1897906834483,-5.512197518857554
236,55037,-966.0924863427554,-1013.873373267227
237,55314,-966.040217319066,-1016.1276248795923
238,55659,-965.7238479606164,-1011.998129202459
239,56004,-965.6745522193338,-1017.446407164776
240,56208,-965.7564267923453,-1016.6247149852288
241,56402,-965.7893447321497,-1016.8899990560874
242,56527,-966.0137956552975,-1020.608276143482
243,56725,-966.1487409362553,-1020.946442102377
244,56874,-966.2734707041976,-1021.5697851821778
245,57060,-966.4352147332127,-1020.6577949496484
246,57256,-966.5231297226535,-1019.8633908591453
247,57396,-966.8591543386158,-1021.4907885459965
248,57638,-967.0879700232987,-1020.4416992117888
249,57821,-967.3334239373811,-1019.3536836193258
250,57937,-967.7036056354143,-1021.1686311326287
251,58043,-967.9526115607748,-1021.0135516785849
252,58188,-968.0191288386998,-1019.5645934512125
253,58338,-968.1795948520333,-1019.7183504077009
254,58491,-968.2280550010867,-1019.691666663435
