episode,timestep,reward
1,95,-1018.1553878945227
2,161,-1017.9888687778205
3,238,-1018.1056872033187
4,353,-1018.0630603843117
5,424,-1018.0548007337691
6,924,-848.4585725627439
7,1049,-872.9328704508654
8,1293,-891.5346416788126
9,1657,-906.5481458721017
10,1934,-918.8596825088601
11,2175,-928.4222654316574
12,2472,-937.023889354285
13,2838,-944.0157870229148
14,3338,-877.3779325833333
15,3642,-887.506254526077
16,3999,-896.2689764176569
17,4499,-903.945072335409
18,4999,-853.7289391073182
19,5499,-808.820903088797
20,5745,-819.8976306179575
21,6245,-780.8591302542891
22,6745,-745.8512707349361
23,7094,-758.1562739929338
24,7330,-769.5112208194856
25,7595,-779.927447182331
26,7890,-789.5597143021412
27,8166,-798.4592358623668
28,8410,-806.7440959081416
29,8645,-814.4888103181715
30,8896,-821.435247629271
31,9396,-795.0281039814513
32,9678,-802.338920407386
33,10044,-809.2296082954448
34,10544,-785.4303671278456
35,11044,-762.9904710640336
36,11544,-741.7980754079921
37,11788,-749.6294379174844
38,12288,-729.9085421171825
39,12503,-737.6660629435689
40,12798,-745.0153906740995
41,12976,-752.0460067251662
42,13476,-734.1405509659021
43,13689,-741.0811577730829
44,13976,-747.6879248368175
45,14476,-731.0751654670656
46,14925,-737.6152897863936
47,15269,-743.9013657397132
48,15454,-749.9565396990948
49,15702,-755.7532433267373
50,15862,-761.3377605185884
51,16145,-766.6646256980338
52,16308,-771.8166093736182
53,16526,-776.7563653266193
54,16711,-781.5183943412908
55,17033,-786.0887301720607
56,17176,-790.5091815588896
57,17360,-794.7591521575305
58,17518,-798.884519818816
59,17668,-802.8770199622528
60,17812,-806.7132906951244
61,17973,-810.3580194379377
62,18183,-813.8524653972601
63,18344,-817.2645047805721
64,18496,-820.5636642998181
65,18675,-823.6986194911831
66,19045,-826.8584034776873
67,19269,-829.9195298267016
68,19450,-832.9083546615739
69,19594,-835.7340395943203
70,20004,-838.5440507529012
71,20487,-841.239063610145
72,20987,-829.5576265673492
73,21413,-832.2888991936202
74,21685,-834.9972773658948
75,22067,-837.5495475902395
76,22567,-826.5434287166361
77,23067,-815.8557712932735
78,23282,-818.5475895698421
79,23472,-821.2719291813917
80,23855,-823.8803097933227
81,24355,-813.7196438608959
82,24855,-803.811523129021
83,25355,-794.1442097259877
84,25855,-784.6998266061587
85,26355,-775.4683476861976
86,26855,-766.4573583477569
87,27355,-757.65307571339
88,27855,-749.0477338442087
89,28355,-740.6514487247698
90,28855,-732.4454947618617
91,29355,-724.4008077754229
92,29855,-716.5445435849105
93,30355,-708.84413257458
94,30855,-701.3065894149114
95,31355,-693.9320222474291
96,31855,-686.7051201241771
97,32355,-679.6268494808994
98,32855,-672.6936463238442
99,33355,-665.9086293100767
100,33855,-659.2574333951435
101,34355,-649.0788608568123
102,34855,-638.9127482459505
103,35355,-628.741703537254
104,35855,-618.5652691007101
105,36355,-608.3969534076068
106,36855,-608.3924984543874
107,37355,-598.2045398395059
108,37855,-588.019327720002
109,38355,-577.753661887818
110,38855,-567.458365787746
111,39355,-557.220611376202
112,39855,-546.9172927069308
113,40355,-536.6388981850179
114,40855,-536.5285534463466
115,41355,-526.2361423469594
116,41855,-515.9645650369357
117,42355,-505.6978329584041
118,42855,-505.7028055661028
119,43355,-505.6986921452116
120,43855,-495.3956282649115
121,44355,-495.39516673057153
122,44855,-495.306221372874
123,45355,-485.0203704752163
124,45855,-474.7339311951026
125,46355,-464.440552660928
126,46855,-454.1414201162864
127,47355,-443.8935604314118
128,47855,-433.5904150815106
129,48355,-423.27919217390917
130,48855,-413.0732850472884
131,49355,-413.053783315697
132,49855,-402.76652500971375
133,50355,-392.47915999645744
134,50855,-392.48425874240456
135,51355,-392.4845223141072
136,51855,-392.4844957420743
137,52355,-382.1775737552058
138,52855,-382.19117689431283
139,53355,-371.8755480347941
140,53855,-361.57655668584994
141,54355,-351.24587808966754
142,54855,-351.2627230503835
143,55355,-340.9444054451886
144,55855,-330.6320500573509
145,56355,-330.6347515338655
146,56855,-320.31711533098905
147,57355,-309.9909742344078
148,57855,-299.65592694431007
149,58355,-289.31919407202827
150,58855,-278.97152297274573
151,59355,-268.6481058359556
152,59855,-258.3123108772721
153,60355,-247.9776659038847
154,60855,-237.64023069710623
155,61355,-227.3230746723258
156,61855,-216.99507235998448
157,62355,-206.67582917424758
158,62855,-196.33677786944133
159,63355,-185.99391974885594
160,63855,-175.66761083201604
161,64355,-165.38371578240563
162,64855,-155.11465618457743
163,65355,-144.8282171999512
164,65855,-134.54576161007608
165,66355,-124.3033457689013
166,66855,-113.98978089538858
167,67355,-103.67119408251698
168,67855,-93.34514431418657
169,68355,-83.06744611221657
170,68855,-72.74371579499004
171,69355,-62.44575846703401
172,69855,-62.44480507973092
173,70355,-52.16387999956092
174,70855,-41.84180855131681
175,71355,-31.57893470510608
176,71855,-31.571115290570347
177,72355,-31.54351196023338
178,72855,-21.288919165338594
179,73355,-10.952493282746342
180,73855,-0.6604056587963385
181,74355,-0.6530569701120674
182,74855,-0.6412920454893629
183,75355,-0.6296104861907095
184,75855,-0.6266342942426693
185,76355,-0.6272491443685371
186,76855,-0.6277922359458605
187,77355,-0.6233795141733041
188,77855,-0.6329074721596408
189,78355,-0.6277039048089261
190,78855,-0.6168364322603186
191,79355,-0.6218609496331302
192,79855,-0.6129088603785459
193,80355,-0.6110666908933502
194,80855,-0.6188236952613719
195,81355,-0.6227897064283388
196,81855,-0.6227957413720567
197,82355,-0.6680463238544085
198,82855,-0.6692256230371515
199,83355,-0.6667034062867886
200,83855,-0.6646123871637657
201,84355,-0.6626336748322958
202,84855,-0.6510943510614176
203,85355,-0.6420461840590861
204,85855,-0.6497853135191198
205,86355,-0.6386798571077495
206,86855,-0.6390657131469913
207,87355,-0.6353671203849056
208,87855,-0.6063905576461509
209,88355,-0.6218553735816359
210,88855,-0.6434938590464988
211,89355,-0.6489829040976731
212,89855,-0.6397500025546465
213,90355,-0.6447936257137711
214,90855,-0.6454915786491591
215,91355,-0.6485790118754045
216,91855,-0.647676565015082
217,92355,-0.6503761026732843
218,92855,-0.6461637028644971
219,93355,-0.6464066265625859
220,93855,-0.6494876958905418
221,94355,-0.6537058132469064
222,94855,-0.6396415210627506
223,95355,-0.6391252212778956
224,95855,-0.6227424325446849
225,96355,-0.6266673228423671
226,96855,-0.6298205676153702
227,97355,-0.5795388339057042
228,97855,-0.5833051519210816
229,98355,-0.5877398471808963
230,98855,-0.566693623633991
231,99355,-0.5596980324183868
232,99855,-0.5602380077401
