episode,timestep,reward
1,417,-1028.113191456886
2,552,-1024.830675041037
3,641,-1024.348167047843
4,736,-1022.8670181398854
5,793,-1021.8535738748118
6,848,-1021.1381965593323
7,905,-1020.5786111454343
8,967,-1020.2117296335746
9,1031,-1020.0026589386661
10,1134,-1020.4253707205364
11,1261,-1020.5758991205319
12,1502,-1020.4216194744635
13,1625,-1020.264367618093
14,1742,-1020.2484410908792
15,1857,-1020.2006133255652
16,1944,-1020.0718134135848
17,2108,-1019.9818250942127
18,2204,-1019.8548181346775
19,2303,-1019.7627714567438
20,2402,-1019.6588717709071
21,2557,-1019.675935936595
22,2619,-1019.6074138861658
23,2728,-1019.552985137588
24,2822,-1019.5105285185967
25,2954,-1019.4392396695137
26,3060,-1019.4141538289867
27,3151,-1019.4318079757519
28,3228,-1019.4285708292803
29,3312,-1019.4035602590047
30,3398,-1019.4003974433482
31,3479,-1019.3904941698322
32,3602,-1019.3872858781438
33,3706,-1019.4103119361486
34,4042,-1019.4108099818231
35,4172,-1019.3790708043814
36,4330,-1019.3902423494435
37,4565,-1019.4065455872576
38,4783,-1019.4246298819053
39,4961,-1019.4557459505878
40,5089,-1019.491745580104
41,5220,-1019.5153449026386
42,5335,-1019.5392577463267
43,5548,-1019.5898685867052
44,6048,-996.4650922970366
45,6277,-997.1772818266558
46,6777,-975.5059916282665
47,7000,-976.6731474390181
48,7500,-956.33400102631
49,8000,-936.8311729033311
50,8500,-918.109825340137
51,8849,-920.2579629104468
52,9349,-902.5943524744372
53,9849,-885.5825867912657
54,10349,-869.193246682063
55,10849,-853.3937305862129
56,11030,-856.4578701251302
57,11530,-841.4361719673166
58,11899,-844.6698982199218
59,12399,-830.3559381564713
60,12899,-816.5206045723569
61,13399,-803.1454714726477
62,13899,-790.193609370897
63,14399,-777.6556386965065
64,14899,-765.5090317487459
65,15241,-769.4556433273771
66,15741,-757.7993029266881
67,16241,-746.4926378215844
68,16741,-735.5167497088734
69,17241,-724.8709848788924
70,17741,-714.5186724105274
71,18241,-704.4693639344285
72,18741,-694.6942283324908
73,19241,-685.1877280308104
74,19741,-675.936193710348
75,20241,-666.9249511011828
76,20741,-658.1588190296683
77,21241,-649.6331769896846
78,21741,-641.306564843969
79,22241,-633.1919825485923
80,22741,-625.2811814387776
81,23241,-617.5697099964732
82,23741,-610.039425433143
83,24241,-602.6923134142697
84,24741,-595.5187361194543
85,25241,-588.5152275653206
86,25741,-581.680121589738
87,26241,-574.9949960309278
88,26741,-568.4754586872081
89,27241,-562.0893413187232
90,27741,-555.8445550298601
91,28241,-549.7447725980163
92,28741,-543.7846287095787
93,29241,-537.9378750318523
94,29741,-532.215509491806
95,30241,-526.6136064282414
96,30741,-521.1310513755099
97,31241,-515.7676652909313
98,31741,-510.5051804241212
99,32241,-505.3608172392919
100,32741,-500.30834107884095
101,33241,-490.031489412879
102,33741,-479.81627199699244
103,34241,-469.59041826310886
104,34741,-459.4090561484214
105,35241,-449.2486523085314
106,35741,-439.0843335754559
107,36241,-428.96949651916606
108,36741,-418.82182617975246
109,37241,-408.6548472401988
110,37614,-408.6552831953193
111,38114,-398.4676169225903
112,38614,-388.3031658643856
113,39114,-378.20286623153277
114,39614,-368.00477409628644
115,40114,-357.8365386037486
116,40614,-347.76541245734495
117,41114,-337.6830517135885
118,41614,-327.51798266010314
119,42114,-317.34467022562774
120,42614,-307.2172582951904
121,43114,-297.10237776811516
122,43614,-286.9786115429726
123,44114,-276.80651820914085
124,44614,-266.6534887862032
125,45014,-266.70779446613074
126,45514,-256.5201863438018
127,46014,-246.32193685230794
128,46514,-236.16690565723505
129,46713,-236.19729935886883
130,47167,-236.27566810000292
131,47667,-226.10070063006356
132,48167,-216.0228737901882
133,48667,-205.82531142963853
134,49167,-195.64349069668745
135,49667,-185.49386216877676
136,50167,-175.36448387380645
137,50667,-165.2483131321911
138,51167,-155.0478679627687
139,51667,-144.84661354233995
140,52167,-134.6415214365641
141,52667,-124.43730124570813
142,53167,-114.24795649338358
143,53667,-104.03980991889296
144,54167,-104.03142744583171
145,54667,-93.76324941741119
146,55167,-93.77639123728386
147,55667,-83.47815722621114
148,56167,-83.47966766960698
149,56647,-93.72759790775757
150,57147,-93.73703392961782
151,57647,-83.47215550564168
152,58049,-93.71410254666985
153,58549,-93.70497838960226
154,59049,-93.71572018533905
155,59549,-93.72966924674864
156,59960,-93.74843107965137
157,60460,-93.7882306808809
158,60960,-83.49865047654548
159,61378,-93.76308365220095
160,61878,-93.77177651947407
161,62378,-93.77090106095987
162,62878,-93.77136373668004
163,63378,-93.77407544847269
164,63878,-93.7806267163228
165,64378,-83.57807167237155
166,64665,-93.81505924844033
167,64841,-104.03554197128088
168,65208,-114.27050161036576
169,65708,-114.42714406400466
170,66148,-124.64388623091605
171,66548,-134.90524737285318
172,66971,-145.13471454888125
173,67411,-155.380261204697
174,67911,-155.387779325029
175,68411,-155.4083262549541
176,68911,-155.42513178512652
177,69411,-155.4240506649183
178,69911,-155.43347391287443
179,70411,-155.4545467666519
180,70713,-165.66858819548492
181,71213,-165.66790429743247
182,71713,-165.67171232535355
183,72213,-165.6766710022831
184,72713,-165.6844945898761
185,73213,-165.6863678175709
186,73713,-165.68446002120226
187,74213,-165.68738235023093
188,74713,-165.67592376750977
189,75213,-165.6750391360169
190,75713,-165.68254987718643
191,76213,-165.68386375336584
192,76713,-165.68337786117186
193,77213,-165.68805314079285
194,77713,-165.69497004012905
195,78213,-165.71359823910763
196,78713,-165.72164692483392
197,79213,-165.7311754895293
198,79713,-165.7355846149597
199,80213,-165.72562387377818
200,80713,-165.73536643378543
201,81213,-165.7456301174322
202,81713,-165.74651283031963
203,82213,-165.75171215945159
204,82713,-165.75085527650307
205,83213,-165.7344329868791
206,83713,-165.7235567727157
207,84213,-165.66679159229022
208,84713,-165.6383916407001
209,84983,-175.92476336636054
210,85212,-175.9292081403442
211,85712,-175.9985418172679
212,85924,-186.3025114799654
213,86151,-196.53907881318653
214,86377,-206.85963065676978
215,86655,-217.13287955500718
216,86979,-227.32863641442876
217,87176,-237.55917429380253
218,87398,-247.86861851303794
219,87618,-258.1862055410932
220,87816,-268.4693517185845
221,88033,-278.7108743933976
222,88293,-288.96247667345347
223,88515,-299.2775492918901
224,88742,-309.5661625593086
