episode,timestep,reward
1,225,-1024.1917791249052
2,377,-1022.3916294847977
3,470,-1021.6597567125588
4,586,-1021.7525450764022
5,947,-1022.0231224835983
6,1110,-1022.2159884657176
7,1275,-1022.4150841016825
8,1389,-1022.5367520513173
9,1497,-1022.6447296432278
10,1650,-1022.6718219524782
11,1775,-1022.7751014483874
12,1924,-1022.8384547580063
13,2125,-1023.334244896449
14,2252,-1023.5523130159465
15,2390,-1024.0711523257764
16,2518,-1024.1252780312104
17,2641,-1024.2162103457745
18,2783,-1024.225538383296
19,2938,-1024.2420485333587
20,3091,-1024.2457167144607
21,3244,-1024.3249585737724
22,3445,-1024.4578797592878
23,3559,-1024.4100579349217
24,3703,-1024.5014712698785
25,3903,-1024.8602169467683
26,4106,-1024.8808891096362
27,4330,-1025.1222060902085
28,4506,-1025.358540123969
29,4672,-1025.488478455129
30,4849,-1025.7069551268776
31,5171,-1025.9208387694166
32,5438,-1026.1051748519187
33,5751,-1026.2851139937386
34,5953,-1026.5467357687446
35,6127,-1026.7149200250285
36,6627,-998.1975140418704
37,6984,-999.102687291974
38,7484,-972.8130167047012
39,7649,-974.3701334427099
40,7969,-975.8281111080589
41,8469,-952.0300517602944
42,8969,-929.3658112008069
43,9238,-931.7834447659355
44,9424,-934.1144728862045
45,9736,-936.2994232979258
46,10044,-938.4088683199645
47,10250,-940.4275924327251
48,10436,-942.3958676734798
49,10732,-944.240400617474
50,11232,-925.3589270898774
51,11732,-907.2173950818146
52,12232,-889.7732512306716
53,12478,-892.3525306727602
54,12834,-894.8594042412594
55,13078,-897.2107548118792
56,13418,-899.526213013276
57,13771,-901.6732413285257
58,14068,-903.797908534741
59,14568,-888.4806266177432
60,14847,-890.8044557925879
61,15347,-876.2848991848639
62,15847,-862.1956324006416
63,16347,-848.5118750841837
64,16847,-835.2752341364966
65,17347,-822.4450930146519
66,17847,-809.9995660180291
67,18347,-797.9339990071303
68,18847,-786.2126313793387
69,19347,-774.8664868714355
70,19847,-763.8307801693617
71,20347,-753.1011571157469
72,20847,-742.6437963149739
73,21347,-732.5068364329454
74,21847,-722.6100616424128
75,22347,-712.9861024247303
76,22847,-703.6849278562202
77,23347,-694.5510158898295
78,23744,-698.81598856069
79,23933,-702.9184314067799
80,24433,-694.2124112422343
81,24933,-685.6456521331883
82,25433,-677.2858435781586
83,25598,-681.4456864468309
84,26098,-673.3396929086477
85,26598,-665.4222770630978
86,26846,-669.5883159623444
87,27346,-661.898784828044
88,27670,-666.0490861788071
89,28170,-658.5669716831127
90,28670,-651.3844455744904
91,29170,-644.2890646518354
92,29670,-637.3093527523633
93,30170,-630.4760614025884
94,30670,-623.7766092110768
95,31170,-617.2331647168021
96,31670,-610.8761809050353
97,31920,-615.1251242270503
98,32119,-619.2946831942385
99,32355,-623.3958432768196
100,32593,-627.4175526615375
101,32863,-627.417733982652
102,33098,-627.4454176464592
103,33360,-627.4864886427173
104,33644,-627.5330224338933
105,33931,-627.5565900069512
106,34431,-617.3475806791358
107,34867,-617.3864817044058
108,35275,-617.3920103886118
109,35516,-617.4031652514573
110,35749,-617.4862939526678
111,36070,-617.5567073281229
112,36355,-617.616679759716
113,36704,-617.6076130486255
114,36945,-617.6649389682638
115,37214,-617.6486854836747
116,37714,-607.4994620873389
117,37938,-607.4855880205617
118,38280,-607.4751799625421
119,38780,-597.2583019183857
120,39047,-597.2421562720518
121,39510,-597.2333690621554
122,40010,-586.9611416688227
123,40257,-586.9814129986397
124,40563,-586.9490582395582
125,40984,-586.8389840987965
126,41484,-576.5961968582268
127,41627,-576.4909795974972
128,42127,-566.1896941993281
