episode,timestep,reward,raw_reward
1,110,-1043.6299434222183,-1043.6299434222183
2,223,-1037.7914277344844,-1031.9529120467503
3,293,-1036.2830125718735,-1033.2661822466519
4,362,-1034.650881299774,-1029.7544874834753
5,450,-1033.1621155060989,-1027.2070523313976
6,503,-1031.7803340181897,-1024.871426578644
7,619,-1031.518174727603,-1029.9452189840827
8,679,-1031.8510662794083,-1034.1813071420459
9,751,-1031.6851211972507,-1030.3575605399883
10,840,-1031.362977617041,-1028.463685395154
11,975,-1031.9479316438762,-1037.7974719122285
12,1089,-1032.3767887190343,-1037.094216545773
13,1263,-1032.6148304915616,-1035.4713317618896
14,1432,-1034.130771343993,-1053.8380024256
15,1571,-1035.6807521242883,-1057.3804830484228
16,1719,-1035.9121378004706,-1039.3829229432092
17,1806,-1035.8541840280643,-1034.9269236695636
18,1978,-1035.8419509027055,-1035.6339877716073
19,2079,-1035.6455427209473,-1032.1101954493006
20,2163,-1035.6224262031844,-1035.1832123656895
21,2286,-1035.4147643422275,-1031.2615271230882
22,2363,-1035.169254192828,-1030.0135410554342
23,2441,-1034.6982247864185,-1024.3355778454102
24,2517,-1034.3068525149438,-1025.3052902710274
25,2600,-1033.9878941107254,-1026.3328924094822
26,2672,-1033.6527596425587,-1025.2743979383908
27,2782,-1033.3495890918753,-1025.4671547741077
28,2864,-1033.0792035073996,-1025.7787927265542
29,2964,-1033.1166871189296,-1034.1662282417722
30,3095,-1033.516856884892,-1045.1217800978025
31,3273,-1034.1818167108736,-1054.1306114903239
32,3369,-1034.5307302456272,-1045.3470498229765
33,3574,-1035.3686419287494,-1062.1818157886603
34,3684,-1035.691131402832,-1046.3332840475662
35,3805,-1036.1351525295195,-1051.2318708368882
36,4014,-1036.7776299028742,-1059.2643379702881
37,4514,-1011.3605562943496,-96.3459063874708
38,4684,-1012.4306901390438,-1052.0256423927258
39,4875,-1013.6771422129343,-1061.042321020773
40,5038,-1014.6656265074269,-1053.2165139926385
41,5225,-1015.6636177648561,-1055.5832680620192
42,5390,-1016.6130639040324,-1055.5403556102624
43,5507,-1017.2256885586702,-1042.955924053458
44,5628,-1017.8610690956615,-1045.1824321862905
45,5797,-1018.5850334003086,-1050.439462804782
46,6193,-1020.0430195923894,-1085.6523982360286
47,6348,-1020.6251381329283,-1047.4025909977127
48,6477,-1021.1247756029861,-1044.6077366957113
49,6714,-1021.8208069671141,-1055.2303124452567
50,6925,-1022.3289623618533,-1047.2285767040757
51,7026,-1022.7347306876085,-1043.0231469753635
52,7193,-1023.2206052725182,-1048.0002091029141
53,7373,-1023.677029065319,-1047.411066290956
54,7488,-1024.0295710010503,-1042.7142935948073
55,7856,-1024.7853775239284,-1065.5989297593467
56,7969,-1025.068472481537,-1040.6386951500094
57,8064,-1025.335333445649,-1040.2795474359236
58,8219,-1025.640135699462,-1043.0138641668036
59,8335,-1025.8896548815856,-1040.3617674447607
60,8505,-1026.1985963111226,-1044.4261406538078
61,8606,-1026.4494766386895,-1041.5022962927019
62,9010,-1027.117918924466,-1067.892898356836
63,9143,-1027.3948070145696,-1044.5618686009918
64,9303,-1027.6712294992863,-1045.085846036428
65,9409,-1027.8949858955789,-1042.2153952582978
66,9516,-1028.073254158077,-1039.6606912204581
67,9665,-1028.2843416904661,-1042.2161188281498
68,9771,-1028.4651486019952,-1040.5792116744449
69,9920,-1028.70618964254,-1045.0969803995947
70,10032,-1028.7841979926284,-1034.1667741487138
71,10250,-1028.975672873073,-1042.3789145042088
72,10340,-1028.9791635386257,-1029.2270007928657
73,10612,-1029.4476725538964,-1063.1803216533856
74,10819,-1029.7091735209772,-1048.7987441178682
75,10901,-1029.7832214454377,-1035.2627678555198
76,11088,-1030.059113768081,-1050.7510379663338
77,11193,-1030.1848860836935,-1039.7435820702506
78,11606,-1030.439802178559,-1050.0683414831817
79,11754,-1030.584237807137,-1041.8502168362338
80,11879,-1030.7241472084966,-1041.7769899158868
81,11972,-1030.8471237712993,-1040.6852487955196
82,12074,-1030.9496000380495,-1039.2501776448166
83,12199,-1031.0480379488322,-1039.1199466330215
84,12412,-1031.283895937022,-1050.8601089567737
85,12588,-1031.4408657518961,-1044.626330201331
