episode,timestep,reward,raw_reward
1,154,-1019.271793890823
2,246,-1020.2062825231535
3,416,-1020.9193924719466
4,714,-1021.349743829591
5,829,-1021.5803772213931
6,947,-1021.7731816442047
7,1093,-1022.6845216284463
8,1277,-1023.257301022428
9,1392,-1023.5822651563228
10,1678,-1024.0757358310873
11,1908,-1024.7909999147244
12,2324,-1025.7913882433838
13,2581,-1026.0934578112988
14,3081,-952.8678096502797
15,3581,-889.3775489729825
16,4081,-833.8081469436919
17,4250,-845.577644268158
18,4750,-798.6126270324663
19,4927,-810.991271286021
20,5206,-821.9937491185274
21,5371,-832.0098581225496
22,5587,-841.1002427727333
23,6010,-849.409473333026
24,6147,-857.1021460237844
25,6647,-822.8202370282174
26,6831,-830.9017532032905
27,7014,-838.3615716257854
28,7266,-845.2107595197916
29,7473,-851.2540759447412
30,7604,-856.9755233579123
31,7750,-862.3732029233661
32,7912,-867.3607531525676
33,8035,-872.0722244451172
34,8137,-876.4440853731676
35,8637,-851.4225404060707
36,8835,-856.2749924442677
37,9168,-860.8280025067219
38,9668,-838.1793487515283
39,10127,-842.9677673353353
40,10393,-847.6461953165202
41,10660,-851.8989554556475
42,11160,-831.6168838779023
43,11362,-836.0965486278085
44,11568,-840.3535954563278
45,12068,-821.6804490842023
46,12259,-826.1148803988905
47,12627,-830.2946125937382
48,12918,-834.3421107945405
49,13092,-838.1683017081507
50,13592,-821.4063544749129
51,13792,-825.3675895087157
52,14070,-829.2248888118276
53,14570,-813.5809981605048
54,14863,-817.5898189720684
55,15363,-802.7566463569513
56,15614,-806.7047898700908
57,15905,-810.6103816225757
58,16116,-814.3193704030205
59,16398,-817.9638904501672
60,16586,-821.5710668055222
61,16935,-824.9645137348888
62,17197,-828.2055787546684
63,17506,-831.404979653411
64,17733,-834.4214800468742
65,17934,-837.337942164152
66,18264,-840.2518575277358
67,18408,-843.1924035023977
68,18577,-846.0156421145464
69,18696,-848.8032440318646
70,18869,-851.4601685586006
71,19087,-853.9102083475575
72,19286,-856.2743565186256
73,19532,-858.6030626715932
74,19726,-860.7803002874431
75,20020,-863.039800821907
76,20178,-865.1769598436085
77,20303,-867.2249858069542
78,20470,-869.2385402038288
79,20706,-871.2943060568768
80,20868,-873.213189631645
81,20992,-875.0556114128777
82,21139,-876.8343747151462
83,21244,-878.5693450017025
84,21374,-880.2962129162084
85,21482,-881.9400441844597
86,21707,-883.5833744263246
87,21799,-885.1439982020713
88,21963,-886.7208938608472
89,22134,-888.2887652629406
90,22235,-889.7673944615841
91,22341,-891.2044198028591
92,22641,-892.6102649110621
93,22758,-894.0036196957534
94,22858,-895.3459126200344
95,23070,-896.8590298178506
96,23202,-898.1756586579336
97,23424,-899.4892149974434
98,23662,-900.7854433187774
99,24162,-891.6876712171266
100,24269,-892.9772301447057
101,24444,-893.0299530723084
102,24616,-893.0426822801363
