episode,timestep,reward
1,349,-1020.6912191232906
2,510,-1021.6680617169297
3,890,-1021.854723794458
4,1084,-1021.9455047126072
5,1268,-1022.0228005763071
6,1436,-1022.1368143358991
7,1652,-1022.2301689753479
8,1776,-1022.3545366233677
9,1891,-1022.4255187181718
10,2069,-1022.3891650179845
11,2205,-1022.3785798266338
12,2448,-1022.362796934172
13,2654,-1022.3239445250032
14,2774,-1022.3523076409856
15,2892,-1022.4012752337383
16,3005,-1022.36886913133
17,3105,-1022.352934686072
18,3230,-1022.3256521446721
19,3363,-1022.3047472221342
20,3486,-1022.2753042262477
21,3595,-1022.2572209301907
22,3733,-1022.2150909133244
23,4233,-977.7726935047402
24,4375,-979.5991521814703
25,4497,-981.2937328182791
26,4692,-982.8525997695591
27,4820,-984.2815030385152
28,4936,-985.631570793185
29,5436,-951.6448552812633
30,5622,-953.9767153825887
31,5756,-956.1812825616465
32,5885,-958.2585010217774
33,6064,-960.2041597831981
34,6235,-962.0393700569889
35,6340,-963.7743418879191
36,6497,-965.4080615493494
37,6657,-966.941858143902
38,6814,-968.3961285248498
39,6923,-969.7834636234346
40,7067,-971.1060886420113
41,7217,-972.3533139823387
42,7387,-973.538193398617
43,7526,-974.6649855564032
44,7635,-975.7537375225188
45,7778,-976.7814758462503
46,7924,-977.7780080301269
47,8051,-978.7335393914473
48,8168,-979.6491515910769
49,8309,-980.5299392316219
50,8458,-981.3612397201115
51,8622,-982.1633753514533
52,8785,-982.9329205254819
53,8888,-983.6868424840175
54,8998,-984.4181034160197
55,9118,-985.1215862299963
56,9232,-985.7896426131873
57,9368,-986.4419122935619
58,9492,-987.0672498065156
59,9652,-987.6641876848279
60,9775,-988.2396137613712
61,9888,-988.7996530895928
62,9997,-989.3526410170164
63,10132,-989.8723153357178
64,10246,-990.4125488922687
65,10379,-990.9181030213916
66,10879,-975.9056217234026
67,11091,-976.5952369680857
68,11263,-977.2706857154701
69,11504,-977.9199187716492
70,11734,-978.5497878837203
71,11941,-979.1718090674253
72,12441,-965.5768788753618
73,12613,-966.3708781319398
74,13113,-953.313687279748
75,13613,-940.6058425099255
76,13799,-941.6967478469359
77,14299,-929.4695158559434
78,14480,-930.6672996070172
79,14980,-918.8889067864657
80,15152,-920.1950231699964
81,15652,-908.8364396365313
82,16152,-897.7545370407379
83,16304,-899.2743623371379
84,16804,-888.5704357989982
85,17304,-878.1185910575059
86,17579,-879.8017410002625
87,18079,-869.6905359749617
88,18234,-871.4352738390847
89,18734,-861.6458525580339
90,18885,-863.4406793672667
91,19385,-853.9541028669545
92,19885,-844.6738061931674
93,20053,-846.5995180051706
94,20553,-837.5949506045469
95,21053,-828.7800213692094
96,21246,-830.8088798701393
97,21746,-822.2459828090665
98,21886,-824.3060676972282
99,22063,-826.3176214310963
100,22198,-828.2966643518091
101,22698,-818.0911646597255
102,23198,-807.8665860026188
103,23698,-797.646355823885
104,23840,-797.6661624465065
105,24159,-797.6753612233553
106,24659,-787.4509430634221
107,25159,-777.2254703200509
108,25659,-766.9954763434289
109,25886,-766.9993402678748
110,26035,-767.0144324056183
111,26535,-756.7935820022193
112,26719,-756.803506920043
113,27219,-746.5881615269117
114,27719,-736.3646890366323
115,27929,-736.359772434625
116,28429,-726.1420134482044
117,28644,-726.1499389648835
118,29144,-715.9317139778956
119,29644,-705.7207799141033
120,30144,-695.5233370064634
121,30644,-685.3076673199213
122,31144,-675.0949001895189
123,31644,-675.1073347519986
124,32144,-664.8925410135738
125,32644,-654.6732011164644
126,33144,-644.4558753850317
127,33644,-634.2549852303306
128,34144,-624.0370519364682
129,34644,-624.0388354138795
130,35144,-613.8258569962637
131,35644,-603.6034958777565
132,36144,-593.3772758923035
133,36644,-583.1602717679781
134,37144,-572.9366084268945
135,37644,-562.7092371461229
136,38144,-552.4838193205484
137,38644,-542.2625671658478
138,39144,-532.0416540152908
139,39644,-521.8175990257238
140,40144,-511.59104889302614
141,40644,-501.3758728804686
142,41144,-491.15538157308356
143,41644,-480.93575965840614
144,42144,-470.7176843188138
145,42644,-460.5030609345231
146,43144,-450.2786297539951
147,43644,-440.05946235399455
148,44144,-429.8416001320488
149,44644,-419.61546834215704
150,45144,-409.4058735372773
151,45644,-399.1889032845073
152,46144,-388.97420586880673
153,46644,-378.75147813174846
154,47144,-368.5204556675564
155,47644,-358.2991498776735
156,48144,-348.08291050818553
157,48644,-337.86025681070475
158,49144,-327.63367492553937
159,49644,-317.41132268829415
