episode,timestep,reward,raw_reward
1,90,-1018.4294679658437,-1018.4294679658437
2,141,-1018.3743293964153,-1018.3191908269868
3,214,-1018.4258583321526,-1018.5289162036275
4,320,-1018.7492813680535,-1019.7195504757563
5,384,-1018.6331368351699,-1018.1685587036351
6,487,-1018.9696367131861,-1020.6521361032675
7,614,-1020.1096568346594,-1026.9497775634993
8,714,-1020.0083359689611,-1019.2990899090718
9,829,-1020.7066353948582,-1026.2930308020354
10,938,-1020.7808605331553,-1021.4488867778299
11,1063,-1020.7601117656966,-1020.5526240911095
12,1294,-1020.8701082103194,-1022.08006910117
13,1431,-1021.0846439130352,-1023.659072345625
14,1931,-948.8786902569806,-10.20129272827047
15,2127,-954.4831690874463,-1032.9458727139668
16,2627,-895.6476631759406,-13.115074503353732
17,2826,-903.7923975470471,-1034.108147484753
18,3317,-910.6112483343155,-1026.5317117178786
19,3450,-916.9003935040483,-1030.1050065592392
20,3592,-922.655113655087,-1031.994796524821
21,4092,-878.86519409461,-3.066802885069164
22,4217,-885.7019974702048,-1029.2748683576922
23,4717,-847.4686721556849,-6.335515236248883
24,4827,-854.7543589511952,-1022.325155247935
25,4991,-861.6867231473132,-1028.0634638541449
26,5491,-828.8826313430261,-8.780336235848887
27,5696,-836.4728390226694,-1033.8182386933936
28,6027,-843.3578182131341,-1029.252256355681
29,6187,-849.5988934839382,-1024.349001066454
30,6292,-855.3192035046118,-1021.2081941041419
31,6792,-828.0877584276008,-11.144406117269996
32,7080,-834.4063441084287,-1030.2825002140976
33,7580,-809.2922228492844,-5.640342556666088
34,8080,-785.668893723627,-6.099032576930852
35,8580,-763.3666570364605,-5.090609672803662
36,9080,-742.257516772715,-3.437607541622045
37,9580,-722.3254750080692,-4.771971480818478
38,10080,-703.6666958957508,-13.29186873996895
39,10334,-712.0381535922353,-1030.1535460586447
40,10834,-694.4484352703115,-8.449420715288456
41,11297,-702.6648465787453,-1031.3212989160972
42,11797,-686.2915427202681,-14.986084522705083
43,11919,-694.1126049084327,-1022.5972168113409
44,12419,-678.666142073638,-14.46824017746571
45,12919,-663.8965789117565,-14.035799788974872
46,13419,-649.7532553844334,-13.303696654895058
47,13919,-636.2022386347904,-12.855468151212413
48,14419,-623.170446415264,-10.67621209751973
49,14919,-610.5603645705235,-5.2764360229760285
50,15120,-619.0138999001006,-1033.23713104938
51,15620,-606.9546060000746,-3.98991099877548
52,15895,-615.1173874738869,-1031.419242638312
53,16395,-603.6085888873937,-5.1510623897510595
54,16895,-592.6359398943091,-11.085543260823398
55,17395,-581.9298576873399,-3.801418511003369
56,17590,-589.9923848611413,-1033.4313794202235
57,18090,-579.8106555088053,-9.633811777986175
58,18381,-587.5922936667439,-1031.1456686692438
59,18581,-595.1506963444305,-1033.538051650245
60,19062,-602.4091514035642,-1030.6579998924535
61,19562,-592.6580067700766,-7.589328760822315
62,20062,-583.208995128384,-6.819284985130904
63,20337,-590.3099229306372,-1030.5674466703358
64,20790,-597.1575379557041,-1028.5572845349293
65,21062,-603.818753753564,-1030.136564816595
66,21562,-594.7711669910508,-6.6780274276904334
67,21926,-601.2443553739042,-1028.4747886422374
68,22108,-607.6121421778724,-1034.2538580437404
69,22298,-613.7868353355408,-1033.6659700569953
70,22688,-619.7102758104098,-1028.4276685763723
71,23188,-611.0420515482105,-4.266353194263182
72,23659,-616.8330712902379,-1027.995472974166
73,23875,-622.5250434599951,-1032.3470396825135
74,24334,-627.9972274168978,-1027.466656270791
75,24561,-633.3748043451791,-1031.3154970379965
76,24873,-638.582266999998,-1029.1419661114107
77,25183,-643.6113440376424,-1025.8211988986254
78,25417,-648.60223928428,-1032.9011732753718
79,25798,-653.4007674403638,-1027.6859636149045
80,26114,-658.0660538110379,-1026.6236770942974
81,26366,-662.5864119940227,-1024.215066632811
82,26550,-667.120431588981,-1034.3760187805967
83,26797,-671.4224378841523,-1024.1869540882037
84,27056,-675.6213933796255,-1024.1346995039012
85,27327,-679.698003057612,-1022.1332160084759
86,27574,-683.7006088226594,-1023.9220988516956
87,27780,-687.5967783324404,-1022.6673561736008
88,28165,-691.4441971842119,-1026.1696372883328
89,28459,-695.2554863690042,-1030.6489346307314
90,28580,-698.8962549355679,-1022.924657359737
91,28676,-702.4326649270506,-1020.7095641604994
92,28801,-705.9224105507856,-1023.4892623106612
93,28895,-709.3040465694123,-1020.4145602830671
94,29054,-712.6494062441907,-1023.7678559985861
95,29156,-715.894014808168,-1020.8872198220358
96,29333,-719.0989996264731,-1023.5725573654415
97,29608,-722.2908568636179,-1028.7091516295188
98,29950,-725.4552225634873,-1032.3986954508127
99,30053,-728.4482842564356,-1021.7683301653718
100,30553,-721.3698007060087,-20.599929213743092
101,31053,-711.3614652608604,-17.59592345103827
102,31553,-701.4453342980097,-26.7060945419113
103,32020,-701.6883174105897,-1042.8272274616183
104,32383,-701.8003127446535,-1030.919083882131
105,32883,-691.8373413501104,-21.871419249319967
106,33019,-691.8383166727243,-1020.7496683646547
107,33133,-691.7834465092498,-1021.462761216036
108,33255,-691.8211973984894,-1023.0741788330422
109,33396,-691.7803699154106,-1022.210282494158
110,33529,-691.7840682531331,-1021.8187205500827
111,33759,-691.858431196258,-1027.988918403614
112,33881,-691.8658163981615,-1022.8185892915152
113,34048,-691.8604034408335,-1023.1177766128199
114,34330,-702.0385311312921,-1028.0140617741322
115,34484,-701.93511442807,-1022.6042023917755
116,34819,-712.1149241020873,-1031.0960419050823
117,35141,-712.0717829891953,-1029.794036195557
118,35641,-702.0244289047092,-21.79630326925869
119,36141,-692.0532414889151,-32.98626497981279
120,36510,-692.0497759599606,-1031.6482436293563
121,37010,-692.2185217598314,-19.941382872175847
122,37407,-692.2309771197448,-1030.5204043490296
123,37907,-692.345856538002,-17.823457061972405
124,38407,-682.3084160257481,-18.581104022563228
125,38628,-682.3045760416566,-1027.679465444983
126,38759,-692.4338383239822,-1021.7065644684052
127,39182,-692.4552803925161,-1035.962445546792
128,39682,-682.3407736852718,-17.80158563124663
129,40182,-672.2469262763242,-14.96426017169023
130,40307,-672.2563434445069,-1022.1499109224312
131,40422,-682.372323037083,-1022.74236537487
132,40548,-682.2802015767792,-1021.0703541837144
133,40653,-692.4315248451338,-1020.7726693921279
134,40804,-702.5952034255466,-1022.4668906182001
135,41304,-702.6819438099654,-13.764648114686427
136,41804,-702.7889007362361,-14.133300168707285
137,42304,-702.8900393981557,-14.885837672779338
138,42490,-713.017617581764,-1026.0496871007936
139,42990,-702.8900357723828,-17.395365120518015
140,43490,-702.9801839529845,-17.464238775463997
141,43990,-692.9180528304522,-25.108186662846222
142,44199,-703.0220921198453,-1025.3900134620196
143,44593,-703.140667262852,-1034.4547311120118
144,45093,-703.1864802359781,-19.04953749005781
145,45335,-713.2988048890954,-1025.2682651007292
146,45737,-723.5067652623696,-1034.0997339822916
147,45990,-733.6443276550962,-1026.611707423866
148,46210,-743.8126168705303,-1027.5051336409372
149,46417,-754.0177899834832,-1025.7937473182776
150,46706,-753.9369142352808,-1025.1495562291425
151,46925,-764.1687005073135,-1027.1685382020512
152,47220,-764.1508681381132,-1029.636005718266
153,47570,-774.3856613038198,-1028.6303789604444
154,48070,-774.3811495766716,-10.634370545992292
155,48291,-784.6265682929015,-1028.3432901339982
156,48535,-784.578928533412,-1028.6674034712428
157,48755,-794.7610828797227,-1027.8492464090693
158,49255,-784.5625714102665,-11.29452172362382
159,49755,-774.320454065402,-9.326317163776238
160,50255,-764.1328768883885,-11.900282191112426
161,50453,-774.310871626768,-1025.3888025987746
162,50953,-774.3206952657752,-7.80164888585354
163,51453,-764.0895947580431,-7.457395897126824
164,51953,-753.8970069103739,-9.298499768016109
165,52453,-743.70553789608,-10.989663387215199
166,52953,-743.7399907943336,-10.123317253030093
167,53453,-733.5459478210184,-9.0704913107287
168,53953,-723.2952532673136,-9.184402673254459
169,54453,-713.042621645315,-8.402807857124197
170,54953,-702.7960356005576,-3.769064100652158
171,55453,-702.7841790056154,-3.08069370002554
172,55953,-692.5461185212723,-4.189424539866751
173,56077,-692.4600726452092,-1023.7424520762003
174,56577,-682.2830425744717,-9.763649197015102
175,57077,-672.0352775597011,-6.538995560951624
176,57577,-661.8250677455928,-8.120984700576692
177,58077,-651.6618490324237,-9.499327581743033
178,58577,-641.4111058710666,-7.826857139669447
179,59077,-631.1631239134371,-2.8877678519518093
180,59577,-621.0045356227774,-10.764848028327464
181,60077,-610.8483132020099,-8.592824556053914
182,60577,-600.5306795654719,-2.6126551268027525
183,61077,-590.3775169549087,-8.870693031880611
184,61577,-580.22921959535,-9.304963548011587
185,62077,-570.0618947140833,-5.400727881827859
186,62491,-570.2070314065772,-1038.435768101081
187,62991,-560.0154494253239,-3.50915804827343
188,63491,-549.8342577038046,-8.050465136397928
189,63991,-539.6530797996104,-12.531144211304927
190,64491,-529.5503715046557,-12.65382786426764
191,64991,-519.448610286333,-10.533442328231521
192,65491,-509.31904225322296,-10.532458999652876
193,65991,-499.18602789560333,-7.113124521110675
194,66491,-489.0203770553801,-7.202771976259352
195,66991,-478.8777281041944,-6.622324703475575
196,67491,-468.70915627204624,-6.715374150622838
197,67605,-468.650433232993,-1022.8368477241869
198,68105,-458.36075835155236,-3.4312073067545725
199,68212,-458.3692968339599,-1022.622178406123
200,68712,-458.2429055037757,-7.960796195329441
201,69212,-458.0998598430053,-3.291357373995688
202,69712,-457.86172031635266,-2.8921418766459213
203,70212,-447.4915920262813,-5.814398454478378
204,70332,-447.4198751409882,-1023.7473953528246
205,70832,-447.26377547950574,-6.261453101069597
206,71332,-437.10338120974825,-4.710241388897356
207,71437,-437.1093942474188,-1022.0640649830979
208,71937,-426.93515705542194,-5.650459633353916
209,72437,-416.7942752412323,-8.122101075200588
210,72555,-416.8045668509403,-1022.8478815208831
211,72687,-416.7583821402794,-1023.3704473375356
212,73187,-406.60553612397524,-7.533987661088692
213,73291,-406.5895269136735,-1021.5168555826507
214,73791,-396.3861834122105,-7.679711627821551
215,73881,-396.37357690898773,-1021.3435520694992
216,74040,-396.29606509548734,-1023.3448605550415
217,74540,-386.131096238472,-13.297150494024562
218,75040,-385.95520378032364,-4.207057454427207
219,75540,-385.6510197282348,-2.5678597709374484
220,75867,-385.59436137731484,-1025.982408537361
221,76073,-395.63319874808354,-1023.8251199490371
222,76331,-395.57077907455437,-1024.2784369961091
223,76831,-395.4973959648009,-10.485146086629339
224,77068,-405.5725569954538,-1026.0972070878533
225,77188,-405.53203835446993,-1023.6276013465964
226,77522,-405.6324763582255,-1031.750364843963
227,78022,-395.297911933106,-2.5060030348449733
228,78307,-405.4357291636272,-1031.5833086833618
229,78467,-415.5302416927943,-1024.4155130884012
230,78681,-415.580850682603,-1027.2108099032946
231,78928,-415.60745235749744,-1025.4025328643274
232,79193,-415.7076568776888,-1031.0908062028439
233,79437,-415.77902394742557,-1027.9093763658125
