episode,timestep,reward
1,151,-1019.2948250690196
2,267,-1020.1203854483057
3,377,-1019.4044973297546
4,444,-1018.9710490082946
5,545,-1019.0472217988168
6,648,-1019.0201044759316
7,758,-1019.1215121859103
8,895,-1019.2101066361317
9,1054,-1020.1301673976114
10,1445,-1020.3301145670672
11,1568,-1020.6935386214299
12,1869,-1021.5111541726064
13,2063,-1022.8319246445952
14,2211,-1023.7711203304797
15,2306,-1023.7993517283351
16,2424,-1024.186353254674
17,2511,-1024.3077536191097
18,2625,-1024.486572139563
19,2708,-1024.310845260891
20,2791,-1024.1073270668298
21,2871,-1023.9073664064092
22,2950,-1023.7158336397343
23,3035,-1023.5831296330979
24,3135,-1023.3830193834697
25,3221,-1023.2465158142263
26,3352,-1023.0996148524814
27,3475,-1022.9574226591285
28,3642,-1022.841516638926
29,3761,-1022.6944280407386
30,3969,-1022.8036018611475
31,4190,-1022.8503748970642
32,4338,-1022.7891587068038
33,4838,-991.9833205914122
34,5250,-992.9823683339649
35,5750,-964.61975619949
36,6250,-937.8463095550259
37,6750,-912.5236125729698
38,7250,-888.5370102505137
39,7750,-865.7745659215781
40,8250,-844.1428094845539
41,8750,-823.5583925996306
42,9250,-803.9519833620602
43,9750,-785.261676462924
44,10250,-767.5497431344393
45,10750,-750.4939060477986
46,10929,-756.4028715866847
47,11429,-740.3103063779331
48,11557,-746.2391458185075
49,11671,-751.91753129937
50,12171,-736.8798408090457
51,12301,-742.5554893431856
52,12430,-748.0248105653006
53,12930,-733.9120831220248
54,13080,-739.359258359136
55,13215,-744.6196130628588
56,13349,-749.6856478665779
57,13493,-754.584121101689
58,13685,-759.3671664092943
59,13863,-763.9753413567965
60,14363,-751.288612415075
61,14863,-738.9752885606878
62,15363,-727.0618231911002
63,15863,-715.5277448709006
64,16363,-704.3522600588109
65,16863,-693.5271298537504
66,17363,-683.025913619154
67,17863,-672.8659575250673
68,18363,-662.9851187091916
69,18863,-653.4176557004779
70,19363,-644.0910634365931
71,19863,-635.0245071966796
72,20363,-626.2077177741788
73,20863,-617.6343276168816
74,21363,-609.2907670024119
75,21863,-601.169549000549
76,22363,-593.2740593265148
77,22863,-585.5838255974384
78,23363,-578.0842843248086
79,23863,-570.7751742398871
80,24363,-563.650864059999
81,24863,-556.7025665334967
82,25363,-549.9144514068453
83,25863,-543.2968642079594
84,26363,-536.844500228398
85,26863,-530.5310747849624
86,27363,-524.363895090285
87,27863,-518.3400536439909
88,28363,-512.4539215830192
89,28863,-506.7418413732497
90,29363,-501.1226120498855
91,29863,-495.6254251269698
92,30363,-490.2396427369547
93,30863,-484.9764804555925
94,31363,-479.8206174030261
95,31863,-474.77136642285876
96,32363,-469.8353637660096
97,32863,-464.99275621807135
98,33363,-460.2490798977194
99,33863,-455.60194493135685
100,34363,-451.0529826664726
101,34863,-440.86616020630515
102,35363,-430.6604046044805
103,35863,-420.4863257811129
104,36363,-410.32592443915456
105,36863,-400.1424098217184
106,37363,-389.95609561965796
107,37863,-379.77672777179464
108,38363,-369.5813474842822
109,38863,-359.32617739326406
110,39363,-349.1315149532083
111,39863,-338.8894452728315
112,40363,-328.58514037602583
113,40863,-318.20311287309653
114,41363,-307.84937149877123
115,41863,-297.63480933040614
116,42363,-287.36764750469797
117,42863,-277.1063068022251
118,43363,-266.8406667833265
119,43863,-256.6304652276789
120,44363,-246.45188984562054
121,44863,-236.25799823151456
122,45363,-226.06328304993178
123,45863,-215.86416030370867
124,46363,-205.67671219707233
125,46863,-195.47943709102645
126,47363,-185.2872807011745
127,47863,-175.11694040191614
128,48363,-164.9227782596051
129,48863,-154.7498490113013
130,49363,-144.5061251717605
131,49863,-134.2694209802467
132,50363,-124.07018635385201
133,50863,-124.01090197510295
134,51363,-113.75608384795807
135,51863,-113.7570925227032
136,52363,-113.75457614726545
137,52863,-113.75027023649872
138,53363,-113.74681844020853
139,53863,-113.74180818672602
140,54363,-113.74396961430222
141,54863,-113.74970035094188
142,55363,-113.75177706080831
143,55863,-113.75184243704182
144,56363,-113.69678835049221
145,56863,-113.70437192141831
146,57363,-103.487480103879
147,57863,-103.4892131109723
148,58363,-93.24207706517616
149,58863,-83.00131547921482
150,59363,-83.0082582571017
151,59863,-72.74647663449846
152,60363,-62.47790332943653
153,60863,-62.484848785953574
154,61363,-52.21292015499253
155,61863,-41.93294545337059
156,62363,-31.65416063063986
157,62863,-21.374603051448744
158,63363,-11.055595010540463
159,63863,-0.7462793574182826
160,64363,-0.7208351035806883
161,64863,-0.7237111386389365
162,65363,-0.7286148064700597
163,65863,-0.7291955483983041
164,66363,-0.7267542067166414
165,66863,-0.7216930174060665
166,67363,-0.7210994006211463
167,67863,-0.7028309864158763
168,68173,-10.92729456095496
169,68673,-10.90246247668666
170,69173,-10.901160669423877
171,69673,-10.903740649658562
172,70173,-10.903540257120927
173,70673,-10.902339175950878
174,71173,-10.900658322170436
175,71673,-10.898973972599736
176,72173,-10.898334024280262
177,72673,-10.89102230662956
178,73173,-10.885148017192613
179,73673,-10.88812237117292
180,74173,-10.889509888765442
181,74673,-10.893276644362464
182,75173,-10.904478967861522
183,75673,-10.899290793001093
184,76173,-10.899259885615656
185,76673,-10.916698598191209
186,77173,-10.925480657647116
187,77673,-10.937932121820582
188,78173,-10.952911676950341
189,78673,-10.923850180752263
190,79173,-10.926775675187566
191,79673,-10.942855663629425
192,79980,-21.22637317226829
193,80284,-31.502319783806296
194,80784,-31.518911704476967
195,81284,-31.542639925485915
196,81784,-31.56618339762687
197,82284,-31.57456408661346
198,82784,-31.590439136762306
199,83284,-31.603725744380135
200,83784,-31.61264902726813
201,84284,-31.621874589703303
202,84562,-41.85458280300737
203,85062,-41.84932353276449
204,85562,-41.90190106856603
205,85906,-52.16667033363392
206,86406,-52.196798434623815
207,86906,-52.17923302518996
208,87406,-52.19270890964086
209,87888,-62.425249400325676
210,88342,-72.65995256627286
