episode,timestep,reward,raw_reward
1,247,-1034.524248377438,-1034.524248377438
2,377,-1030.0105929912427,-1025.4969376050474
3,614,-1028.8888731880318,-1026.64543358161
4,716,-1026.9816116356285,-1021.2598269784187
5,781,-1025.1783755338074,-1017.9654311265233
6,851,-1024.10849887522,-1018.7591155822832
7,918,-1023.2786945989125,-1018.2998689410673
8,991,-1022.631952569672,-1018.104758364988
9,1065,-1022.1656658062901,-1018.435371699235
10,1134,-1021.7712204751251,-1018.2212124946403
11,1206,-1021.472161701347,-1018.4815739635648
12,1282,-1021.176851735249,-1017.9284421081722
13,1353,-1020.9721574823888,-1018.5158264480647
14,1541,-1020.995185563744,-1021.2945506213631
15,2041,-954.3961901466482,-22.01025430730547
16,2541,-895.4378774233619,-11.063186574070096
17,3041,-843.1594038241591,-6.70382623691379
18,3497,-853.1086216574904,-1022.2453248241228
19,3685,-861.8957370991035,-1020.063815048139
20,3830,-869.8379717220041,-1020.7404295571157
21,3940,-877.0683642860812,-1021.6762155676232
22,4081,-883.7162338453251,-1023.321494589447
23,4203,-889.7886821149652,-1023.3825440470504
24,4329,-895.2206375138098,-1020.1556116872316
25,4489,-900.3531779061898,-1023.534147323309
26,4633,-905.1978339330924,-1026.3142346056557
27,4805,-909.6249571618655,-1024.730161109969
28,5005,-914.1861640742787,-1037.338750709433
29,5152,-918.3103518512548,-1033.7876096065877
30,5301,-921.9380903333147,-1027.1425063130466
31,5510,-925.344408684917,-1027.533959232987
32,5702,-928.6229360238364,-1030.2572835303388
33,5842,-931.652668414514,-1028.604104916199
34,5989,-934.717129780876,-1035.8443548708242
35,6203,-937.4970838327944,-1032.015521598019
36,6350,-940.1063705112483,-1031.4314042571382
37,6478,-942.5214999636872,-1029.466160251493
38,6630,-944.9021882543459,-1032.9876550087106
39,6792,-946.9658607913773,-1025.3854171985754
40,6957,-949.0820616979188,-1031.6138970530305
41,7116,-950.949607915034,-1025.6514565996429
42,7276,-952.699635166571,-1024.4507524795922
43,7443,-954.3922918016673,-1025.4838704757094
44,7721,-956.1080654800572,-1029.8863336508314
45,7888,-957.6569229579379,-1025.806651984682
46,8065,-959.1372664667281,-1025.752724362292
47,8251,-960.5795253617773,-1026.9234345340362
48,8470,-962.0626566810647,-1031.7698286875727
49,8642,-963.4116643305541,-1028.1640315060401
50,8819,-964.721608692391,-1028.9088824224023
51,8969,-965.9323797363069,-1026.4709319320987
52,9130,-967.0927946955023,-1026.2739576144752
53,9305,-968.3131045193005,-1031.7692153568057
54,9475,-969.505990777772,-1032.7289624767607
55,9649,-970.6454223528942,-1032.1747274094937
56,9836,-971.7837442840099,-1034.3914504953718
57,10008,-972.9116315459888,-1036.0733182168115
58,10177,-974.01797960599,-1037.079819026051
59,10319,-975.0358488390561,-1034.072264356897
60,10476,-976.0927574398919,-1038.450364889196
61,10636,-977.1137683656259,-1038.3744239096627
62,10818,-978.1333683368609,-1040.3289665821985
63,10982,-979.1022881210891,-1039.1753147432423
64,11150,-980.0519730647723,-1039.8821245168065
65,11323,-980.9748002682388,-1040.0357412901003
66,11486,-981.8440907922311,-1038.3479748517261
67,11652,-982.7106992635245,-1039.906858368887
68,11824,-983.5399877812204,-1039.1023184668409
69,11993,-984.3506134021914,-1039.4731556282225
70,12149,-985.1363230088738,-1039.3502858699585
71,12325,-985.907891956305,-1039.9177182764856
72,12491,-986.6575572017359,-1039.883789627333
73,12681,-987.3893741414379,-1040.0801937999831
74,12854,-988.1142526009363,-1041.0303801443167
75,12973,-988.5503578802534,-1020.822148549715
76,13167,-989.246496090415,-1041.4568618525425
77,13291,-989.6665799605457,-1021.5929540904751
78,13558,-990.2756199414201,-1037.17169846875
79,13981,-990.8825903312039,-1038.2262807343375
80,14268,-991.432567590354,-1034.8807710632161
81,14768,-979.3918812885615,-16.136977145171567
82,15268,-967.6145429790924,-13.6501399120878
83,15533,-968.3246869515938,-1026.5564926967004
84,15957,-969.1003505994964,-1033.4804333754098
85,16261,-969.8544756700394,-1033.2009815956606
86,16548,-970.5391145419383,-1028.733418653335
87,16860,-971.2322504678497,-1030.841940096227
88,17033,-971.96310170391,-1035.5471592411686
89,17254,-972.6872693967317,-1036.4140263650543
90,17473,-973.3719797913149,-1034.3112049092092
91,17743,-974.0464934599016,-1034.7527236327142
92,17952,-974.674516809367,-1031.824641610712
93,18210,-975.2418876536722,-1027.4400053297427
94,18493,-975.8022766955002,-1027.9184575855008
95,18787,-976.3681159229566,-1029.5570033038732
96,19069,-976.92737672979,-1030.0571533789662
97,19327,-977.4571922383136,-1028.3194810565724
98,19535,-977.9903891806523,-1029.710492587505
99,19760,-978.5259770276185,-1031.0135860303105
100,19958,-979.041768865296,-1030.1051607953775
101,20174,-979.0028563138661,-1030.6329932344336
102,20389,-979.0416894653231,-1029.3802527507712
103,20706,-979.046873692188,-1027.1638562680848
104,20985,-979.1486610013153,-1031.4385578911438
105,21244,-979.3006140355136,-1033.1607345463358
106,21556,-979.3962878398384,-1028.326496014754
107,21916,-979.507732158516,-1029.4443008088442
108,22233,-979.6159220839216,-1028.9237509055624
109,22545,-979.709242430913,-1027.7674063983523
110,22780,-979.7760832893105,-1024.9052983343918
111,23043,-979.8604059064527,-1026.9138356777842
112,23267,-979.9183665513425,-1023.724506597154
113,23767,-969.8878763364532,-15.466804959154954
114,24267,-959.9369002607081,-26.196943046840484
115,24767,-959.8139072836973,-9.7109566062337
116,25267,-959.8164082808244,-11.313286286779693
117,25767,-959.8623743881959,-11.300436974069262
118,26267,-949.7634456528083,-12.35245128537639
119,26767,-939.662553161282,-9.974565895481522
120,27267,-929.5344275544504,-7.927868873979565
121,27767,-919.4026880387835,-8.502264000925233
122,28267,-909.2662117396128,-9.673864672376759
123,28767,-899.1398223935449,-10.743609440240135
124,29267,-889.0468765561454,-10.861027947298576
125,29767,-878.8925304968599,-8.099541394731986
126,30267,-868.7313713670887,-10.198321628579581
127,30767,-858.6321374855137,-14.806772952441527
128,31267,-848.3820471840818,-12.329720566242568
129,31767,-838.1669758901735,-12.280480215755404
130,32267,-828.022314437014,-12.67636099709654
131,32767,-817.8749670589458,-12.799221426174027
132,33267,-807.6899405985887,-11.754637494622473
133,33767,-797.5791183893253,-17.521883989878617
134,34267,-787.3769192144609,-15.624437384366866
135,34767,-777.1791743890858,-12.241039060522152
136,35267,-766.9963514062304,-13.14910597159567
137,35767,-756.8120747772404,-11.038497352489772
138,36267,-746.5863810202704,-10.418279311703426
139,36767,-736.4423753144855,-10.984846620094295
140,37267,-726.2504134264412,-12.417708248596163
141,37767,-716.1782542617634,-18.435540131857035
142,38267,-706.0766086788498,-14.286194188230198
143,38767,-695.9366350578796,-11.486508378683753
144,39267,-685.8443156834566,-20.654396208529636
145,39767,-675.7418493639857,-15.560020037602502
146,40267,-665.6388259827337,-15.450386237072621
147,40767,-655.4762064484931,-10.661481109996004
148,41267,-645.31129260949,-15.278444787271082
149,41767,-635.1638777956911,-13.422550126146703
150,42267,-624.9661292262875,-9.134025482037632
151,42767,-614.8407097425763,-13.928983560980289
152,43267,-604.7551635993617,-17.7193432930109
153,43767,-594.5716198004978,-13.414835470412287
154,44267,-584.3240164684099,-7.968629267968253
155,44767,-574.1291137958049,-12.684460148994212
156,45267,-563.9547277784662,-16.952848761500647
157,45767,-553.6961609462653,-10.216634996730127
158,46267,-543.4029589984731,-7.759624246822144
159,46767,-533.1586583930105,-9.642203810637573
160,47267,-522.9717422295383,-19.75874854199056
161,47767,-512.7035840420436,-11.558605160193759
162,48267,-502.4418802179519,-14.158584173017701
163,48767,-492.1805085567225,-13.038148620295477
164,49267,-482.0172209910038,-23.55336794494432
165,49767,-471.6860832310201,-6.921965291731735
166,50267,-461.4662415264001,-16.363804389728486
167,50767,-451.123867804108,-5.669486139680889
168,51267,-440.8563719206445,-12.352730120487099
169,51767,-430.58746090556,-12.582054119765846
170,52267,-420.4458856388207,-25.192759196026422
171,52767,-410.13837142257313,-9.166296651737618
172,53267,-399.80266351808984,-6.3129991790080275
173,53767,-389.6073424741647,-20.548089407463756
174,54103,-389.4949923595884,-1029.7953686866904
175,54603,-379.45432454413225,-16.755367004108862
176,55103,-369.1602218710811,-12.046594547419717
177,55603,-359.05352136663765,-10.922903646128114
178,56082,-358.9727793378684,-1029.0974955918325
179,56582,-348.65198028104305,-6.146375051801913
180,56851,-348.6172478729434,-1031.4075302532467
181,57351,-348.52736270838415,-7.148460689246364
182,57851,-348.51683995018044,-12.597864091714897
183,58351,-338.3614618187587,-11.018679554528449
184,58714,-338.3156391370563,-1028.8981652051614
185,59035,-338.2805255967992,-1029.6896275699557
186,59535,-328.0737788113413,-8.058740107555144
187,60035,-317.8752389509063,-10.987954052717322
188,60535,-307.6263768826189,-10.660952412430758
189,61035,-297.3454644373727,-8.322781840435379
190,61535,-287.1216984544244,-11.934606614381028
191,62035,-276.87471435506546,-10.054313696821373
192,62535,-266.66526101278976,-10.879307383138421
193,62960,-266.71240064396073,-1032.1539684468403
194,63202,-266.7554545295723,-1032.2238461466595
195,63702,-256.54664034944307,-8.67558529095142
196,64202,-246.374333148449,-12.82643327955692
197,64702,-236.24654260570705,-15.540426782380813
198,65202,-226.0459966853593,-9.655900552731516
199,65664,-226.0239023215019,-1028.804149644569
200,66164,-215.85623015380173,-13.337944025354108
201,66664,-205.72717657706602,-17.727635560863916
202,67164,-195.57796132044538,-14.45872708870716
203,67664,-185.41669777037637,-11.037501261181104
204,68164,-175.2247794608205,-12.246726935563037
205,68497,-175.17719683874034,-1028.4024723383166
206,68739,-175.16075832769536,-1026.6826449102525
207,69239,-165.01243023777562,-14.611491816867971
208,69739,-154.8701517662173,-14.695903749733578
209,70239,-144.70301639159246,-11.053868935867378
210,70641,-144.74567492711338,-1029.1711518864859
211,71086,-144.7689957246828,-1029.2459154347248
212,71586,-134.65897142759712,-12.722076888588152
213,72086,-134.62492042226148,-12.061704425593032
214,72586,-134.47882572683665,-11.587473504358623
215,72855,-144.64947463397235,-1026.7758473198023
216,73355,-144.6065821635708,-7.0240392466253505
217,73855,-144.55135710404076,-5.777931021062522
218,74355,-144.50221094680467,-7.437835561765981
219,74855,-144.50552932042694,-10.306403257707494
220,75355,-144.48514657826757,-5.889594658045663
221,75855,-144.5276687827103,-12.75448444519559
222,76146,-154.68165831468426,-1025.0728178697732
223,76646,-154.66168158122207,-8.745936094021827
224,77146,-154.62552906425736,-7.245776250829561
225,77646,-154.65363412571594,-10.910047540588181
226,77806,-164.78239588817337,-1023.0744978743228
227,78306,-164.73394645800687,-9.96182993579157
228,78806,-164.6984094105668,-8.77601582223201
229,79306,-164.65096937072255,-7.536476231336524
230,79806,-164.61048235967726,-8.62765989256359
231,80306,-164.58667845098122,-10.418830556570521
232,80806,-164.5249439864985,-5.58119104635318
233,81306,-164.53208085906334,-18.23557124636484
234,81561,-174.63883735391082,-1026.300086869112
235,82061,-174.68791698868284,-17.149002537723224
236,82561,-174.73947373539002,-18.304780642311954
237,83061,-174.78339238852092,-15.4303626655782
238,83561,-174.85226975562068,-17.306016021681046
239,84061,-174.88306018446292,-14.063889504320116
240,84561,-174.92988955995824,-17.10064579812916
241,85061,-174.87620779865287,-13.067364001323497
242,85561,-174.8495316760531,-11.618581928249075
243,86061,-174.91238103564828,-17.771444338205427
244,86561,-174.7893074737588,-8.347040019580357
245,87061,-174.74506760249736,-11.136032911456853
246,87561,-174.7249454364046,-13.438169627792378
247,88061,-174.78908238834964,-17.07517630450128
248,88561,-174.76124809968246,-12.495015920551989
249,89061,-174.70030322912436,-7.328063070340321
250,89561,-174.83633786857357,-22.737489426958696
251,90061,-174.82644049052672,-12.939245756293484
252,90561,-174.79513180967402,-14.58847520774135
253,91061,-174.7782704957726,-11.72870408026951
254,91561,-174.81297332301895,-11.438911992604865
255,92061,-174.75813632684324,-7.200760531420868
256,92561,-174.66076199778396,-7.215415855569961
257,93061,-174.6955790255001,-13.698337768351822
258,93561,-174.71778712681208,-9.980434378017806
259,93829,-184.9316122279566,-1031.0247139250923
260,94329,-184.91352139887442,-17.94966563377124
261,94829,-184.9528060502463,-15.487070297378798
262,95329,-184.89904046672672,-8.782025821056335
263,95629,-195.0618395115594,-1029.318053103568
264,96129,-194.91434912642723,-8.80432943172484
265,96629,-194.91387957335613,-6.875009984626729
266,97129,-194.89924267263078,-14.900114317193097
267,97629,-194.96988452812454,-12.733671689053207
268,98129,-194.9251464471402,-7.878922022055175
269,98629,-194.92231474233023,-12.29888363876775
270,99129,-194.7390909302601,-6.870377989014563
271,99629,-194.84582662885717,-19.8398665114427
272,99928,-205.06950297567644,-1028.6806338609383
