episode,timestep,reward,raw_reward
1,90,-1029.681381693949,-1029.681381693949
2,141,-1027.194144397121,-1024.7069071002925
3,214,-1025.4271549993516,-1021.8931762038127
4,321,-1028.8460072244384,-1039.1025638996985
5,389,-1027.5428060441589,-1022.3300013230411
6,482,-1027.6255712644622,-1028.0393973659782
7,620,-1033.4492832548526,-1068.391555197196
8,726,-1032.848203527824,-1028.6406454386222
9,810,-1032.0332211621064,-1025.5133622363664
10,953,-1031.6391184535355,-1028.0921940763985
11,1102,-1032.1747311927813,-1037.5308585852401
12,1198,-1032.0414282803404,-1030.5750962434886
13,1276,-1031.8620255497365,-1029.7091927824895
14,1386,-1031.2907403893971,-1023.8640333049871
15,1721,-1031.6314203558936,-1036.4009398868457
16,1932,-1032.164307877541,-1040.1576207022515
17,2110,-1032.7735676763034,-1042.5217244565044
18,2341,-1033.1720789112373,-1039.9467699051118
19,2488,-1033.4502283992126,-1038.4569191827688
20,2679,-1033.695585646497,-1038.3573733448973
21,2953,-1033.5395490134094,-1030.4188163516612
22,3166,-1033.5815021608441,-1034.4625182569694
23,3349,-1033.2297142631674,-1025.4903805142826
24,3552,-1033.0104299163968,-1027.9668899406722
25,3739,-1032.8222985679959,-1028.3071462063735
26,4010,-1034.1539361971634,-1067.4448769263518
27,4181,-1033.982521614566,-1029.5257424670324
28,4681,-1000.7493426096563,-103.45350947709669
29,5181,-969.6460549249924,-98.75399975440286
30,5681,-940.7057310545914,-101.43633881296049
31,6181,-913.6268108310492,-101.25920412478071
32,6681,-889.0098022563889,-125.88253644191721
33,7181,-864.8934587835001,-93.17046765105857
34,7681,-842.2432118144364,-94.78506183533636
35,8181,-820.8641719233108,-93.97681562503622
36,8681,-800.2816686308265,-79.89405339387551
37,9181,-781.6650617140305,-111.4672127093713
38,9681,-763.8953861021931,-106.41738846421083
39,10181,-748.4618869346889,-161.98891856952955
40,10681,-732.3154395928993,-102.60399326311261
41,10884,-739.5064463843158,-1027.1467180409782
42,11384,-723.5871019602148,-70.89398057206863
43,11679,-730.6659984803301,-1027.9796523251769
44,12179,-715.2284549627662,-51.414083707521456
45,12679,-700.4313494671114,-49.35870765829823
46,13179,-685.9822853478988,-35.77439998332836
47,13679,-672.3565682119339,-45.57357995755394
48,14179,-658.939468260642,-28.335770549918145
49,14679,-646.1882074217892,-34.12768715685121
50,14804,-653.7353614487093,-1023.5459087677953
51,15304,-641.4381874137938,-26.57948566801872
52,15804,-629.7012887603561,-31.11945743503012
53,16304,-618.4035760604391,-30.92251566476546
54,16804,-607.6185617772675,-36.01280476916521
55,17304,-597.04237576621,-25.928331169100026
56,17435,-604.6572550977058,-1023.4756183299781
57,17935,-594.5993637943233,-31.35745080490127
58,18435,-584.938189243427,-34.251239842341185
59,18935,-575.5197579096707,-29.250740551806977
60,19435,-566.634230778015,-42.388130010330286
61,19935,-557.9292579622759,-35.63088901792922
62,20435,-549.6748796668353,-46.15780364495745
63,20935,-541.6206908506399,-42.26098424652763
64,21435,-533.7286047208762,-36.5271785457632
65,21866,-541.6617800528561,-1049.385001299568
66,22366,-534.096171692363,-42.33162826030996
67,22866,-526.7321121097694,-40.70417965859711
68,23366,-519.5208610162905,-36.36703775319325
69,23866,-512.6895488597736,-48.160322216619846
70,24366,-505.9081620981451,-37.992475545782966
71,24866,-499.20324433595965,-29.85900098297868
72,25366,-492.5897754703535,-23.03348601232724
73,25866,-486.15616924302304,-22.936520875230478
74,26366,-479.97181259782786,-28.51377749857624
75,26866,-473.98584108173014,-31.023948890501845
76,27366,-468.0380455223399,-21.953378568075422
77,27866,-462.24923573119133,-22.29969160389862
78,28041,-469.4857254614774,-1026.6954346935051
79,28541,-463.93573687770873,-31.036627343753732
80,29041,-458.47712368630135,-27.24668156511187
81,29541,-453.0842718461555,-21.65612463448942
82,29691,-460.04974918467883,-1024.2534136050706
83,30191,-454.7547557669312,-20.56529551162824
84,30691,-449.6597382816792,-26.773287005758252
85,31191,-444.635084303088,-22.564150101422094
86,31691,-439.6892790774989,-19.29583490242332
87,32191,-434.8794482463008,-21.233996763265196
88,32691,-430.2089727065741,-23.87760075036169
89,33191,-425.6660400682126,-25.887967892399534
90,33691,-421.20311881194857,-24.003127004451773
91,34191,-416.7888859195977,-19.507925608017867
92,34691,-412.70519461900443,-41.08928626501323
93,34896,-419.28784842834705,-1024.8919988878733
94,35396,-415.06615095260884,-22.448285708956774
95,35896,-410.9991000572054,-28.696315889285504
96,36396,-406.9889212078831,-26.021930522252998
97,36896,-403.06934637372945,-26.79016229497801
98,37396,-399.20509309384806,-24.37252494535778
99,37896,-395.40797770602563,-23.290669699423162
100,38396,-391.7175853912694,-26.368746230397246
101,38896,-381.6492605368,-22.848896247004703
102,39396,-371.6573328030101,-25.514133721297846
103,39896,-361.6735385468278,-23.513750585590998
104,40396,-351.50364722392146,-22.113431609067902
105,40896,-341.52916548814363,-24.881827745262214
106,41396,-331.4301660370452,-18.139452256137357
107,41896,-320.92757962890835,-18.132914383507817
108,42396,-310.9264847754681,-28.531160094600157
109,42896,-300.86447757803916,-19.312642493472428
110,43396,-290.7653581104343,-18.180247315912105
111,43896,-280.54966687891016,-15.96173543283008
112,44396,-270.4749523851318,-23.103646865649317
113,44896,-260.3538565458273,-17.59960885203994
114,45396,-250.41668824193977,-30.147202916227087
115,45896,-240.2519032643423,-19.922442127099675
116,46396,-230.07272107255088,-22.239401523111997
117,46896,-219.81291259536164,-16.540876737582014
118,47396,-209.6161687451671,-20.27238488565941
119,47896,-199.41606244559884,-18.446289225945243
120,48396,-189.24307626257684,-21.058755042694713
121,48896,-179.11488784648066,-17.599974742046264
122,49396,-168.97217441696156,-20.19117530505776
123,49896,-158.89490426253636,-17.763365071757068
124,50396,-148.845653831013,-23.041846788339193
125,50896,-138.77727169225025,-21.468932330099136
126,51396,-128.29016805485665,-18.73451318699037
127,51896,-118.25572643254264,-26.081580235631325
128,52396,-117.44076039210495,-21.956905433327577
129,52896,-116.68141706087805,-22.819666631712053
130,53396,-115.94358084363674,-27.652717088829572
131,53896,-115.1429504681488,-21.196166575983764
132,54396,-114.11585534664438,-23.173024291478995
133,54896,-113.42823798563994,-24.40873155061457
134,55396,-112.70604939623982,-22.56620289532213
135,55896,-112.02299630238143,-25.671506239199047
136,56396,-111.47336996869774,-24.931420025503865
137,56896,-110.62673479057699,-26.803694897299433
138,57396,-109.79367473279424,-23.11138268593714
139,57896,-108.43648641135091,-26.270086425195856
140,58396,-107.60618773943142,-19.57412607116396
