episode,timestep,reward
1,95,-1018.1553878945227
2,161,-1017.9888687778205
3,238,-1018.1056872033187
4,354,-1018.0535104059379
5,431,-1018.0767397067908
6,866,-1018.0590799732673
7,1029,-1018.8284974528975
8,1500,-1019.2852211214972
9,1968,-1021.3353408695413
10,2261,-1021.187429969418
11,2761,-928.5766536216742
12,3261,-851.2369408715217
13,3455,-864.4544192520891
14,3761,-875.5114681470217
15,3981,-885.2394714762002
16,4061,-893.6032586345117
17,4325,-901.3084603199359
18,4825,-908.5813528153935
19,5027,-915.1558495445934
20,5194,-921.1147187226716
21,5640,-926.4211482305311
22,5820,-931.3432461200772
23,6117,-935.7583559140451
24,6302,-939.8308062142963
25,6503,-943.5462892682664
26,6797,-946.9902444388462
27,7025,-950.1344562621754
28,7199,-953.0995335794279
29,7435,-955.8144517231548
30,7666,-958.3714720938591
31,7906,-960.633970287805
32,8071,-962.9147440445718
33,8266,-964.7683802525706
34,8614,-966.7029666449598
35,8897,-968.3302789281935
36,9104,-970.1107799917603
37,9270,-971.6159311999778
38,9485,-973.0248692474099
39,9637,-974.3916186602635
40,10078,-975.4972584023337
41,10578,-951.7514184980082
42,11033,-953.4229745790025
43,11257,-955.1138580309371
44,11695,-956.6252222906398
45,12195,-935.4835326774298
46,12695,-915.3471892875884
47,13195,-895.938685183903
48,13539,-898.6905307208548
49,14039,-880.3523907426244
50,14539,-862.7797536320119
51,15039,-845.8640305164608
52,15539,-829.6316894505533
53,16039,-813.983944668078
54,16539,-798.9285191397996
55,17039,-784.4045946451765
56,17539,-770.4163369039728
57,18039,-756.906716512338
58,18539,-743.8816633340685
59,19039,-731.3008739978407
60,19539,-719.1322072573547
61,20039,-707.3502784207783
62,20539,-695.9433757300432
63,21039,-684.9016746501277
64,21539,-674.2171177549958
65,22039,-663.8512446910986
66,22539,-653.7935750842132
67,23039,-644.0377259780304
68,23539,-634.6029430015818
69,24039,-625.432167337887
70,24539,-616.4985138597167
71,25039,-607.8162795239272
72,25539,-599.4005022304564
73,26039,-591.1943107986932
74,26539,-583.2071520797044
75,27039,-575.438799046539
76,27539,-567.8720825987249
77,28039,-560.50269262938
78,28539,-553.3344545712466
79,29039,-546.3431703225746
80,29539,-539.521680554332
81,30039,-532.8619005843917
82,30539,-526.3756439087497
83,31039,-520.0363120924533
84,31539,-513.8478065974191
85,32039,-507.80543179858114
86,32539,-501.9033623886159
87,33039,-496.1413892813135
88,33539,-490.50376550714196
89,34039,-485.08355280173566
90,34539,-479.7079285683256
91,35039,-474.43874049202503
92,35539,-469.29631985290814
93,36039,-464.25271873294133
94,36539,-459.3154469376641
95,37039,-454.48464264636726
96,37539,-449.75099042321557
97,37773,-455.65778699045063
98,38273,-451.112420009338
99,38773,-446.8267345200586
100,39260,-452.67549140012613
101,39666,-452.7569405351499
102,39882,-452.79633545803966
103,40382,-442.7085053119873
104,40882,-432.6593495078604
105,41212,-432.8667972589678
106,41712,-422.6874435766908
107,42212,-412.5340836165024
108,42712,-402.4134766379859
109,43212,-392.0398568439528
110,43712,-381.84257039325826
111,44212,-381.85217339085995
112,44392,-392.0575072022444
113,44892,-381.8273503803788
114,45392,-371.63517841176457
115,45892,-361.42438231912723
116,46392,-351.24564569749367
117,46892,-341.00136880304365
118,47392,-330.69833954751783
119,47892,-320.3657757949036
120,48392,-310.02275447264844
121,48892,-299.698016578586
122,49392,-289.3528844385953
123,49892,-279.0265974243798
124,50392,-268.6988072945763
125,50892,-258.3835611913066
126,51392,-248.05572593501714
127,51892,-237.7598023283178
128,52392,-227.43648453472463
129,52892,-217.12933432592365
130,53325,-217.04066002174335
131,53494,-216.96568892454823
132,53994,-206.64145668672762
133,54494,-196.42725051696107
134,54994,-186.1275374626922
135,55494,-175.9103220784603
136,55994,-165.60085624473876
137,56494,-155.37246807532628
138,56994,-145.14960593174925
139,57222,-145.10261069351947
140,57722,-134.92246661492288
141,58222,-134.9054816113986
142,58722,-124.69296324314286
143,59222,-114.44238160053601
144,59722,-104.22986144260801
145,60222,-104.18175028796377
146,60722,-104.09154547143595
147,61222,-104.0645569586345
148,61722,-93.80541182494301
149,62222,-93.80739636561228
150,62722,-93.79257385734407
151,63222,-93.80220940890058
152,63722,-93.79521512585255
153,64222,-93.7934473827612
154,64722,-93.78481349208604
155,65222,-93.79995991688942
156,65722,-93.81178951263502
157,66222,-93.83696018907949
158,66722,-93.84722541862703
159,67222,-93.88275735161237
160,67722,-93.9173417858316
161,68222,-93.92516918196749
162,68722,-93.94676177146911
163,69222,-93.98511592256641
164,69722,-93.98641733529217
165,70222,-94.01834464235422
166,70722,-94.0599336695196
167,71222,-94.07622242312155
168,71722,-94.07566037424515
169,72222,-94.0622708988476
170,72722,-94.06294342277256
171,73222,-94.06388760893338
172,73722,-94.04774227509927
173,74222,-94.05500401938207
174,74722,-94.0831940867874
175,75222,-94.14743871462241
176,75722,-94.22331906286618
177,76222,-94.27691988834157
178,76722,-94.30813940775987
179,77222,-94.3549496698427
180,77722,-94.41431694421318
181,78222,-94.47173604156502
182,78722,-94.50725244032648
183,79222,-94.55698984281825
184,79722,-94.6232600989375
185,80222,-94.63768614747023
186,80722,-94.68651483906841
187,81222,-94.68728219623134
188,81722,-94.70868622806718
189,82222,-94.67558781746656
190,82722,-94.68107784312637
191,83222,-94.69581749600079
192,83722,-94.69495809945082
193,84222,-94.69484136094938
194,84722,-94.69549992406485
195,85222,-94.69524343024632
196,85722,-94.70106104603988
197,86222,-84.50120437706168
198,86722,-84.40708508133775
199,87031,-94.36161737348957
200,87531,-84.05725203978811
201,88031,-73.8083341852427
202,88531,-63.619231752356164
203,88689,-73.73549257866634
204,88873,-83.83288576117053
205,89373,-73.4658426234672
206,89873,-73.47113016331257
207,90373,-73.46203765015694
208,90873,-73.36622499792986
209,91029,-83.57767522776373
210,91217,-93.82025841005212
211,91717,-93.81826039628862
212,92217,-83.63295134576887
213,92717,-83.71973926227797
214,93217,-83.74703126144934
215,93717,-83.77051412652325
216,94217,-83.78743121790089
217,94596,-94.027795060908
218,94904,-104.24711893968312
219,95248,-114.47421559704304
220,95423,-124.69530096614444
221,95716,-134.9506133465912
222,96125,-145.2172977743662
223,96389,-155.52590454696937
224,96656,-165.7516854932843
225,96842,-175.96096541700666
226,97195,-186.23842527035174
227,97548,-196.45228803591462
228,97769,-206.68673337040008
229,97979,-216.912046565045
230,98469,-216.9226979248688
231,98969,-206.81749237999608
232,99128,-217.01515808169881
233,99354,-227.23039664225078
234,99636,-237.47961803281126
