episode,timestep,reward
1,270,-1190.7277477137106
2,445,-1193.4084035046908
3,636,-1194.9666171688277
4,829,-1194.9366288942056
5,1020,-1195.1262817304482
6,1189,-1195.1569920228121
7,1431,-1194.6342065024287
8,1529,-1196.6926812457336
9,1658,-1208.2435517855822
10,1809,-1206.373610396669
11,1918,-1207.185815583724
12,2069,-1206.0346153591956
13,2257,-1205.4064502142528
14,2337,-1210.417749681599
15,2408,-1214.3185177608743
16,2467,-1214.5240864091138
17,2529,-1217.1820451966862
18,2600,-1217.0752197546853
19,2681,-1216.8234402062405
20,2765,-1219.5904382137876
21,2817,-1219.53483702097
22,2891,-1219.2941203043233
23,3062,-1218.2836236311357
24,3138,-1217.9189684402077
25,3199,-1217.6895084255636
26,3309,-1217.0613837240949
27,3374,-1216.993587585119
28,3426,-1216.7031539290347
29,3620,-1215.8821394892861
30,3752,-1215.1983213315436
31,3837,-1214.8814700039136
32,3915,-1214.8098356299975
33,4082,-1214.1650862208685
34,4225,-1213.754199316405
35,4272,-1213.4437599041805
36,4391,-1213.1679972452873
37,4514,-1212.8674659230032
38,4631,-1212.5709581812523
39,4687,-1212.703369403114
40,4783,-1212.4262549289506
41,4892,-1212.1021187101437
42,5042,-1211.7417589835777
43,5135,-1211.6434558770147
44,5189,-1211.6899202992427
45,5291,-1211.5084701964824
46,5392,-1211.3569375610987
47,5466,-1211.2643306987877
48,5529,-1211.3091167075843
49,5627,-1211.2510758011565
50,5739,-1211.0655656925217
51,5892,-1210.8318204668958
52,6041,-1210.5785205759794
53,6102,-1211.4428865037414
54,6181,-1212.537101986616
55,6255,-1212.527675556084
56,6324,-1212.5143077008802
57,6431,-1212.362268304873
58,6568,-1213.317895665166
59,6796,-1212.93944333916
60,6916,-1213.634974445677
61,7000,-1214.1436301378565
62,7061,-1214.118311824994
63,7167,-1213.9772247791277
64,7236,-1214.064365866127
65,7316,-1214.1510342240472
66,7436,-1213.9841062641565
67,7510,-1214.0758645304604
68,7567,-1213.9891046696628
69,7633,-1213.9426866572335
70,7694,-1214.025429563157
71,7741,-1213.8256586416435
72,7927,-1213.5407768923646
73,7974,-1213.3506343917436
74,8096,-1213.2104760908169
75,8179,-1213.1520665867788
76,8228,-1213.0260374915865
77,8315,-1212.8913371186225
78,8375,-1212.880068079634
79,8466,-1212.83152808793
80,8525,-1212.7409577356207
81,8621,-1212.6308310475063
82,8754,-1212.4610503533286
83,8808,-1212.461069116778
84,8901,-1212.3458266360035
85,9044,-1212.173175405976
86,9128,-1212.1314225789906
87,9296,-1211.8785368208473
88,9359,-1211.996793429654
