episode,timestep,reward
1,181,-1200.2492064280586
2,274,-1204.9452264200957
3,387,-1201.800025724296
4,527,-1199.2716496329263
5,658,-1198.304261130577
6,763,-1198.7201695945562
7,906,-1198.6265420961877
8,964,-1200.121737745585
9,1013,-1200.779407674172
10,1131,-1200.3194957583462
11,1205,-1201.2807483457912
12,1397,-1200.6658268846677
13,1544,-1200.5920361801614
14,1599,-1201.3945135197514
15,1653,-1201.859701317058
16,1709,-1202.1352095391453
17,1754,-1201.7072572753825
18,1819,-1202.1711664380027
19,1890,-1202.0954582553247
20,1952,-1202.3534327002922
21,1998,-1202.2984233365696
22,2069,-1202.4923259044533
23,2228,-1202.4422746829553
24,2306,-1202.9523635248358
25,2366,-1203.35651882153
26,2465,-1203.1721620783871
27,2529,-1203.7187772793357
28,2580,-1203.8506712615192
29,2734,-1203.3616448981543
30,2851,-1203.0539833324322
31,2929,-1202.9676687009
32,3003,-1203.2447648517004
33,3142,-1202.9574938906553
34,3268,-1202.6409383120108
35,3312,-1202.398462135589
36,3418,-1202.2346741637646
37,3527,-1202.1717184425322
38,3633,-1202.0553063059604
39,3682,-1202.0393613168947
40,3771,-1202.0741976289692
41,3870,-1201.9364270362194
42,4000,-1201.7298570989512
43,4086,-1201.7275560953954
44,4139,-1201.9002389571658
45,4241,-1201.9922447981044
46,4343,-1202.2257714806553
47,4419,-1202.583418824427
48,4482,-1202.9085314088977
49,4580,-1203.0526350115501
50,4694,-1203.240432267247
51,4840,-1203.4299369528208
52,4992,-1203.6012331399497
53,5040,-1203.7742154347866
54,5100,-1204.061246990052
55,5176,-1204.3548779059618
56,5247,-1204.8164116414748
57,5358,-1205.1903386820516
58,5445,-1205.5699629292228
59,5620,-1205.4069950720743
60,5697,-1205.2993142735902
61,5760,-1205.2537432689094
62,5816,-1205.182359729756
63,5916,-1205.030763318217
64,5976,-1204.9744402072329
65,6045,-1204.9337788973153
66,6154,-1204.8140382138822
67,6221,-1204.8681889952034
68,6276,-1204.8488770038427
69,6340,-1204.837664403314
70,6395,-1204.843133421789
71,6441,-1204.7409407752546
72,6618,-1204.5283153161072
73,6664,-1204.4157695488225
74,6784,-1204.2642050389309
75,6866,-1204.288444282742
76,6914,-1204.202471937565
77,7001,-1204.2331632475762
78,7060,-1204.2589695749105
79,7150,-1204.2544547847544
80,7209,-1204.2896197176935
81,7304,-1204.235450522366
82,7435,-1204.187414367142
83,7487,-1204.183088916336
84,7580,-1204.1434905101862
85,7723,-1204.0911792336956
86,7807,-1204.1131820505045
87,7997,-1203.9809137560087
88,8053,-1204.0099338642356
89,8190,-1203.9788964920651
90,8243,-1203.9972297346021
91,8339,-1203.9789418212206
92,8439,-1203.9861592711327
