episode,timestep,reward
1,386,-1020.8697039838391
2,546,-1023.7709441061622
3,691,-1022.8459378259822
4,912,-1022.742815348465
5,1096,-1022.7582350926459
6,1293,-1022.7740430314478
7,1793,-876.6700812822617
8,1928,-895.0475381953246
9,2051,-909.3039317578096
10,2289,-920.6955213503185
11,2448,-930.0244695654717
12,2627,-937.7206361370755
13,2882,-944.2026956391156
14,3013,-949.9153780469368
15,3143,-954.8664888358327
16,3278,-959.1941378707779
17,3406,-963.0211168491032
18,3557,-966.4003314434881
19,3718,-969.4337113793385
20,3870,-972.1957809313697
21,4000,-974.7163871954983
22,4156,-976.9823898666585
23,4384,-978.9612444027287
24,4545,-980.8503761759879
25,4685,-982.6165949897097
26,4824,-984.1256325559766
27,4964,-985.6042892458879
28,5100,-986.9689551547352
29,5270,-988.1793542698915
30,5523,-989.3092089503948
31,5719,-990.3876108418874
32,5974,-991.4094032911881
33,6187,-992.3303416324405
34,6405,-993.2053015277467
35,6565,-994.0756643271911
36,7065,-966.4686743389288
37,7565,-940.3607643198346
38,8065,-915.6207549471751
39,8206,-918.4135143087943
40,8706,-895.4565801828081
41,9206,-873.6182502187312
42,9706,-852.8202696749514
43,10206,-832.9909255395937
44,10352,-837.307605014266
45,10852,-818.7035113822701
46,11352,-800.9081353529516
47,11543,-805.6286817896406
48,11701,-810.1442962784635
49,12201,-793.6131879616702
50,12701,-777.7433209777404
51,13201,-762.4947961279878
52,13701,-747.832682489161
53,13962,-753.2573681404266
54,14240,-758.2464629574048
55,14406,-763.0407663850975
56,14553,-767.6573797708822
57,15053,-754.1917029071512
58,15553,-741.1937834205689
59,16053,-728.6327617864004
60,16231,-733.5165436177758
61,16731,-721.5056857959424
62,17231,-709.888207688756
63,17731,-698.6220456397265
64,17897,-703.667890599592
65,18066,-708.5515708841211
66,18566,-697.8178901649272
67,19066,-687.4128236099173
68,19236,-692.3361705223693
69,19515,-697.109791126851
70,19625,-701.7301128676863
71,19794,-706.2345424870216
72,19956,-710.6083535948815
73,20075,-714.859729236696
74,20181,-718.9929070708997
75,20352,-723.0235576487614
76,20578,-726.9628542904475
77,20686,-730.7707455555046
78,20898,-734.4943827183911
79,21005,-738.1109028780734
80,21227,-741.6674752955226
81,21339,-745.1092843018091
82,21606,-748.4848972087766
83,21760,-751.7738989489277
84,22015,-754.9894867283622
85,22426,-758.1398705812242
86,22926,-749.3526467040082
87,23426,-740.7601089028452
88,23926,-732.3637724842946
89,24426,-724.1502926253032
90,24926,-716.1232142918728
91,25334,-719.4769102385254
92,25451,-722.753780515457
93,25951,-714.9897849032247
94,26071,-718.2437118722434
95,26571,-710.692325630527
96,27071,-703.2998233532935
97,27571,-696.0604543107278
98,28071,-688.9959727879741
99,28299,-692.3605733270014
100,28433,-695.6490560066582
101,28580,-695.6482038845901
102,28688,-695.5895761603771
103,28794,-695.5820393632416
104,28963,-695.5805577932945
105,29268,-695.5710379268342
106,29768,-685.3574645305716
107,30268,-685.3662969170982
108,30768,-675.135819784984
109,31268,-664.9145376561772
110,31768,-654.6897317649052
111,32268,-644.4602124282784
112,32768,-634.2426654717559
113,33268,-624.0298679227171
114,33768,-613.7934378407131
115,34268,-603.559095585469
116,34768,-593.3215845951684
117,35268,-583.0844286272383
118,35768,-572.8485764219703
119,36268,-562.6173727857001
120,36768,-552.3746031978206
121,37268,-542.1267961801923
122,37768,-531.8828180184934
123,38268,-521.6665754916222
124,38768,-511.4257926498895
125,39268,-501.1764427738758
126,39768,-490.9594019776672
127,39979,-490.9468117665794
128,40479,-480.71081524427063
129,40979,-470.49164562903434
130,41479,-460.27402714811103
131,41979,-450.04967376269474
132,42479,-439.81975079017946
133,42627,-439.8177313880824
134,42750,-439.80303545799643
135,43250,-429.5669947629312
136,43750,-429.56655382621966
137,44250,-429.5661310602483
138,44750,-429.56551495809884
139,45250,-419.32455764960076
140,45750,-419.33535587026796
141,46250,-419.3487409703645
142,46750,-419.35592667178423
143,47250,-419.36353863920357
144,47750,-409.1469473941533
145,48250,-409.15696241280295
146,48750,-409.1642932912302
147,49250,-398.94945884707676
148,49750,-388.76576919083675
