episode,timestep,reward,raw_reward
1,117,-1022.3952455068678,-1022.3952455068678
2,227,-1022.4544826395044,-1022.5137197721409
3,429,-1025.039405738689,-1030.2092519370585
4,754,-1026.1848750989648,-1029.621283179792
5,882,-1025.8352738937301,-1024.4368690727913
6,987,-1025.4650048544552,-1023.6136596580795
7,1095,-1025.2681187871726,-1024.0868023834778
8,1232,-1025.2654098120443,-1025.2464469861472
9,1331,-1024.8815388486455,-1021.8105711414554
10,1432,-1024.5007062392317,-1021.0732127545076
11,1527,-1024.1478677418893,-1020.6194827684652
12,1648,-1023.9073391112319,-1021.2615241739998
13,1850,-1023.8162623670846,-1022.723341437319
14,2026,-1024.0017520475874,-1026.4131178941227
15,2166,-1023.8914196079966,-1022.3467654537262
16,2316,-1023.7587589836328,-1021.7688496181748
17,2539,-1023.7107066461463,-1022.941869246362
18,2699,-1023.8501184119388,-1026.220118430411
19,3199,-971.482914203529,-28.873238452152393
20,3699,-924.2795307648161,-27.41524542926977
21,4199,-881.3028825239744,-21.76991770714168
22,4699,-842.0788608719985,-18.37440618050303
23,4941,-850.353261648248,-1032.390078725737
24,5113,-857.8135172120798,-1029.3993951802122
25,5341,-864.7756602991146,-1031.8670943879529
26,5492,-870.9375160719093,-1024.9839103917736
27,5648,-876.6942638488579,-1026.3697060495201
28,5803,-882.1018536519441,-1028.106778335273
29,5972,-887.165028158235,-1028.9339143343823
30,6114,-891.8836164592655,-1028.722677189148
31,6253,-896.2618103690909,-1027.607627663854
32,6416,-900.3713215398132,-1027.7661678322006
33,6562,-904.2408185702795,-1028.0647235452047
34,6712,-907.9003740406083,-1028.6657045614543
35,6885,-911.326244112641,-1027.8058265617537
36,7032,-914.5139590759053,-1026.0839827901561
37,7239,-917.5876497198457,-1028.240512901696
38,7739,-893.6838232667727,-9.242244503075574
39,8239,-870.9008401205874,-5.147480565547008
40,8739,-849.2660055517468,-5.507457366967863
41,9239,-828.6876202312013,-5.552207409383232
42,9739,-809.2788544896453,-13.519459085843321
43,9977,-814.4337407905456,-1030.9389654283564
44,10246,-819.4854118776504,-1036.7072686231609
45,10676,-824.2988220302485,-1036.088868744562
46,11030,-828.8632832911483,-1034.264040031638
47,11417,-833.2427600700914,-1034.6986919014726
48,11736,-837.300078658418,-1027.9940523097694
49,12128,-841.3020516264804,-1033.3967540934739
50,12628,-824.7232906457681,-12.364002590866953
51,13107,-828.8302827580434,-1034.1798883718056
52,13587,-832.7860348761312,-1034.5293928986034
53,14087,-817.5072491791927,-23.010392938394773
54,14587,-802.6862380961356,-17.172650694113635
55,15087,-788.3527478558269,-14.344274879154167
56,15587,-774.601719678231,-18.295169910456977
57,16087,-761.310500836736,-17.002245713014617
58,16587,-748.477296397365,-16.984643353217606
59,17087,-736.0470365867495,-15.091967571054255
60,17587,-724.0488358953864,-16.15499510496638
61,18087,-712.4121275325521,-14.209625762483705
62,18587,-701.1857741608568,-16.378218487445288
63,18949,-706.3791806722137,-1028.3703843763428
64,19396,-711.4660170317854,-1031.9367076848134
65,19896,-700.7475216660308,-14.76381825773243
66,20396,-690.3258839324676,-12.91943125085385
67,20896,-680.2798751477349,-17.24329535537767
68,21325,-685.4205269175266,-1029.8441954935704
69,21730,-690.4267269742381,-1030.8483308306268
70,22161,-695.2481850113236,-1027.9287895702141
71,22440,-699.9044659024605,-1025.8441282820463
72,22884,-704.4482207187715,-1027.0548126768522
73,23384,-694.9902073227968,-14.013242812619565
74,23783,-699.5101377891111,-1029.4650618300689
75,24013,-703.8192140664847,-1022.690858592124
76,24316,-708.0599068657192,-1026.111866808307
77,24512,-712.1526260740898,-1023.1992859102546
78,24723,-716.1471938691178,-1023.7289140862802
79,25191,-720.2531929127068,-1040.5211183126437
80,25494,-724.1313579985308,-1030.5063997786233
81,25713,-727.8410321686453,-1024.614965777797
82,26000,-731.4779312870526,-1026.066759878043
83,26300,-735.0700712323819,-1029.6255467493881
84,26518,-738.5251029299271,-1025.2927338261804
85,26801,-741.9672307677268,-1031.1059691429032
86,27155,-745.3054650036022,-1029.05537505301
87,27521,-748.6195399667663,-1033.6299867988812
88,27860,-751.8404079065709,-1032.0559186695803
89,28090,-755.0032180709517,-1033.330512536457
90,28359,-758.0852771152372,-1032.388532056646
91,28696,-761.1434794461983,-1036.381689232703
92,28916,-764.1075614542849,-1033.8390241901704
93,29090,-767.020985087949,-1035.0559593850553
94,29345,-769.8344742755789,-1031.4889687251537
95,29593,-772.5126411320146,-1024.2603256369614
96,29804,-775.141281196518,-1024.8620873243447
97,30304,-767.4594238978401,-30.0011232247663
98,30493,-770.2052848510067,-1036.5537973081614
99,30689,-772.902129955391,-1037.192950185056
100,30867,-775.5414377809867,-1036.832912514963
101,31054,-775.6775285101642,-1036.0043184246092
102,31183,-775.658759599493,-1020.6368287050414
103,31473,-775.6479344597815,-1029.1267379658973
104,31662,-775.6175100058797,-1026.5788377896033
105,31829,-775.6237406461419,-1025.0599330989871
106,32184,-775.7457909898844,-1035.8186940323383
107,32357,-775.764033589429,-1025.9110623379427
108,32763,-775.857379308577,-1034.5810189009596
109,33004,-776.0565722701172,-1041.729867295468
110,33244,-776.1200652835375,-1027.4225140965493
111,33471,-776.1662747458342,-1025.2404289981205
112,33638,-776.1927211030821,-1023.9061598988051
113,33782,-776.191228280876,-1022.574059216686
114,33969,-776.1898576497048,-1026.2760547769994
115,34185,-776.2535575476368,-1028.716755246928
116,34290,-776.2380327148431,-1020.2163663388119
117,34421,-776.2180786199272,-1020.9464597547602
118,34541,-776.1690357268068,-1021.3158291183862
119,34682,-786.1031542002639,-1022.2850857978763
120,34799,-796.0382987676402,-1020.929702166901
121,34921,-806.0366523976081,-1021.6052807039187
122,35041,-816.0635080676565,-1021.0599731853314
123,35168,-815.9472974089846,-1020.7690128585507
124,35325,-815.8802087589241,-1022.6905301741818
125,35494,-815.8022516295281,-1024.071381448328
126,35637,-815.7719769135085,-1021.9564387898288
127,35752,-815.7181727203294,-1020.9892867316081
128,35900,-815.6708938930914,-1023.378895611495
129,36042,-815.62059788752,-1023.904313777224
130,36161,-815.5620392793594,-1022.8668163731119
131,36253,-815.4838159188533,-1019.7852916132467
132,36343,-815.4079009487078,-1020.1746708176311
