episode,timestep,reward,raw_reward
1,207,-1023.332438211646
2,316,-1022.6517192068686
3,441,-1022.5495493977427
4,520,-1021.386974513501
5,582,-1020.6988863088375
6,639,-1020.2821219577904
7,700,-1019.9290640694466
8,744,-1019.5380342878232
9,785,-1019.2169906299127
10,969,-1019.0855018485174
11,1089,-1019.5243841390289
12,1154,-1019.4471876610237
13,1369,-1019.7070710432251
14,1456,-1020.0871587362889
15,1541,-1020.3980820148578
16,1591,-1020.201234551369
17,1636,-1020.0061050182095
18,1687,-1019.8453142113865
19,1751,-1019.7520483634312
20,1826,-1019.8693590199333
21,1885,-1019.8351543467354
22,1956,-1019.7491247051959
23,2100,-1019.6984267395743
24,2182,-1019.6895032192402
25,2254,-1019.71898422409
26,2358,-1019.6683568166708
27,2430,-1019.6588222647042
28,2492,-1019.6510163894197
29,2654,-1019.6163893528452
30,2778,-1019.5900745767475
31,2867,-1019.5686458624223
32,2947,-1019.5328958582311
33,3082,-1019.5060049274881
34,3209,-1019.4725919610659
35,3267,-1019.4614137462586
36,3377,-1019.4332203109811
37,3489,-1019.4113565722266
38,3594,-1019.3883546468211
39,3658,-1019.3889652098709
40,3759,-1019.3918071481024
41,3865,-1019.3845453571599
42,3995,-1019.3882826487791
43,4097,-1019.4129804324847
44,4164,-1019.437720726916
45,4280,-1019.4857054840172
46,4403,-1019.5639345713026
47,4509,-1019.6330540782412
48,4602,-1019.7222487322233
49,4726,-1019.7845423678269
50,4861,-1019.8603722948097
51,5005,-1019.9318055458302
52,5152,-1019.991450859437
53,5228,-1020.0788096949373
54,5321,-1020.1786069593014
55,5419,-1020.2515419090448
56,5510,-1020.311460786129
57,5629,-1020.3849239477378
58,5731,-1020.4465608010684
59,5865,-1020.48803632236
60,5964,-1020.5443952936106
61,6051,-1020.5966404352023
62,6132,-1020.6554382397198
63,6236,-1020.7026555471817
64,6322,-1020.7576756036725
65,6412,-1020.8070874321362
66,6527,-1020.8416770609824
67,6615,-1020.8838736142504
68,6694,-1020.9229439514638
69,6781,-1020.9635510257597
70,6862,-1021.0055102394539
71,6935,-1021.0430000409036
72,7066,-1021.0771173017921
73,7140,-1021.1166271199314
74,7272,-1021.1284721377192
75,7374,-1021.1459682811927
76,7448,-1021.1720670587042
77,7549,-1021.199595481657
78,7632,-1021.2260343617769
79,7741,-1021.2422805933952
80,7824,-1021.2730331487797
81,7935,-1021.2960708638198
82,8067,-1021.307389435693
83,8144,-1021.3331731040028
84,8264,-1021.3805381850574
85,8412,-1021.4225425664795
86,8526,-1021.471967962075
87,8738,-1021.4978822018145
88,8836,-1021.547353687849
89,9029,-1021.579408876922
90,9124,-1021.630221913739
91,9267,-1021.6653402953324
92,9414,-1021.7024974236336
93,9517,-1021.7463485648948
94,9650,-1021.7832607874499
95,9783,-1021.8206302382578
96,9896,-1021.8712757324201
97,10068,-1021.8984471050743
98,10156,-1021.948140134047
99,10265,-1021.99384001573
100,10351,-1022.0452646767188
101,10490,-1022.0558490717563
102,10616,-1022.0930167070329
103,10743,-1022.1287197423222
104,10832,-1022.2133026864528
105,10953,-1022.2953104349886
106,11128,-1022.3607597395077
107,11293,-1022.4230379905399
108,11461,-1022.4993398329873
109,11573,-1022.5827968930212
110,11662,-1022.6698395528546
111,11844,-1022.674315655568
112,11946,-1022.7496536951298
113,12078,-1022.7787177720744
114,12209,-1022.7892953858238
115,12321,-1022.8304422554971
116,12476,-1022.9007060361467
117,12577,-1023.011065798091
118,12751,-1023.0864914523794
119,12852,-1023.1816490680424
120,13008,-1023.2917237564164
121,13137,-1023.3644193304701
122,13390,-1023.4387487431235
123,13481,-1023.5249175607054
124,13629,-1023.5942428446408
125,13806,-1023.6448643901947
126,13980,-1023.7156380730512
127,14070,-1023.8025221374787
128,14214,-1023.8747428622679
129,14371,-1023.9446865108337
130,14506,-1024.0157935622335
131,14671,-1024.0743724029956
132,14859,-1024.1365764814532
133,14977,-1024.2163530307816
134,15121,-1024.279834760216
135,15621,-1014.0917480837666
136,15872,-1014.1802963400746
137,16018,-1014.2761240225825
138,16182,-1014.3602428079289
139,16340,-1014.4415883920916
140,16470,-1014.5129613368101
141,16596,-1014.5789939699544
142,16770,-1014.6621352047156
143,16929,-1014.7294426399743
144,17052,-1014.7844079919983
145,17202,-1014.8342760211999
146,17486,-1014.8586398477601
147,17611,-1014.9127685021787
148,17732,-1014.9625162782546
149,17952,-1015.0067738032927
150,18063,-1015.0867779953087
151,18208,-1015.1596817495508
152,18350,-1015.2231579252632
153,18505,-1015.2785322960011
154,19005,-1005.0296252488815
155,19146,-1005.1047926413261
156,19302,-1005.1902715516783
157,19463,-1005.2483000027653
158,19963,-995.0104775723041
159,20463,-984.7836367754178
160,20605,-984.8734712645922
161,21105,-974.6423784350026
162,21605,-964.4059763726576
163,21895,-964.4618718097369
164,22059,-964.5356460045484
165,22192,-964.6270184579289
166,22359,-964.7043701016929
167,22490,-964.7958236073786
168,22990,-954.5637973547578
169,23253,-954.6159173225249
170,23432,-954.6832034434202
171,23932,-944.447166391484
172,24073,-944.5344656005334
173,24274,-944.6079209216409
174,24411,-944.722970626082
175,24623,-944.8076168716092
176,24831,-944.8886403300731
177,25331,-934.6590231786603
178,25492,-934.7623202307624
179,25837,-934.8291537915262
180,25984,-934.9356429255323
181,26175,-935.0210224547646
182,26675,-924.8008087245289
183,27175,-914.5678414607949
184,27410,-914.6148134330601
185,27571,-914.7037171472085
186,28071,-904.4490912218556
187,28571,-894.2126199151004
188,29071,-883.9557048601157
189,29375,-884.0038178289626
190,29875,-873.7524235779629
191,30375,-863.5065077908425
192,30626,-863.5483763843789
193,30853,-863.590732845494
194,31019,-863.6665331588613
195,31336,-863.7065556092239
196,31836,-853.440574726703
197,32122,-853.4879482873215
198,32434,-853.5074149806413
199,32606,-853.5544438135964
200,33106,-843.2840811166551
201,33606,-833.0490851083971
202,34106,-822.8005579357308
203,34606,-812.5436341821087
204,34830,-812.58460664015
205,34993,-812.6487927949472
206,35169,-812.7263412974954
207,35669,-802.4909181660399
208,36169,-792.2479609441223
209,36669,-781.9987234157685
210,36857,-782.0402041518646
211,37010,-782.1265839495588
212,37266,-782.1551281243197
213,37766,-771.9013758651998
214,38126,-771.9326058371313
215,38284,-771.9731036313576
216,38588,-772.0182792713209
217,39088,-761.7433727001162
218,39588,-751.4991245060027
219,40088,-741.2248097077114
220,40311,-741.1963676219863
221,40811,-730.9346216638977
222,41009,-730.9814044977155
223,41509,-720.760430491583
224,42009,-710.568363681791
225,42509,-700.3422715853608
226,42778,-700.3788335428372
227,43278,-690.1083028426289
228,43778,-679.8538118295849
229,44029,-679.9020797607877
230,44529,-669.6553043140771
231,45029,-659.4250321159894
232,45529,-649.1950228557798
233,46029,-638.9311474963481
234,46529,-628.7165668654542
235,47029,-628.7341080783915
236,47529,-618.4643858164142
