episode,timestep,reward
1,151,-1019.2948250690196
2,267,-1020.1296564293488
3,498,-1020.1360129816954
4,611,-1019.7080438002458
5,750,-1019.6903672114702
6,924,-1019.7328994477566
7,1255,-1020.1416777152873
8,1420,-1020.3518127843301
9,1530,-1020.6913022898672
10,1685,-1020.809226909331
11,1774,-1020.8378696637635
12,1839,-1020.6247372970357
13,1901,-1020.403765132632
14,1961,-1020.2172654256192
15,2023,-1020.0666267654015
16,2087,-1019.922726794504
17,2140,-1019.7537392052063
18,2235,-1019.8806896238792
19,2735,-966.4312044343138
20,3235,-918.1182193033467
21,3651,-922.9568689832668
22,3789,-927.3828638782762
23,4289,-887.0637333863546
24,4384,-892.5785375407694
25,4619,-897.6183624429992
26,4717,-902.2437187326572
27,4843,-906.5998023274469
28,4945,-910.6463102057953
29,5083,-914.3479140268042
30,5158,-917.7910998735922
31,5236,-921.0171330512843
32,5350,-924.0571960330672
33,5444,-926.9461503767678
34,5548,-929.7003688747034
35,5690,-932.2989731067919
36,5792,-934.779486136406
37,5955,-937.1319661966759
38,6120,-939.3626589199894
39,6259,-941.4578607048016
40,6416,-943.4847388182652
41,6578,-945.4013820779221
42,6746,-947.2243271435394
43,6899,-948.982160316916
44,7058,-950.6484733377002
45,7220,-952.2318890926264
46,7362,-953.7995745663268
47,7502,-955.2579713900252
48,7643,-956.673256738396
49,7783,-958.0269744688902
50,7920,-959.3202394509212
51,8234,-960.6793256015764
52,8546,-962.07979604833
53,9046,-943.9283576471911
54,9402,-945.6498259781852
55,9849,-947.1428770996506
56,10349,-930.6582966097642
57,10849,-914.3438081679194
58,11349,-898.5989410194528
59,11849,-883.3826909146674
60,12349,-868.6927497851788
61,12849,-854.4815533084934
62,13349,-840.7273721097697
63,13849,-827.5745688138509
64,14349,-814.6573495978937
65,14849,-802.206717897811
66,15349,-790.0594578984741
67,15582,-793.549708226063
68,16082,-781.883312402662
69,16303,-785.391848796224
70,16803,-774.1779939299339
71,17303,-763.2831967581467
72,17803,-752.6860984259321
73,18303,-742.3789905346689
74,18803,-732.3486943330472
75,19303,-722.5860021318117
76,19464,-726.5546572995015
77,19631,-730.4292034388609
78,19869,-734.1863332724938
79,20079,-737.8609219017825
80,20275,-741.4564824411755
81,20480,-744.961149692712
82,20980,-735.8778437522772
83,21475,-739.3598951458714
84,21695,-742.7833967483932
85,22195,-734.0488264469554
86,22695,-725.5142970406993
87,23146,-728.9863407271127
88,23423,-732.3781295735495
89,23603,-735.6995372165138
90,23802,-738.9440179656679
91,24077,-742.0986671372146
92,24577,-734.033078869331
93,24781,-737.1860065416716
94,25108,-740.2644108352858
95,25608,-732.4737800450625
96,25793,-735.533129640111
97,26293,-727.9514862556239
98,26793,-720.5246663568166
99,27293,-713.2476961824734
100,27487,-716.3654937392317
101,27685,-716.4433041481805
102,27971,-716.4803855855954
103,28183,-716.5382417070407
104,28336,-716.6182159464826
105,28513,-716.6776916148393
106,29013,-706.4795711264763
107,29174,-706.5084796979905
108,29674,-696.2916620116576
109,29829,-696.308550437022
110,30024,-696.3395409263868
111,30524,-686.1294500843204
112,31024,-675.9478875915833
113,31280,-676.0905278444135
114,31451,-676.1494237995574
115,31600,-676.2151251188337
116,31759,-676.2793292915001
117,32259,-666.1100588178571
118,32504,-666.2083621221776
119,33004,-666.166158228038
120,33384,-676.4387810859503
121,33624,-676.4639988031475
122,34124,-666.2698828376717
123,34624,-666.2962103785585
124,35124,-656.1178051642742
125,35624,-645.9718354356268
126,36124,-635.8142827713363
127,36624,-625.6761201047823
128,37124,-615.4889666729352
129,37624,-605.3304379160348
130,38124,-595.1694086430739
131,38624,-585.0087473261011
132,39124,-574.8479456599132
