episode,timestep,reward
1,386,-1026.4987081430465
2,547,-1027.7876288027433
3,680,-1026.2145480529414
4,898,-1026.3085344998372
5,1078,-1026.0732498231603
6,1282,-1026.022664562083
7,1492,-1025.9370663174652
8,1598,-1025.6934111391884
9,1700,-1025.4960726540728
10,1946,-1025.6947700996304
11,2112,-1025.649334336834
12,2273,-1025.5002117712693
13,2459,-1025.4273694423098
14,2605,-1025.4388461461933
15,2749,-1025.5426523098686
16,2895,-1025.6556469956242
17,3030,-1025.7775233700568
18,3237,-1025.9130296664464
19,3737,-972.5714151109244
20,4237,-924.3444090143059
21,4462,-929.1562357363804
22,4962,-887.1143943804618
23,5462,-849.1008952444151
24,5962,-813.8826233109071
25,6462,-781.5663690525756
26,6962,-751.6349409030304
27,7462,-724.0280679032294
28,7688,-734.7230249686756
29,8188,-709.6611345381798
30,8688,-686.3291463321543
31,9188,-664.4505713537807
32,9688,-643.9386764796774
33,10188,-624.5848612323193
34,10688,-606.4847276497874
35,10865,-618.4477408998843
36,11365,-601.4924449379039
37,11865,-585.4812485857448
38,12365,-570.2511991970852
39,12574,-581.915948545838
40,13074,-567.5533057998449
41,13574,-553.9664326299542
42,14074,-540.9968395765334
43,14574,-528.5836838516636
44,14769,-539.894253080143
45,15269,-528.0719666541123
46,15769,-516.7590037023738
47,16269,-505.91328186670887
48,16585,-516.7592325001568
49,17085,-506.3808954998677
50,17585,-496.4333578906338
51,18085,-486.83425344402707
52,18585,-477.60798167329295
53,18747,-487.94566755913917
54,18973,-497.9234958664841
55,19473,-488.93919314347795
56,19973,-480.2931990594954
57,20473,-472.03595460354285
58,20973,-463.9736312623318
59,21473,-456.3397379527511
60,21973,-448.860076906219
61,22473,-441.57444099083443
62,22973,-434.519409775318
63,23473,-427.81225754453453
64,23973,-421.20317468289875
65,24473,-414.8509556577404
66,24973,-408.7629005286214
67,25473,-402.74139129415875
68,25973,-396.89799003832456
69,26473,-391.2510526710029
70,26973,-385.7748769449411
71,27129,-394.7337548835912
72,27629,-389.3924337448334
73,28129,-384.15707619823314
74,28629,-379.0759785723854
75,29129,-374.1039793063506
76,29260,-382.62062544436304
77,29760,-377.7235825575739
78,29939,-385.98544772448713
79,30079,-394.03118992914096
80,30579,-389.20509364855695
81,31079,-384.50150575997293
82,31579,-379.9027370947098
83,31741,-387.6364385139576
84,31862,-395.1751303365502
85,32362,-390.6014729669555
86,32862,-386.12790879002165
87,33362,-381.762106880828
88,33496,-389.0290405549568
89,33996,-384.725637225387
90,34163,-391.811040363326
91,34291,-398.721779115816
92,34791,-394.43603753827153
93,35291,-390.2489407085932
94,35791,-386.1414426464754
95,36291,-382.13533874225635
96,36791,-378.2335245293427
97,37291,-374.4009392211644
98,37791,-370.6608187141256
99,38291,-366.9845195666846
100,38791,-363.4332555008907
101,38933,-363.37957670315905
102,39433,-353.15004344670683
103,39933,-342.9726133773549
104,40261,-342.9620202162742
105,40448,-342.93421733657067
106,40948,-332.74012050311626
107,41448,-322.5554931271459
108,41948,-312.3839022488981
109,42115,-312.3610010287765
110,42615,-302.154068485395
111,43115,-291.97136214566603
112,43615,-281.81350643462736
113,44115,-271.64088387827616
114,44615,-261.46603221954706
115,45115,-251.26417159373068
116,45615,-241.08908343549257
117,46115,-230.86173516958215
118,46615,-220.65177144005625
119,47115,-220.56703033324192
120,47615,-220.5207834797146
121,48115,-210.31928482244643
122,48615,-210.33054635139848
123,49115,-210.26637301382002
124,49615,-210.35497775909096
