episode,timestep,reward,raw_reward
1,69,-1012.2621181885178,-1012.2621181885178
2,141,-1012.1947456630965,-1012.1273731376752
3,192,-1011.9511553815488,-1011.4639748184534
4,259,-1011.9958850189647,-1012.1300739312125
5,330,-1012.0922823262008,-1012.4778715551452
6,379,-1011.8998057458415,-1010.9374228440448
7,466,-1011.9595087446539,-1012.3177267375287
8,656,-1012.959864443259,-1019.9623543334951
9,735,-1012.8888647357419,-1012.3208670756044
10,811,-1012.7978016600598,-1011.978233978921
11,924,-1012.8977081914877,-1013.8967735057676
12,1028,-1012.9573022499166,-1013.6128368926329
13,1208,-1012.9893845329327,-1013.374371929127
14,1396,-1013.462354900781,-1019.6109696828084
15,1595,-1014.2321698694078,-1025.0095794301828
16,1789,-1014.4888385365152,-1018.3388685431273
17,2013,-1015.0172822776951,-1023.4723821365749
18,2202,-1015.0909461177075,-1016.343231397919
19,2382,-1015.6293317585674,-1025.3202732940488
20,2666,-1015.6779420783969,-1016.6015381551545
21,2857,-1015.847713506153,-1015.6575467436376
22,3040,-1015.9445802356819,-1014.0647077282531
23,3320,-1016.1029555281181,-1014.6314806671758
24,3541,-1016.1034246832908,-1012.1394570346677
25,4041,-965.602519513263,-2.4597681545896717
26,4541,-915.345806476553,-5.803162109840249
27,5041,-865.1962661675261,-9.326920556992308
28,5541,-814.3906402087229,-3.8498351574318455
29,6041,-764.222808317841,-8.964229257966386
30,6425,-764.5635132524922,-1018.792332671945
31,6791,-764.9687450008059,-1022.0014084720425
32,7291,-714.5472005608543,-5.181948093603025
33,7664,-714.8476898619831,-1019.3841579517006
34,7904,-714.7146919269101,-1016.951010981348
35,8404,-663.7486652009889,-5.689044911758155
36,8904,-613.2287406857454,-7.940378238257077
37,9150,-613.0314127636705,-1019.5258236950751
38,9650,-562.511804597272,-5.95106806994979
39,10150,-511.86953337718023,-12.474848892215968
40,10429,-512.1454199286034,-1022.1192691836188
41,10570,-512.2215388425618,-1017.1799250228056
42,10923,-512.4511113973846,-1018.6561588247085
43,11085,-512.5869365314118,-1017.3479833477188
44,11585,-462.31519395009263,-6.7046054082831645
45,12085,-462.4422107946857,-5.000105046453357
46,12585,-462.4120342335398,-5.199630886921595
47,13085,-462.2882695726976,-6.851627340147032
48,13251,-512.9486101265782,-1017.0566462350433
49,13751,-512.8142601005758,-6.2772287379173495
50,13890,-512.7134321202302,-1016.7757730650354
51,14390,-461.87764011157634,-5.2855682989651624
52,14890,-462.29721125145596,-13.573370891198266
53,15390,-411.77245948499603,-8.88912262250073
54,15528,-411.7180743033101,-1015.8633073476298
55,16028,-411.57981529744484,-2.92386479445057
56,16528,-411.73098253420096,-10.963722973380635
57,17028,-361.09766493425,-6.8594716960568896
58,17528,-361.5036793945444,-14.071357275837372
59,17674,-411.75000748415715,-1017.4014106844688
60,17816,-411.5136539078106,-1017.3921976566897
61,17941,-411.4377230499884,-1015.6613078663605
62,18441,-360.8246323638504,-6.394345101949498
63,18566,-360.7084860709648,-1015.025057490006
64,19066,-360.92790542289714,-11.092992446931424
65,19566,-361.06955704350986,-7.833137458706909
66,19659,-411.4539118325841,-1012.8867266684069
67,19828,-461.83703036134483,-1014.5139979153627
68,20328,-411.29722681141664,-6.2605752364789025
69,20477,-461.8429786549781,-1017.1922656091449
70,20708,-461.8062950766336,-1016.0421014981465
71,20800,-512.1812258770964,-1012.784184308222
72,20980,-562.3053039466879,-1016.0549322830262
73,21147,-612.5802579023377,-1014.3882017355015
74,21338,-612.5691073100078,-1015.6402955010266
75,21478,-663.2559513701592,-1016.6607459974775
76,21600,-713.4520619407635,-1014.8859343854699
77,21977,-764.0979333877758,-1019.7769006363025
78,22477,-763.8903579697551,-9.919848915422822
79,22816,-764.0399901941572,-1020.3940551725125
80,23316,-713.4078317752684,-4.749029278910759
81,23816,-663.0386955810062,-8.27858398111887
82,24316,-663.2084880470939,-9.790194423700559
83,24816,-613.0853261692068,-12.561819932266195
84,25316,-612.8204411050897,-5.79529116458847
85,25816,-613.0238055570942,-11.90042649879768
86,26316,-562.847445004437,-9.359515615259939
87,26816,-512.5891040529506,-9.34717888563457
88,27316,-512.9607053215893,-13.692600609254486
89,27498,-513.0319440490641,-1018.6170401586396
90,27998,-462.5511545889887,-6.426312296640516
91,28498,-412.15966640855413,-4.954420699531925
92,28998,-361.53579509944603,-3.5775061008646785
93,29498,-311.3687738397428,-11.04777654143707
94,29998,-261.06514308589584,-9.567680424087245
95,30498,-210.5105657965101,-5.56920020976249
96,30998,-160.08365981873766,-6.347814830020833
97,31498,-109.45710175483137,-7.245739358176118
98,31998,-109.24861466166199,-5.750107052035022
99,32498,-58.45381236576336,-4.498009254540588
100,32653,-109.0400184098554,-1016.4731501607513
101,32802,-159.4100879166448,-1015.6799741169068
