episode,timestep,reward
1,95,-1018.1553878945227
2,161,-1017.9888687778205
3,238,-1018.1056872033187
4,351,-1017.9826375265608
5,427,-1017.9793211824845
6,530,-1018.1623670417436
7,721,-1018.9968741531047
8,931,-1019.5713901666848
9,1118,-1019.9104334867619
10,1230,-1019.7368800117825
11,1403,-1019.9037030927398
12,1538,-1019.7592392013835
13,1703,-1019.8202395251321
14,1787,-1019.6946109616532
15,1948,-1019.7285827900402
16,2107,-1019.7781083301279
17,2247,-1019.8109936210133
18,2439,-1019.6977754606224
19,2581,-1019.7836323493299
20,2713,-1019.9134308954675
21,3213,-971.3478493321733
22,3335,-973.7112008237989
23,3569,-975.8322970227609
24,3694,-977.8012899876121
25,3817,-979.6147709291997
26,4091,-981.2312196237903
27,4226,-982.7555146853002
28,4343,-984.1982941120477
29,4471,-985.5367295678083
30,4626,-986.7636015714409
31,4868,-987.8819068441329
32,5054,-988.9238351322953
33,5219,-989.9361933046704
34,5520,-990.8739513418084
35,5807,-991.8309553739035
36,5966,-992.6624796146126
37,6087,-993.4626319863064
38,6246,-994.2160171025672
39,6474,-994.9457698486016
40,6597,-995.6151482082969
41,6696,-996.2553079199563
42,6895,-996.9784029634147
43,7047,-997.619999620511
44,7296,-998.2306495815167
45,7592,-998.8455892280213
46,7782,-999.3854596445357
47,8040,-1000.086077579102
48,8193,-1000.6074379394145
49,8526,-1001.1677560560502
50,8657,-1001.6889537729736
51,8940,-1002.2737372556553
52,9071,-1002.7240206953416
53,9275,-1003.1263154691675
54,9423,-1003.5940140780227
55,9923,-985.349644572792
56,10076,-986.135414786633
57,10345,-986.8797670656925
58,10520,-987.6407648411014
59,10683,-988.3476968134966
60,10860,-989.0146952930514
61,11155,-989.640960723989
62,11655,-973.6834394359126
63,11937,-974.5478362538216
64,12133,-975.3652567676462
65,12633,-960.3631024292129
66,13133,-945.8152051690889
67,13633,-931.7018538815646
68,13811,-933.1479161281916
69,13988,-934.5767388500194
70,14488,-921.228146247877
71,14988,-908.2561779271941
72,15488,-895.6441196867345
73,15988,-883.3785745935531
74,16488,-871.4474437906223
75,16708,-873.5629655963106
76,17208,-862.0723384874302
77,17708,-850.8805647919935
78,17881,-853.1783270975898
79,18131,-855.4263928424937
80,18631,-844.7362109562953
81,19131,-834.3107094562641
82,19305,-836.6952622440289
83,19805,-826.6187896254747
84,20305,-816.7817650891236
85,20805,-807.1773970441004
86,21305,-797.7945372318667
87,21805,-788.6284324277264
88,22305,-779.6708297507048
89,22541,-782.4243504218165
90,22768,-785.0922325793205
91,23268,-776.4761893854027
92,23473,-779.1474792251873
93,23973,-770.8057010659694
94,24473,-762.7252741888892
95,24689,-765.4754679605239
96,24983,-768.1711462652378
97,25481,-770.8339008931972
98,25972,-773.4298773140273
99,26346,-776.0067169578779
100,26846,-768.3740250027563
101,27346,-758.294014030267
102,27846,-748.2364775060587
103,28346,-738.1713981109044
104,28846,-728.0654737754728
105,29346,-717.9353098739276
106,29846,-707.760178678215
107,30346,-697.5587744452387
108,30713,-697.5972244570122
109,31213,-687.4238110727165
110,31713,-677.3635621746369
111,32048,-677.3913451655466
112,32315,-677.5066014256706
113,32777,-677.5568312083818
114,33219,-677.6196540629858
115,33575,-677.6978790739885
116,33817,-677.8012426449915
117,34128,-677.8987577893803
118,34385,-678.0244847101457
119,34863,-678.099921014285
120,35251,-678.1687429486519
121,35584,-688.4661359815702
122,35845,-688.5430635251686
123,36126,-688.6129698973116
124,36410,-688.6746046495065
125,36910,-678.5323036738546
126,37410,-668.3921655799036
127,37678,-668.4698250651239
128,37982,-668.5316575555796
129,38261,-668.6020877919401
130,38581,-668.6697423855491
131,38805,-668.7708412678838
132,39050,-668.8677876610313
133,39340,-668.9388381301859
134,39635,-668.9875852698083
135,39948,-668.9951648915168
136,40242,-669.0848514395371
137,40459,-669.1895827975807
138,40692,-669.2852692446207
139,40904,-669.3869251787046
140,41148,-669.4846530023483
141,41432,-669.5746940107824
142,41657,-669.628902325909
143,41855,-669.7119661189593
144,42128,-669.7277479158662
145,42371,-669.7869754443306
146,42647,-669.8535971799034
147,42873,-669.8494084076827
148,43062,-669.9429584746744
149,43294,-669.9864083629317
150,43580,-670.017434999739
151,43820,-670.0100533498111
152,44046,-670.0714653894765
153,44464,-670.1163844170438
154,44867,-670.1281859595626
155,45129,-680.3843373422325
156,45629,-670.1324862957674
157,46129,-659.8824902573871
158,46629,-649.5899860473945
159,47129,-639.2999775730497
160,47629,-629.0212252398385
161,48129,-618.75839300089
162,48629,-618.7566674648184
163,49129,-608.4766485122934
164,49629,-598.2113031252971
165,50129,-598.2117306867968
166,50629,-598.2294182538077
167,51129,-598.2298206322221
168,51629,-587.9355839132273
169,52129,-577.6200036358016
170,52629,-577.6197087643936
171,53129,-577.6847031725724
172,53465,-587.9581775013528
173,53768,-598.2276165512314
174,54080,-608.505515882057
175,54580,-598.2055326823303
176,55023,-608.5216785194862
177,55342,-618.8049194884223
178,55645,-618.8653491911695
179,56145,-608.5598080466525
180,56345,-618.8172147037453
181,56668,-629.1738842803258
182,57168,-618.8829285369972
183,57522,-629.1383221366748
184,57889,-639.364966982333
185,58389,-639.3657148133484
186,58657,-649.6431795287473
187,59118,-659.9158817614095
188,59338,-670.1670156592634
189,59752,-670.2447590871026
190,60057,-670.3296705958139
191,60557,-670.4564172869945
192,61057,-660.3364578628901
193,61557,-660.3656466359885
194,61991,-670.6468366769292
195,62371,-670.6768994761713
196,62625,-670.741750808321
197,62850,-670.7866579647256
198,63092,-670.8513808439602
199,63307,-670.8835428322543
200,63516,-681.0849911168192
201,63791,-691.2949784622765
202,64037,-701.4955306898925
203,64247,-711.6958255329489
204,64436,-721.9535828351292
205,64667,-732.223352980577
206,64923,-742.5261898922993
207,65127,-752.8180041659277
208,65492,-752.8245680686973
209,65709,-763.0059282699691
210,65942,-773.1406950387366
211,66204,-773.1986724616588
212,66498,-773.1620254134416
213,66743,-773.2128373009145
214,67103,-773.2645628713065
215,67337,-773.307456944087
216,67605,-773.3042312219902
217,67835,-773.3241825014173
218,68074,-773.3457938327991
219,68335,-773.3678927289619
220,68559,-773.3911858072331
221,68796,-773.4146423078595
222,69038,-773.4266143241571
223,69296,-773.454123506652
224,69516,-773.4917625362397
225,69730,-783.7296332109239
226,69923,-793.9882027420259
227,70423,-783.6879465762383
228,70628,-783.729902626262
229,70813,-783.7734527224679
230,71045,-783.8176027104641
231,71273,-783.8226018874568
232,71494,-783.8506407290333
233,71737,-783.8874509232929
234,71937,-783.9562002771902
235,72239,-784.0188209281717
236,72500,-784.0510681606673
237,72748,-784.0317010675653
238,72961,-784.0487004998473
239,73181,-784.0555000522406
240,73364,-784.0832071805971
241,73589,-784.1079753665186
242,73775,-784.1262815828081
243,74041,-784.0622767588948
244,74277,-784.0420438032338
245,74496,-783.9703679539462
246,74727,-783.9124914294059
247,74912,-783.8367281606962
248,75243,-783.7781718229176
249,75459,-783.7017499192198
250,75637,-783.6214350507794
251,75826,-783.5520355416805
252,76041,-783.4756328487853
253,76302,-783.4357820464833
254,76495,-783.3724547191554
255,76752,-783.3466335532858
256,76926,-793.5225909932428
257,77106,-803.7134075863776
258,77296,-813.9358662183446
259,77555,-824.189571483335
260,77781,-834.428372056724
261,78003,-844.6533555495469
262,78176,-854.8851490710742
263,78389,-865.1263719964339
264,78571,-875.3612232725278
265,78773,-885.5951418315484
266,78956,-895.8101972173409
267,79120,-906.0370562428316
268,79271,-916.259543875722
269,79496,-926.5020166978171
270,79708,-936.7336988770895
271,79881,-946.8975994110342
272,80230,-946.9093619579385
273,80474,-946.8926484095382
274,80685,-946.8459256053591
275,80971,-957.1410909411848
276,81188,-957.1494056684337
277,81516,-957.1369488822003
278,81695,-957.1173351807935
279,81991,-967.421711590566
280,82184,-967.4977082843936
281,82414,-967.454826126967
282,82677,-977.7554843243737
283,82848,-977.7359810021615
284,83023,-977.8486725250876
285,83245,-988.0969888446187
286,83442,-988.1606608306479
287,83610,-988.2329074733914
288,83799,-988.3298384718125
289,83994,-988.3460031491602
