episode,timestep,reward
1,151,-1019.2948250690196
2,267,-1020.130165199097
3,369,-1019.2664089427776
4,445,-1019.0442747356312
5,537,-1019.0693977088027
6,818,-1020.6023320202394
7,1065,-1020.9272687092007
8,1565,-893.7724716458758
9,2065,-794.9579949085522
10,2523,-818.890270501067
11,2683,-837.3984863620325
12,2938,-853.6432122862958
13,3102,-867.4720642813099
14,3304,-879.3522711708454
15,3526,-888.93903396857
16,3711,-898.0829266799454
17,3847,-906.173532403094
18,4021,-913.2555563361348
19,4179,-919.6799462166127
20,4360,-925.4678001826567
21,4535,-930.6693904904896
22,4640,-934.6529973051652
23,4730,-938.2945318151644
24,4848,-942.1088918048766
25,5003,-945.7234315912777
26,5133,-948.869818776961
27,5262,-951.8417424301493
28,5389,-954.5614568415609
29,5535,-957.1257339833403
30,5641,-959.4652323124251
31,5763,-961.9482383383415
32,5912,-964.1361249377494
33,6050,-966.3189551849183
34,6161,-968.1236597548137
35,6325,-970.0377149429102
36,6450,-971.7616198172012
37,6587,-973.3149023082005
38,6753,-974.8325430009268
39,6905,-976.3108873573915
40,7041,-977.7221757167006
41,7201,-978.9851760040144
42,7399,-980.3290952248705
43,7557,-981.5866811674905
44,7750,-982.8005387946698
45,7929,-983.814713683973
46,8055,-984.7728407880135
47,8232,-985.7836087151943
48,8407,-986.8147313537905
49,8553,-987.6514070137811
50,8795,-988.5758159442952
51,9002,-989.4476039617434
52,9502,-970.4439417676234
53,10002,-952.1447528716336
54,10502,-934.5276745036551
55,11002,-917.5413865427319
56,11502,-901.1615106245687
57,12002,-885.360186312328
58,12502,-870.1194854612248
59,13002,-855.4028753773374
60,13502,-841.1717404550108
61,14002,-827.4182359309306
62,14502,-814.187904094942
63,15002,-801.4114242052414
64,15502,-788.9850353236582
65,16002,-776.9775542629759
66,16502,-765.2973356905142
67,16771,-769.1753304021453
68,17271,-757.993550651631
69,17771,-747.0607355531519
70,18271,-736.406364962139
71,18771,-726.0520115456701
72,19271,-715.9785473870186
73,19771,-706.1792618853838
74,20271,-696.6435213889938
75,20771,-687.3629932656413
76,21271,-678.3379953112282
77,21771,-669.5536454313841
78,22271,-660.9833638980459
79,22771,-652.6300740917226
80,23271,-644.5045485921399
81,23771,-636.5796349114156
82,24271,-628.8406938349635
83,24771,-621.3026739346059
84,25271,-613.9473186681693
85,25771,-606.7483674275137
86,26271,-599.7285483320386
87,26771,-592.8691855648705
88,27271,-586.1589425586357
89,27771,-579.6103992945282
90,28271,-573.2303828810018
91,28771,-566.9564004430844
92,29271,-560.8216963726402
93,29771,-554.8374160831028
94,30271,-548.9565876270927
95,30771,-543.1952414930372
96,31271,-537.5592664895233
97,31771,-532.0274833786887
98,32271,-526.606726849117
99,32771,-521.2928798791594
100,33271,-516.0917241981998
101,33771,-505.9060589582366
102,34271,-495.7021474123191
103,34771,-485.5340034711569
104,35271,-475.361281221526
105,35771,-465.17690831688196
106,36271,-454.8955700055915
107,36771,-444.67395503812776
108,37271,-444.63810007401975
109,37771,-444.60788061657894
110,38271,-434.2758293981959
111,38771,-424.0520571972314
112,39271,-413.72972167036016
113,39771,-403.40236839125987
114,40271,-393.07142340174914
115,40771,-382.85106005284126
116,41271,-372.5106487804475
117,41771,-362.1554356464413
118,42271,-351.82738408110635
119,42771,-341.4789491990313
120,43271,-331.13433352303923
121,43771,-320.7909140453359
122,44271,-310.6130826060968
123,44771,-300.4340645502866
124,45271,-290.1401086230142
125,45771,-279.8212241398698
126,46271,-269.55033876985067
127,46771,-259.2674372488612
128,47271,-248.99236524371045
129,47771,-238.7248933177396
130,48271,-228.5169064622182
131,48708,-228.45952559893803
132,49036,-228.41017864046452
133,49520,-228.32629774346887
134,50020,-218.1606171449218
135,50520,-207.87903244602387
136,51020,-197.60696749871948
137,51308,-197.54702749617056
138,51485,-197.4605177022605
139,51985,-187.28587405304603
140,52485,-177.04991060671685
141,52985,-166.8183796453025
142,53485,-156.48552193019165
143,53985,-146.16866530087108
144,54135,-146.03572281618105
145,54292,-145.9624719181235
146,54792,-135.71379491738674
147,55292,-125.43042387662204
148,55792,-115.11428704047445
149,56292,-104.90479889164635
150,56792,-94.63723181397296
151,57292,-84.39146589352723
152,57792,-84.45190661319471
153,58292,-84.49347588722044
154,58792,-84.54007364341707
155,59292,-84.56452162011638
156,59792,-84.58286654829772
157,60292,-84.60144225939197
158,60792,-84.59638008513198
159,61292,-84.59128814416118
160,61792,-84.5888532865589
161,62292,-84.57455407078129
162,62792,-84.51317623787445
163,63292,-84.4249240103685
164,63792,-84.36884651624652
165,64292,-84.2938337332804
166,64792,-84.24556282128422
167,65292,-74.02025127592049
168,65792,-73.94476552945562
169,66292,-73.9199984073428
170,66792,-73.92136614944758
171,67292,-73.91693228715019
172,67792,-73.91491717338415
173,68292,-73.9134361963922
174,68792,-73.91139073837695
175,69292,-73.9078763957784
176,69792,-73.90518967241948
177,70292,-73.89296176485222
178,70792,-73.88450836145472
179,71292,-73.87915359098821
180,71792,-73.85921541664506
181,72292,-73.84371047813964
182,72792,-73.82866908677964
183,73292,-73.80416623902363
184,73792,-73.77943574632465
185,74292,-73.76806205037636
186,74792,-73.8073147336903
187,75292,-73.80945146712241
188,75792,-73.79967413440822
189,76292,-73.77079224919052
190,76792,-73.7218907934061
191,77292,-73.70134917832692
192,77792,-73.68279628063755
193,78292,-73.65219375731631
194,78792,-73.6332790122608
195,79292,-73.62632970501352
196,79792,-73.62166355532437
197,80292,-73.61325165503288
198,80792,-73.62267449063805
199,81292,-73.62683900624391
200,81792,-73.61632702265682
201,82292,-73.63498295494479
202,82792,-73.68456586598238
203,83292,-73.67877757001963
204,83792,-73.67887866221412
205,84292,-73.68763512839725
206,84792,-73.69703768698278
207,85292,-73.69101002173275
208,85792,-73.6923969267175
209,86292,-73.68087240362983
210,86792,-73.67253028424439
211,87292,-73.67622607381865
212,87792,-73.68545337271821
213,88292,-73.68688105538361
214,88792,-73.7044077520147
215,89292,-73.72441204721423
216,89792,-73.79801708046384
217,90292,-73.89607223025865
218,90792,-73.9020081570654
219,91292,-73.93174760386277
220,91792,-73.93316595286862
221,92292,-73.93075688482722
222,92792,-73.9383799692022
223,93292,-73.94419952915209
224,93792,-73.95790596134336
225,94292,-73.95363339314903
226,94792,-73.95263688762553
227,95292,-73.94611030133906
228,95792,-73.95186764699388
229,96292,-73.9354377515993
230,96792,-73.87724906665966
231,97292,-63.58295371494709
232,97792,-53.35259322700026
233,98292,-43.11321389340364
234,98792,-43.02497519946168
235,99292,-43.033397244692644
236,99792,-43.0312819845587
