episode,timestep,reward
1,225,-1024.1917791249052
2,373,-1022.0703963131173
3,453,-1021.2334152838642
4,523,-1020.2906211419265
5,590,-1019.7360402661425
6,653,-1019.3771009204706
7,720,-1019.2107643583842
8,781,-1019.0509004152539
9,903,-1019.7030533146268
10,1000,-1019.5256073862868
11,1097,-1019.5169368472384
12,1177,-1019.3723450493418
13,1259,-1019.3143135391281
14,1361,-1019.3569287095509
15,1458,-1019.391795728209
16,1600,-1019.4697600391717
17,1807,-1019.5186223279842
18,1940,-1019.695176733301
19,2055,-1019.6636912725446
20,2143,-1019.6460779615352
21,2234,-1019.6485775145387
22,2359,-1019.7731114985783
23,2592,-1019.8084291251855
24,2732,-1019.8877603408113
25,2855,-1019.9356688908404
26,3052,-1020.0445830647387
27,3191,-1020.2123483396603
28,3360,-1020.4385829125094
29,3681,-1020.9160947189819
30,4034,-1021.2038111624111
31,4251,-1021.5686352927992
32,4443,-1021.9690900048122
33,4738,-1022.3058154042197
34,5042,-1022.6316775134878
35,5193,-1022.9530853894788
36,5450,-1023.2412957688097
37,5721,-1023.5157065231982
38,5968,-1023.7731632628839
39,6126,-1024.058594303143
40,6333,-1024.2886169545905
41,6563,-1024.5160454817299
42,6910,-1024.7413661767673
43,7120,-1024.947448966092
44,7294,-1025.1752960877025
45,7509,-1025.3659744090944
46,7718,-1025.5574060914203
47,7910,-1025.747042694393
48,8090,-1025.934081176214
49,8300,-1026.095363920108
50,8567,-1026.2094915073706
51,9067,-1006.1795263583139
52,9567,-986.8354251484191
53,10067,-968.2607169227429
54,10567,-950.4789422069492
55,11067,-933.2157806021754
56,11567,-916.5602423908731
57,12067,-900.4838587067989
58,12567,-884.9637558481224
59,13067,-869.9679989139329
60,13567,-855.4748106975148
61,14067,-841.4581405185451
62,14567,-827.9017346273798
63,15067,-814.7711862460295
64,15567,-818.0761352673585
65,16045,-821.3629442161573
66,16480,-824.4521110122321
67,16952,-827.513049187391
68,17247,-830.4807721622001
69,17733,-833.3093433951127
70,18032,-836.1101293739612
71,18315,-838.8289683019581
72,18815,-827.1808917078268
73,19062,-829.9715709565185
74,19562,-818.7589294550064
75,20062,-807.8458466162948
76,20276,-810.6809920881888
77,20776,-800.155733908039
78,21276,-789.9248913144872
79,21776,-779.9285116647324
80,22203,-782.9626968531041
81,22703,-773.2986629139319
82,23203,-763.8694157250649
83,23412,-766.9915709779153
84,23912,-757.8628964221928
85,24412,-748.9477361077043
86,24912,-740.2440585613286
87,25412,-731.7362084134203
88,25588,-735.0330891190107
89,26088,-726.7749641644164
90,26281,-730.0570601074705
91,26781,-722.0361182735938
92,27281,-714.1894584271112
93,27480,-717.4949520517015
94,27980,-709.8642343743984
95,28480,-702.4058873059782
96,28739,-705.7494085724799
97,29239,-698.4741988742782
98,29415,-701.7717958609633
99,29808,-705.066193753364
100,30069,-708.2732293644716
101,30569,-698.0326929602296
