episode,timestep,reward
1,256,-1022.9382085059866
2,384,-1023.0167221572858
3,448,-1021.2020572287153
4,510,-1020.4673493773812
5,575,-1019.8812388654849
6,660,-1019.5294086146969
7,777,-1019.5800562906743
8,901,-1019.6535298376808
9,978,-1019.533317871964
10,1058,-1019.3349273792331
11,1159,-1019.2638104355193
12,1272,-1019.2486751045549
13,1363,-1019.2316405648916
14,1460,-1019.2466709785089
15,1960,-952.2500142339042
16,2040,-956.393065012113
17,2134,-960.0688381837941
18,2431,-963.2915382641511
19,2513,-966.1910634925804
20,2602,-968.8198370223703
21,2842,-971.1337180380846
22,2930,-973.2823440311331
23,3042,-975.220020188333
24,3153,-977.0079327793637
25,3267,-978.6426278379965
26,3368,-980.146030844287
27,3868,-943.8469907707232
28,3997,-946.5462944964596
29,4164,-949.0458715395861
30,4664,-917.4132363854927
31,5164,-887.8205184919507
32,5303,-892.0312057847221
33,5803,-865.0012385184967
34,5962,-869.697216804224
35,6161,-874.1066538626266
36,6661,-849.8280474314154
37,7161,-826.8626187380103
38,7661,-805.107476751428
39,8161,-784.467753950487
40,8661,-764.8612867273807
41,9161,-746.2171570360113
42,9661,-728.4570402010468
43,9877,-735.3282924410254
44,10067,-741.9172210213824
45,10417,-748.1595711889948
46,10917,-731.902785111011
47,11191,-738.0729019773543
48,11597,-744.1576631190678
49,11945,-749.984746704884
50,12366,-755.545531538573
51,12612,-760.9569399832035
52,12911,-766.0258692383795
53,13329,-771.019554000423
54,13564,-775.8547206443005
55,14064,-761.7817626666623
56,14564,-748.1903699856133
57,15064,-735.0962414692805
58,15564,-722.4245180752367
59,16064,-710.2063194968314
60,16564,-698.3761053652557
61,17064,-686.9780037194992
62,17564,-675.8992407987482
63,18064,-665.1772806657519
64,18564,-654.7862531461583
65,19064,-644.7268895880985
66,19564,-634.9958542006757
67,20064,-625.5289260296897
68,20564,-616.3609447598792
69,21064,-607.4376176200537
70,21564,-598.7736548820695
71,22064,-590.3654058220958
72,22564,-582.1991885327552
73,23064,-574.2253179219679
74,23564,-566.4673014896802
75,24064,-558.942826846776
76,24564,-551.5895176977145
77,25064,-544.4769787735045
78,25564,-537.501925677265
79,26064,-530.6998748706187
80,26564,-524.0728776439463
81,27064,-517.6132538123435
82,27564,-511.30815222042577
83,28064,-505.14980631481234
84,28564,-499.137286512368
85,29064,-493.26708096366525
86,29564,-487.54656594577824
87,30064,-481.94835773745064
88,30564,-476.49603343176005
89,31064,-471.1910896923411
90,31235,-477.3061525839954
91,31504,-483.29716848415416
92,31692,-489.14871310386786
93,32192,-483.90153744940494
94,32692,-478.77671465203014
95,33192,-473.7556656466199
96,33692,-468.84816182104026
97,34192,-464.02437557449343
98,34692,-459.30515225979764
99,35192,-454.68903955622096
100,35555,-460.37702348862314
101,35954,-460.4052140429768
102,36331,-460.41372438996336
103,36831,-450.26171526140797
104,37109,-450.3201844614393
105,37609,-440.1780741312985
106,38026,-440.25735435011865
107,38309,-440.31257424457294
108,38628,-440.36584715352313
109,38979,-440.43131176694413
110,39301,-440.5047061438431
111,39607,-440.5652127266059
112,39925,-440.6597300062768
113,40425,-430.4841232527913
114,40739,-430.54727531373334
115,41010,-440.63933665811595
116,41429,-440.71386315652444
117,41695,-440.7418845229711
118,41969,-440.85667139830946
119,42223,-440.92245426883295
120,42509,-440.99665567494264
121,42906,-441.11370363051105
122,43273,-441.2122593263315
123,43565,-441.331863799231
124,43848,-441.44733876485935
125,44137,-441.56304203435485
126,44384,-441.6913306294667
127,44612,-452.00061197171556
128,44957,-452.093510628239
129,45194,-452.2115344849361
130,45494,-462.5065416341705
131,45794,-472.8171883989951
132,46037,-472.912319728259
133,46502,-483.20719986723225
134,46851,-483.26003593982796
135,47090,-483.3274269569161
136,47374,-493.6332224524308
137,47583,-503.96027750495966
138,47792,-514.2860693584778
139,48040,-524.6021594755136
140,48290,-534.9175503757202
141,48645,-545.2204304788539
142,48889,-555.5358457629893
143,49096,-555.6443753331243
144,49280,-555.7409977348862
145,49524,-555.8394793147031
146,49822,-566.1804177353195
147,50012,-566.3069211735784
148,50285,-566.3434441379295
149,50491,-566.3794765011819
150,50713,-566.4227942767003
151,50893,-566.463356990032
152,51090,-566.5597439779748
153,51477,-566.5748830224675
154,51977,-556.2777573557679
155,52477,-556.2698511272251
156,52977,-556.2782260624199
157,53477,-556.2878412962682
158,53977,-556.2915689147825
159,54477,-556.2798877480006
160,54977,-556.2800755456957
161,55477,-556.2516698277992
162,55977,-556.2645097771846
163,56477,-556.2734112605541
164,56977,-556.2811202108379
165,57477,-556.290584467024
166,57977,-556.2743130215873
167,58477,-556.277805962857
168,58977,-556.2640922980181
169,59477,-556.2654659229594
170,59977,-556.265538057743
171,60477,-556.2513864099701
172,60977,-556.2339791625337
173,61477,-556.2392707799353
174,61977,-556.2397668073143
175,62477,-556.226187009718
176,62977,-556.2298203454841
177,63477,-556.1937356910568
178,63977,-556.1917213409947
179,64477,-556.1962105813928
180,64977,-556.1926430311853
181,65477,-556.1898395682463
182,65977,-556.1939661887895
183,66477,-556.2038542625963
184,66977,-556.2053084690885
185,67477,-556.2111100814257
186,67977,-556.2013500687607
187,68477,-556.2011790398902
188,68977,-556.1859616057026
189,69477,-556.1563603229591
190,69977,-545.943533984548
191,70477,-535.7226726967793
192,70977,-525.5077043577542
193,71477,-525.538294693711
194,71977,-525.520388624284
195,72477,-525.5037735879096
196,72977,-525.4909185135294
197,73477,-525.4850493487507
198,73977,-525.4762370789934
199,74477,-525.4584037838207
200,74977,-515.2287263526848
201,75477,-504.98960295559533
202,75977,-494.75930255576793
203,76477,-494.74061323507084
204,76977,-484.50177216829877
205,77477,-484.4721994101451
206,77628,-484.6008132337517
207,77939,-484.7097501654322
208,78076,-484.78645447575053
209,78223,-484.9432586259552
210,78320,-484.90815361538415
211,78397,-484.9018687638943
212,78479,-484.8316211934138
213,78577,-495.00943655152446
214,78668,-495.00694119920684
215,78758,-494.9625380308943
216,78899,-494.9253512085633
217,79025,-495.0930041232844
218,79114,-495.03541745455107
219,79205,-494.9849536977829
220,79294,-494.91750847450385
221,79375,-494.84578360929214
222,79453,-494.75632051846645
223,79521,-494.68365697781957
224,79604,-494.57642869116455
225,79679,-494.54240106675354
226,79766,-494.42735699661483
227,79834,-494.29469385408083
228,79907,-494.197503127058
229,79991,-494.07986251703534
230,80067,-493.9913598842738
231,80151,-493.87377426203915
232,80233,-493.7510791706164
233,80310,-493.64615681274665
234,80394,-493.5345606141871
235,80474,-493.4125647815809
236,80556,-493.30092080106886
237,80633,-493.1649566870315
238,80704,-493.0179324577867
239,80790,-492.8914706346114
240,80872,-492.77006219250245
241,80943,-492.64159598668937
242,81013,-492.51018502971885
243,81086,-492.3509259763486
244,81168,-492.19040094593373
245,81253,-492.05773805144105
246,81337,-491.90767298489203
247,81425,-491.7621896437137
248,81511,-491.6188795120085
249,81582,-491.46407824447226
250,81665,-491.33329203697167
251,81743,-491.1804379345874
252,81830,-491.03277655087254
253,81913,-490.9021272820558
254,81993,-501.07868984725326
255,82074,-511.2626355708666
256,82148,-521.4326966323583
257,82220,-531.583950556736
258,82307,-541.7743361887353
259,82390,-551.9879519452459
260,82469,-562.1944284606467
261,82547,-572.3831139850032
262,82640,-582.6145769271574
