episode,timestep,reward
1,386,-1016.8588655277949
2,546,-1020.2960329458163
3,696,-1019.6394670699916
4,865,-1019.2565471257694
5,1001,-1019.2455684617637
6,1138,-1019.2380834294445
7,1302,-1019.2342303743063
8,1414,-1019.3392028103713
9,1520,-1019.4324203463083
10,1683,-1019.4215141740049
11,1812,-1019.4219775662892
12,2011,-1019.3762911692885
13,2182,-1019.3505314927147
14,2291,-1019.3732017665905
15,2399,-1019.4326686567435
16,2508,-1019.4329397601653
17,2608,-1019.379573952842
18,2687,-1019.2316939192139
19,2789,-1019.143253554637
20,2887,-1019.1166792457552
21,2976,-1019.1180405472687
22,3077,-1019.1023351426549
23,3218,-1019.0537813832225
24,3330,-1019.0064620072457
25,3434,-1019.0033995744495
26,3561,-1018.9973114025778
27,3669,-1019.0157254534176
28,3767,-1019.0057286703568
29,3931,-1018.9971353104811
30,4119,-1018.9634246846815
31,4241,-1018.9501899644581
32,4365,-1018.9417794523539
33,4865,-988.0661292751706
34,5365,-959.0056503085023
35,5494,-960.7146868940783
36,5994,-934.0287892409295
37,6494,-908.7852704669629
38,6994,-884.8705335607578
39,7115,-888.3174339900818
40,7348,-891.5598198600817
41,7848,-869.8160822276252
42,8348,-849.1063710219614
43,8546,-853.0350572867884
44,8673,-856.8187795330288
45,8900,-860.4146255138055
46,9126,-863.8762380145204
47,9292,-867.2034210248337
48,9442,-870.4162876977449
49,9667,-873.5021949781983
50,9983,-876.5097922187957
51,10483,-859.3234629867694
52,10983,-842.7981134321631
53,11126,-846.2625710268965
54,11272,-849.546845495258
55,11443,-852.7130925782673
56,11605,-855.7827480309539
57,11827,-858.7143885412772
58,12005,-861.5301663000494
59,12505,-846.9279749307308
60,12672,-849.8160964745804
61,12820,-852.6176043728105
62,12962,-855.3341331222716
63,13186,-857.964434489619
64,13331,-860.5161641683521
65,13486,-862.9741355563389
66,13709,-865.351855727389
67,13857,-867.6673887384322
68,13991,-869.9184052936913
69,14135,-872.0977002065208
70,14268,-874.2130106540468
71,14391,-876.2722925500916
72,14891,-864.1018685166143
73,15014,-866.2424493342857
74,15401,-868.2899701409741
75,15901,-856.7145926083708
76,16401,-845.4523415130442
77,16901,-834.4735624104846
78,17401,-823.7804045402208
79,17901,-813.3536403403552
80,18401,-803.1912868812792
81,18901,-793.2759193001572
82,19401,-783.6019432638841
83,19901,-774.1673152974544
84,20401,-764.9516739334204
85,20901,-755.9523177067675
86,21401,-747.1631819743517
87,21901,-738.5751065615925
88,22401,-730.1866581579335
89,22901,-721.9824245485007
90,23401,-713.9652003258993
91,23901,-706.1200198977023
92,24401,-698.4452551050144
93,24901,-690.9382465949262
94,25401,-683.588823842327
95,25901,-676.3940031911391
96,26401,-669.3508537761656
97,26901,-662.4514798380239
98,27092,-666.0903540829037
99,27592,-659.3647097589081
100,27799,-662.9652254840505
101,28299,-652.8013890044532
102,28799,-642.5680449808812
103,29299,-632.3876229685345
104,29799,-622.22411635603
105,30299,-612.0368767218145
106,30799,-601.8450654989181
107,31299,-591.653193212143
108,31799,-581.4525564921487
109,32299,-571.2572961154171
110,32552,-571.2554593025308
111,33052,-561.0612313148335
112,33552,-550.8804497331471
113,34052,-540.6924080500071
114,34552,-530.4975752455127
115,35052,-520.299986483233
116,35552,-510.1059584330376
117,36052,-499.92766483894883
118,36552,-489.7606147143002
119,37052,-479.5931968317424
120,37552,-469.40862991532333
121,38052,-459.21921806121463
122,38552,-449.0314951574237
123,38797,-449.0432536837153
124,39297,-438.8648918179026
125,39797,-428.67570413296045
126,40297,-418.4875216366563
127,40658,-418.6183028406738
128,41158,-408.43237813575325
129,41658,-398.2453500535227
130,42158,-388.06684179028963
131,42658,-377.8815909571703
132,43158,-367.69484886899494
133,43658,-367.6983067601409
134,44158,-367.6992861728075
135,44658,-357.5111311979654
136,45158,-357.5110648324917
137,45658,-357.5109542224076
138,46158,-357.51111823986326
139,46658,-347.31886328516595
140,47158,-337.1388055188985
141,47658,-337.1429630943469
142,48158,-337.14323376495554
143,48658,-326.9628794832987
144,49158,-316.7725018891577
145,49658,-306.589266236382
