episode,timestep,reward,raw_reward
1,424,-1024.3851248764122
2,626,-1023.8992307493327
3,688,-1022.3763912052673
4,742,-1021.1748926430395
5,863,-1021.3209431900541
6,978,-1021.928891024478
7,1118,-1022.0727877503929
8,1248,-1021.6816579739245
9,1338,-1021.3740585778895
10,1410,-1021.1146052143155
11,1487,-1020.8318323767867
12,1670,-1020.6972722440265
13,1849,-1021.4238350132691
14,1988,-1022.0256194295317
15,2110,-1022.7066085910458
16,2332,-1023.0524807504707
17,2633,-1023.4482172063009
18,3133,-966.5940800232238
19,3270,-969.9832422454434
20,3422,-973.0273907432872
21,3586,-975.7784587855623
22,3709,-978.3202529450864
23,3945,-980.643186108214
24,4150,-982.6162774785262
25,4294,-984.5202618611432
26,4424,-986.1968020109988
27,4549,-987.7794584326066
28,4665,-989.2570248696153
29,4807,-990.5952559678379
30,4941,-991.8698876779544
31,5067,-993.0347970238663
32,5567,-962.009590709237
33,5680,-964.0347945338376
34,6180,-935.6878342596752
35,6392,-938.2315306432203
36,6593,-940.6346568594786
37,7093,-915.29081580248
38,7278,-918.1750317029115
39,7375,-920.959274983441
40,7539,-923.5452277888674
41,7634,-926.0549752638381
42,7794,-928.390396165986
43,8009,-930.60283659297
44,8160,-932.730267360812
45,8280,-934.7908447259771
46,8546,-936.7539309525589
47,8684,-938.628645896102
48,9081,-940.3932910960066
49,9581,-921.2927137037497
50,9750,-923.3537165880032
51,9880,-925.365840755172
52,10380,-907.6370112464228
53,10880,-890.5736613542024
54,11380,-874.147549106789
55,11880,-858.2553291392846
56,12022,-861.1970858671053
57,12306,-864.1146397218868
58,12806,-849.4914787927084
59,13146,-852.6985481329829
60,13646,-838.7608258809479
61,13913,-841.8947475171454
62,14413,-828.3842742611376
63,14913,-815.2463682052927
64,15413,-802.5242436935367
65,15632,-805.9876032018275
66,16132,-793.7815917649901
67,16632,-781.9413471040317
68,17132,-770.4438879964677
69,17248,-774.1006682625516
70,17748,-763.0762884226193
71,17859,-766.7170775234557
72,17963,-770.2494961838025
73,18066,-773.6924814660924
74,18159,-777.0215474632852
75,18659,-766.7063118283203
76,18760,-770.0448888179967
77,18875,-773.315528155104
78,19375,-763.4434002303603
79,19465,-766.6863041394754
80,19965,-757.1341349991214
81,20072,-760.397504183231
82,20572,-751.1411170262296
83,21072,-742.1161437817069
84,21572,-733.2934039451827
85,22072,-724.6829515778318
86,22180,-728.1327489374554
87,22680,-719.7689644208003
88,22798,-723.2091029249988
89,23298,-715.0964791545895
90,23798,-707.1857072757407
91,23903,-710.6395349093489
92,24019,-714.0325929111399
93,24519,-706.3993283229336
94,25019,-698.9194208186254
95,25519,-691.6225482253674
96,26019,-684.5058154623416
97,26129,-687.9850320225073
98,26629,-681.0506075299064
99,26752,-684.5129959418142
100,27252,-677.7329632881084
101,27752,-667.5443348030204
102,28252,-657.3888337541182
103,28377,-657.4212348672783
104,28877,-647.3051222487948
105,29024,-647.3273691180276
106,29524,-637.1912389453994
107,29665,-637.2028685675117
108,29777,-637.2341137623622
109,30277,-627.1480465932592
110,30470,-627.3036741161329
111,30768,-627.404535644016
112,31039,-627.5166634906561
113,31408,-627.5341920224931
114,31573,-627.4503708085061
115,31824,-627.4438195784638
116,31992,-627.3867941261636
117,32153,-627.3112541028254
118,32365,-637.5774734198977
119,32565,-637.4976952244158
120,32868,-637.4705974115403
121,33145,-637.4719133439986
122,33352,-637.4322538336332
123,33545,-637.4501243964643
