episode,timestep,reward
1,349,-1003.6584964725802
2,506,-1003.4555068320642
3,689,-1003.4324967008694
4,865,-1003.3663977065016
5,1081,-1003.3214046403067
6,1581,-836.1529377056894
7,2081,-716.8028494501878
8,2197,-752.593650579749
9,2306,-780.4140989766386
10,2470,-802.7087414279878
11,2595,-820.9362650714168
12,2775,-836.1404822547355
13,2943,-849.0032186904482
14,3147,-860.0714871966375
15,3451,-869.6205741319078
16,3724,-877.970460210581
17,3958,-885.3414407966176
18,4190,-891.9080966748164
19,4391,-897.7830672278519
20,4681,-903.0654223184147
21,4896,-907.8326358336886
22,5190,-912.1732239124394
23,5379,-916.1181895336292
24,5879,-877.9514307703697
25,6079,-882.9608735283811
26,6579,-849.0123300000812
27,6764,-854.7200342735946
28,6916,-860.0164057758712
29,7416,-830.365402803021
30,7916,-802.6877364078324
31,8096,-809.1502613703015
32,8282,-815.2054484026065
33,8782,-790.503042321667
34,9282,-767.2547683004095
35,9518,-773.9904981035717
36,10018,-752.4970017252374
37,10518,-732.167455298462
38,11018,-712.9066403608609
39,11271,-720.3387903242054
40,11771,-702.3330099477414
41,12271,-685.2057964360002
42,12771,-668.894065847789
43,13271,-653.3430357902981
44,13771,-638.5232595861736
45,14271,-624.3468667359335
46,14771,-610.7930189668463
47,15271,-597.8116359958584
48,15771,-585.3712285670968
49,16271,-573.4389821514474
50,16771,-561.9865370498749
51,17271,-550.9810548604581
52,17771,-540.3993863606801
53,18271,-530.2149670371412
54,18754,-539.0462169489896
55,19003,-547.4631869871813
56,19503,-537.7963327988903
57,19942,-546.0696213806807
58,20397,-554.0612977555006
59,20857,-561.7689485678831
60,21357,-552.4547194337167
61,21857,-543.4383496559641
62,22357,-534.7060360312457
63,22857,-526.241985237528
64,23357,-518.07353607545
65,23857,-510.1399447913427
66,24357,-502.43094424659205
67,24735,-509.9709611790772
68,25235,-502.49331015122016
69,25735,-495.2328349626348
70,26235,-488.165576023318
71,26735,-481.2982767397411
72,27235,-474.61616906498125
73,27735,-468.1235140665293
74,28235,-461.798686207001
75,28735,-455.6446412314526
76,29235,-449.65382146198175
77,29735,-443.8167702447705
78,30235,-438.1303997898288
79,30735,-432.5868395008864
80,31235,-427.18474755680074
81,31735,-421.9126093390246
82,32235,-416.7685469741685
83,32735,-411.7504289109738
84,33235,-406.84982920821795
85,33735,-402.0643483897604
86,34235,-397.39054636882787
87,34735,-392.82383696911126
88,35235,-388.36337665863607
89,35735,-384.0005043926826
90,36235,-379.73738620492657
91,36735,-375.56561330689345
92,37235,-371.4843544610787
93,37735,-367.49131900392933
94,38235,-363.5825468258173
95,38735,-359.75605924737886
96,39235,-356.00913325144774
97,39735,-352.33939237915456
98,40144,-358.9595563793661
99,40644,-355.3366470964182
100,41106,-361.79279450871763
101,41606,-351.7610261920431
102,42106,-341.72935302336816
103,42579,-341.7074900602691
104,42919,-341.6859304853044
105,43345,-341.6654090345795
106,43845,-341.6626239418221
107,44345,-341.65602403118396
108,44845,-331.6251795820465
109,45239,-331.60793135898246
110,45553,-331.58529209727726
111,46053,-321.55350934905425
112,46402,-321.530710277938
113,46902,-311.49946032635455
114,47402,-301.4637357588969
115,47702,-301.4460170574914
116,48202,-291.4141338680523
117,48608,-291.3911196036039
118,49108,-281.35602712312874
119,49360,-281.33384422532356
120,49770,-281.31274742478104
