episode,timestep,reward,raw_reward
1,86,-1017.7328510837799,-1017.7328510837799
2,187,-1016.2362209794186,-1014.7395908750573
3,242,-1015.2762688925828,-1013.3563647189115
4,319,-1014.5678339682441,-1012.4425291952278
5,353,-1013.1925407216111,-1007.6913677350792
6,400,-1012.3599600584054,-1008.1970567423766
7,426,-1011.5554117594714,-1006.7281219658682
8,477,-1011.1919802712066,-1008.6479598533527
9,521,-1010.8395742200204,-1008.0203258105296
10,560,-1010.5444483215211,-1007.8883152350286
11,591,-1010.2594697028021,-1007.4096835156128
12,637,-1010.1183751777297,-1008.5663354019332
13,667,-1009.9077883352458,-1007.3807462254382
14,694,-1009.6933463702069,-1006.9056008247003
15,742,-1009.6186116093456,-1008.572324957289
16,778,-1009.4967338193915,-1007.6685669700784
17,832,-1009.4594752267437,-1008.8633377443809
18,881,-1009.3944463974357,-1008.2889562992001
19,942,-1009.3674344919882,-1008.881220193931
20,976,-1009.2825218406148,-1007.6691814645184
21,1082,-1008.9215430487733,-1010.5132752469503
22,1145,-1008.7940524253465,-1012.1897784065196
23,1213,-1008.698289489429,-1011.4411060005659
24,1288,-1008.7499635037844,-1013.4760094823376
25,1788,-959.2884793042451,-18.461683744291975
26,2109,-960.0473128185464,-1023.3737270284037
27,2193,-960.4989745879814,-1015.7613573545642
28,2414,-961.0405060182084,-1019.4785884578948
29,2508,-961.4989871499095,-1017.1899484445506
30,2611,-961.9304960196862,-1016.5184926305618
31,2711,-962.3386303067385,-1015.5723692566617
32,2770,-962.554552313117,-1012.8847755295037
33,2865,-962.9233127362289,-1014.7559546876755
34,3039,-963.4661548172323,-1017.762442444768
35,3286,-964.1103857152423,-1021.4569429174845
36,3388,-964.5321341530682,-1016.1035357265957
37,3488,-964.8668411789052,-1015.5574782611255
38,3572,-965.2158219394357,-1015.2685715098102
39,3693,-965.5913124940887,-1016.3910312869918
40,3789,-965.9907564825768,-1015.6580612342782
41,3913,-966.2612887809759,-1015.9239212149344
42,4019,-966.440773967082,-1015.7794821286404
43,4109,-966.6832943073059,-1016.291512805043
44,4259,-966.8202183786176,-1016.2144909085705
45,4405,-1016.7366048157161,-1016.7894124862598
46,4819,-1016.7433942462255,-1023.5095156385992
47,4920,-1016.842882813092,-1017.7511286918916
48,5047,-1016.7753477952358,-1018.1278881007664
49,5144,-1016.7709246270102,-1017.1014850800407
50,5245,-1016.8124395521114,-1017.3487911325857
51,5310,-1016.7583147937936,-1014.4898740903051
52,5410,-1016.9395926549521,-1016.5103327526772
53,5488,-1016.9868199796116,-1015.7005011808657
54,5594,-1016.9137628678657,-1016.3013002098498
55,5681,-1016.679889007102,-1016.7794657022127
56,5814,-1016.7995095563176,-1018.4959467109046
57,5879,-1016.7899232725058,-1015.3657525848888
58,5965,-1016.8333122468099,-1016.1363509958896
59,6035,-1016.8126728723104,-1015.9782437970009
60,6129,-1016.8241469082302,-1015.8875419526745
61,6186,-1016.7342167155215,-1014.1253173607629
62,6284,-1016.7742249790193,-1016.5796473985959
63,6376,-1016.7401232715201,-1015.6094786550592
64,6460,-1016.7145797841646,-1015.7036211614593
65,6520,-1016.5690864081386,-1013.8795449657417
66,6582,-1016.1316019219843,-1014.7598259155149
67,6660,-1016.0196445381378,-1015.5119810149599
68,6771,-1015.9033863109331,-1015.802723556674
69,6845,-1015.7741849331953,-1014.5174575252819
70,6962,-1015.7380321118347,-1016.6257347053748
71,7027,-1015.7075186618549,-1013.8796050907083
72,7090,-1015.6102554765788,-1014.5650690471559
73,7172,-1015.6263657740053,-1016.022707129394
74,7257,-1015.6654410986623,-1017.0828067029901
75,7392,-1015.6855364572178,-1017.1813728733249
76,7479,-1015.6077711783586,-1016.9406411337173
77,7586,-1015.6826115472086,-1016.8625599618888
78,7673,-1015.7093552137416,-1016.6712243265495
79,7782,-1015.8870416141945,-1019.5319718060588
80,7918,-1016.1438128121265,-1021.0229659113152
81,8045,-1016.5101177006188,-1021.4514151306141
82,8175,-1016.7045060358159,-1020.4674141025357
83,8254,-1016.72770448841,-1016.0734477069402
84,8419,-1017.0182642972215,-1021.5148173376886
85,8539,-1017.2893183034727,-1019.3006250907622
86,8644,-1017.5910042410871,-1020.793544667806
87,8743,-1017.6722188806494,-1017.1362738062036
88,8913,-1017.6819927337513,-1015.9982006187116
89,9008,-1017.801816752908,-1016.9139379084191
90,9146,-1018.0036302069284,-1020.6620037857839
91,9434,-1018.5804661826753,-1025.4163246056464
92,9560,-1018.8068759466781,-1019.0932643272151
93,9681,-1018.977965602024,-1019.4445002363135
94,9775,-1019.041842421129,-1018.3603430850889
95,9942,-1019.3343545262384,-1023.0316149755087
96,10115,-1019.691457223909,-1024.0826950871262
97,10269,-1020.0496715673738,-1024.02684683119
98,10478,-1020.2925732483218,-1021.5292579455045
99,10706,-1020.3366202098681,-1020.4129110369885
100,10948,-1020.1202419251089,-1016.6954002161276
101,11159,-1020.1818038122146,-1022.682652872731
102,11302,-1020.3564804605645,-1023.9609470695327
103,11447,-1020.7433783112277,-1023.8114047202042
104,11578,-1020.8563574641266,-1023.7744003956687
105,11697,-1021.1186650249198,-1024.546776306626
106,11832,-1021.2522364831718,-1023.464973832849
107,12027,-1021.5967884289787,-1024.0273127223384
108,12134,-1021.8385937798787,-1020.8343076367144
109,12233,-1022.0170674499632,-1020.4834113101087
110,12332,-1021.9727565132893,-1019.7757850523057
111,12457,-1021.7391335391354,-1020.7438651225664
112,12719,-1021.8756586288891,-1021.823766122287
113,12897,-1022.0015579804158,-1021.9624872668471
114,13051,-1022.0986913980211,-1020.3030114371958
115,13167,-1021.9551376589116,-1020.1605401933184
116,13304,-1021.7978443503231,-1020.9368289153558
117,13476,-1021.6285357212686,-1020.640674250101
118,13593,-1021.5900877099994,-1020.7602977201174
119,14093,-971.3658128192434,-15.927413221870346
120,14249,-971.631358039937,-1022.0063046300028
121,14455,-971.5304732423892,-1020.6649569217767
122,14600,-971.4122631198427,-1021.5967446185966
123,14808,-971.2602553808276,-1020.771249939907
124,14930,-971.1711159575874,-1021.9916119308672
