episode,timestep,reward
1,357,-1003.7790075101186
2,490,-1003.4434759964695
3,633,-1003.394728258177
4,758,-1003.4470363436728
5,861,-1003.4720498328268
6,949,-1003.4924632004689
7,1044,-1003.5377780976244
8,1107,-1003.4693881374858
9,1165,-1003.3930799167706
10,1261,-1003.4328874984342
11,1354,-1003.3817925928425
12,1515,-1003.3707539212406
13,1745,-1003.362401384996
14,1835,-1003.2907967680032
15,1925,-1003.2303542960618
16,2016,-1003.1810486529405
17,2098,-1003.1258218188527
18,2201,-1003.1008791683985
19,2313,-1003.0809300456556
20,2410,-1003.0562474077791
21,2491,-1003.0167492528902
22,2599,-1003.003518757314
23,3099,-959.394947863741
24,3213,-961.2033001248441
25,3308,-962.8531150753789
26,3469,-964.3991884423556
27,3570,-965.8135991250266
28,3658,-967.116946641976
29,4158,-933.7686577720028
30,4385,-936.0828953097758
31,4513,-938.234462541961
32,4632,-940.2506958382594
33,4916,-942.1694713270193
34,5135,-943.9551056605385
35,5219,-945.6145234782814
36,5387,-947.2080361128473
37,5556,-948.7172729826514
38,5725,-950.1455185782772
39,5813,-951.4825954112683
40,5953,-952.769183737231
41,6111,-953.9938799922543
42,6350,-955.1644726466451
43,6487,-956.2757749869041
44,6576,-957.3228518391638
45,6723,-958.3382522491919
46,6868,-959.3086163135598
47,6981,-960.2337238555749
48,7079,-961.1144970368174
49,7220,-961.9699757020848
50,7382,-962.7907650340269
51,7610,-963.5822529946885
52,7855,-964.3426271761189
53,7937,-965.0554822172206
54,8031,-965.7474686162299
55,8143,-966.4191562592753
56,8247,-967.0662381669354
57,8398,-967.697524576107
58,8519,-968.3028176443103
59,8727,-968.895132215366
60,8846,-969.4591301196863
61,8948,-970.0008057223354
62,9043,-970.5231888277773
63,9191,-971.0367780129412
64,9290,-971.5272387222933
65,9399,-972.0051478053635
66,9559,-972.4738700431817
67,9665,-972.9225307484872
68,9758,-973.3547653515296
69,9862,-973.7772836097059
70,9955,-974.1841645695105
71,10039,-974.577853927223
72,10347,-974.9763860488908
73,10432,-975.3470613755097
74,10610,-975.7173636024594
75,10736,-976.0756182022149
76,10824,-976.4164809652444
77,10955,-976.7568201001108
78,11056,-977.0828204340924
79,11191,-977.4066177657616
80,11291,-977.7171945025896
81,11434,-978.025941328846
82,11630,-978.3284901428598
83,11723,-978.6147798429973
84,11863,-978.9008728914324
85,12075,-979.1822938348921
86,12204,-979.4546231017721
87,12472,-979.7290411151959
88,12582,-979.9852124836542
89,12803,-980.2441482328067
90,12905,-980.4894302356677
91,13135,-980.7385781694343
92,13462,-980.9824464748078
93,13590,-981.2148982130287
94,13796,-981.4471049534925
95,13994,-981.6735155663341
96,14136,-981.8924960392504
97,14636,-971.771771561362
98,14738,-972.0810523600753
99,14876,-972.3877174560441
100,14981,-972.6830081447266
101,15194,-972.6724966319666
102,15379,-972.6682925402018
103,15551,-972.6612721222023
104,15661,-972.6455653056192
105,15839,-972.6355825571039
106,16339,-962.6009664857047
107,16581,-962.5854422500992
108,16916,-962.5786189925733
