episode,timestep,reward
1,256,-1022.9382085059866
2,375,-1023.0422666280584
3,454,-1023.2975543376624
4,616,-1022.2295438140136
5,702,-1021.6280489673493
6,792,-1021.2615072798276
7,879,-1021.0629911438336
8,969,-1020.8851540899857
9,1051,-1020.663765512727
10,1125,-1020.3809556528224
11,1227,-1020.2215784605211
12,1437,-1020.4735610338265
13,1606,-1020.6795859985673
14,1733,-1020.8969300837272
15,1830,-1020.7311568407696
16,1933,-1020.5532825116836
17,2088,-1020.5271553258926
18,2173,-1020.3793538375432
19,2244,-1020.2457893525689
20,2327,-1020.1786753291992
21,2469,-1020.2123026298558
22,2575,-1020.3395051988675
23,2695,-1020.431082837183
24,2825,-1020.8709821749413
25,2941,-1020.9922548674787
26,3046,-1021.0889496825117
27,3207,-1021.439800688549
28,3460,-1021.7550699900505
29,3628,-1021.968774252969
30,3826,-1022.161139756928
31,4045,-1022.3749320162722
32,4188,-1022.7181479370836
33,4382,-1022.8700578968243
34,4519,-1023.0601664806144
35,4655,-1023.1893551493094
36,4866,-1023.3893876764549
37,5073,-1023.5158188971475
38,5326,-1023.7114644253555
39,5488,-1023.7677845542304
40,5648,-1023.9287366517808
41,5824,-1024.0455164620723
42,6129,-1024.1413569927547
43,6262,-1024.2803425597265
44,6427,-1024.3362055359923
45,6585,-1024.4521834480242
46,6819,-1024.4500596982546
47,7031,-1024.5708233367247
48,7197,-1024.6561465414154
49,7357,-1024.7933095565645
50,7506,-1024.8184207732966
51,7674,-1024.8609841710806
52,7820,-1024.8720663401584
53,7959,-1024.8683656600747
54,8084,-1024.8989176903933
55,8224,-1024.902117692713
56,8384,-1024.8718842617027
57,8516,-1024.8565800579054
58,9016,-1007.1877269887596
59,9174,-1007.4947423485715
60,9674,-990.7038476164921
61,9809,-991.2842838389929
62,10028,-991.8316987460049
63,10200,-992.3463979299987
64,10401,-992.8332198948967
65,10528,-993.3139033318207
66,10655,-993.7804638804979
67,10837,-994.2232858615981
68,10964,-994.6949826988956
69,11157,-995.0952850930507
70,11302,-995.4989895692192
71,11802,-981.4907670504127
72,12302,-967.8798446126901
73,12802,-954.6459155755874
74,13302,-941.7652815182383
75,13802,-929.2241086239376
76,14302,-917.0003039723091
77,14721,-918.3889723482403
78,15221,-906.6160758915058
79,15721,-895.1416093117916
80,16221,-884.0294829111539
81,16721,-873.1530764905189
82,17221,-862.5324765783387
83,17721,-852.143535168275
84,18221,-842.0004389788469
85,18721,-832.0968965680472
86,19221,-822.4274115901576
87,19721,-812.9752662809915
88,20221,-803.7440171435502
89,20721,-794.7142630112148
90,21221,-785.9091657162041
91,21721,-777.2750344700223
92,22221,-768.899808412078
93,22721,-760.6335310646324
94,23221,-752.5684929608641
95,23721,-744.6489009918486
96,24221,-736.9591599012668
97,24721,-729.3623299180232
98,25221,-721.9207024722123
99,25721,-714.6293291286258
100,26221,-707.4834385956823
101,26721,-697.2987735152882
102,27221,-687.0731149307852
103,27721,-676.9263434217245
104,28037,-677.0004725288253
105,28214,-677.0330181442931
106,28657,-677.0862689973111
107,29011,-677.1724765788202
108,29225,-677.194782730443
109,29725,-667.0107183609836
110,30225,-656.8417091677084
111,30725,-646.6587630057968
112,31225,-636.4463515404769
113,31725,-626.2160073060371
114,32225,-615.9927008953531
115,32725,-605.8149263945387
116,33225,-595.6461920598236
117,33725,-585.4457753084016
118,34225,-575.2757036194155
119,34725,-565.1019825939685
120,35225,-554.9229961852652
121,35725,-544.7147406365144
122,36225,-534.487532467491
123,36725,-524.2663580074513
124,37225,-513.9784314646978
125,37725,-503.7680165034007
126,38225,-493.5541154781742
127,38471,-493.48676494730665
128,38971,-483.18445579867426
129,39471,-473.04681675342056
130,39971,-462.77105822415155
131,40471,-452.48347791583257
132,40971,-442.151105248292
133,41471,-431.8742678938774
134,41971,-421.5838556809017
135,42471,-411.32631762661947
136,42971,-401.0243113503758
137,43471,-390.7659777931517
138,43971,-380.47921237424663
139,44471,-370.23217955638114
140,44971,-359.93340572853725
141,45471,-349.6476707141514
142,45971,-339.4218525892566
143,46471,-329.1568758443009
144,46971,-318.98843981486004
145,47471,-308.7725039764782
146,47971,-298.5332526220438
147,48471,-288.2366548321465
148,48971,-277.95085065153313
149,49330,-277.92507147503636
150,49559,-277.9792747719214
151,49804,-278.0249335186206
152,50069,-278.0785638986405
153,50399,-278.1332238610676
154,50650,-278.18539745716424
155,50894,-278.2424338225255
156,51394,-268.0236723357461
157,51784,-268.0659461374608
158,52284,-268.0665855580956
159,52624,-268.12889894688277
160,52959,-278.4348280864657
161,53257,-278.49254245325255
162,53543,-278.5383048426009
163,53907,-278.5956546116681
164,54407,-268.42616538580353
165,54641,-268.4975865041457
166,54923,-268.55614842858233
167,55224,-268.60993562226406
168,55724,-258.4787738164569
169,55953,-258.57681027130775
170,56236,-258.5909259725108
171,56736,-258.5920942310277
172,56956,-268.80282086401365
173,57238,-279.08323031092027
174,57738,-279.07072826489787
175,58073,-289.3392768327118
176,58573,-289.34202727422763
177,59073,-279.10688530508975
178,59573,-279.1091270975707
179,59944,-289.3462177299336
180,60441,-299.5710886550644
181,60725,-309.83825251551445
182,61225,-309.81667945799904
183,61452,-320.12522971921413
184,61952,-320.12466119686474
185,62298,-330.4023304168448
186,62798,-330.4140635649169
187,63298,-330.41566668432677
188,63798,-330.4157668880354
189,64019,-340.63685264616026
190,64519,-340.6209038760431
191,65019,-340.64291339299655
192,65519,-340.5767770558458
193,66019,-340.5984096086969
194,66519,-340.58505445301023
195,67019,-340.58388532503227
196,67519,-340.5372359235505
197,68019,-340.5414017182172
198,68519,-340.56573353866844
199,68813,-350.8536590824671
200,69313,-350.8786356293237
201,69813,-351.0407318114134
202,70169,-361.322011144719
203,70669,-361.251087633782
204,71169,-350.99740954139384
