episode,timestep,reward
1,225,-1024.1917791249052
2,382,-1022.3803271418392
3,500,-1021.3130505462727
4,654,-1021.6415239936042
5,1057,-1022.4964154298659
6,1203,-1023.0588711574768
7,1339,-1023.2663458233785
8,1442,-1023.45260055586
9,1537,-1023.5552131550944
10,1668,-1023.5969028511994
11,1802,-1023.6974399361475
12,1987,-1023.7251969093351
13,2179,-1023.7675822535068
14,2329,-1023.8957998986114
15,2470,-1023.9968878193062
16,2651,-1023.9976420445483
17,2844,-1024.081618035592
18,3200,-1024.3144426020967
19,3700,-970.4163819152566
20,3883,-973.168802341389
21,4054,-975.7257596117325
22,4264,-977.9712731492357
23,4764,-935.4558625559705
24,4989,-939.2255683204752
25,5178,-942.7150851968192
26,5678,-906.4614302370471
27,5870,-910.9634462897621
28,6041,-915.1940430176185
29,6541,-883.6461608601624
30,7041,-854.2029357020467
31,7541,-826.6565098853532
32,7853,-832.920046207443
33,8353,-807.6860142498523
34,8853,-783.9344600829626
35,9017,-791.025498327207
36,9517,-769.055896728622
37,10017,-748.273971095551
38,10517,-728.5867430530321
39,10758,-736.342142578395
40,11258,-717.9514889752302
41,11539,-725.6261897820194
42,12039,-708.6064217365592
43,12539,-692.2790729728298
44,13039,-676.5683271931086
45,13358,-684.483629616863
46,13740,-691.998527694606
47,13985,-699.2404683242935
48,14203,-706.2037040921532
49,14668,-712.8308635931829
50,15168,-698.5769092983937
51,15668,-684.8830500754814
52,16168,-671.7161513381182
53,16668,-659.087614563852
54,17168,-646.9551144586636
55,17668,-635.3017601121041
56,18168,-624.0583281016368
57,18668,-613.1260742719494
58,19168,-602.5678227402266
59,19668,-592.3602592844799
60,20168,-582.5234570400338
61,20668,-573.0023074831513
62,21168,-563.7784103348199
63,21668,-554.8439641021811
64,22168,-546.339500915157
65,22668,-538.0283842321412
66,23168,-529.9508336899052
67,23668,-522.1550357569837
68,24168,-514.5919225931616
69,24668,-507.21621444148514
70,25168,-500.10669032584826
71,25668,-493.2122772155713
72,26168,-486.4603148698959
73,26668,-479.95000834764147
74,27168,-473.56928372593944
75,27668,-467.3070024890859
76,28168,-461.21165677058417
77,28668,-455.2825162849177
78,29168,-449.55049561976017
79,29668,-443.8729641441466
80,30168,-438.3554703552833
81,30668,-432.96948819271785
82,31168,-427.69450095556766
83,31668,-422.64952752517263
84,32168,-417.6661108557448
85,32668,-412.7821925743518
86,33168,-408.0976083613993
87,33668,-403.4171844030787
88,34168,-398.92243895735027
89,34668,-394.47025531688627
90,35168,-390.17959751309485
91,35668,-385.8995102535881
92,36168,-381.70788993176035
93,36668,-377.6126562145914
94,37168,-373.5995592550506
95,37668,-369.67575537765356
96,38168,-365.857668482266
97,38668,-362.0869304622669
98,39125,-368.88800824525407
99,39625,-365.1739073150506
100,40125,-361.5397507502761
101,40625,-351.3042089046734
102,41125,-341.10572478422955
103,41625,-330.91787191353484
104,42125,-320.71931522755887
105,42538,-320.74866536876937
106,43038,-310.5365212591616
107,43538,-300.35039559907756
108,44038,-290.1905322130574
109,44538,-280.00207120063
110,45038,-269.87770557898506
111,45538,-259.6818693559299
112,45784,-259.6804977867345
113,46063,-259.8221280110637
114,46233,-259.9412084748792
115,46389,-260.09235763338563
116,46701,-260.22206047018904
117,46936,-260.2399267447299
118,47436,-249.95970790364169
119,47936,-249.98326871283837
120,48436,-239.73535061187934
121,48936,-229.48102138885272
122,49436,-219.23000769944795
123,49589,-229.44880360162867
124,50089,-219.19734954435884
125,50589,-208.98099638284327
126,50837,-219.2306514654499
127,50946,-219.15755316717804
128,51173,-219.11461104747647
129,51312,-229.3201431993204
130,51524,-239.56875543030506
131,51641,-249.8963558440699
132,52032,-249.908832618936
133,52202,-260.14043661014847
134,52298,-270.3269162816138
135,52798,-260.0807975164148
136,53023,-270.49610140996947
137,53218,-280.86870880931514
138,53384,-291.25029385459203
139,53555,-291.1738261717987
140,53798,-301.4105911798383
141,54298,-291.23032654389704
142,54627,-301.3853062835614
143,54847,-311.57378247171465
144,55347,-311.6645767512787
145,55847,-301.45589424957876
146,56199,-301.4116035371534
147,56340,-301.29973889947615
148,56517,-301.19188319002325
149,56777,-301.18678323670764
150,56918,-311.4101983409187
151,57134,-321.65075005872694
152,57327,-331.88368920745955
153,57654,-342.10568564123736
154,58053,-352.33914014134933
155,58553,-352.3478099018068
156,58804,-362.5500632195727
157,59140,-372.902055632165
158,59494,-383.265397797798
159,59721,-393.60203188715224
160,60200,-403.9766253457474
161,60390,-414.31645726572856
162,60603,-424.6626638041668
163,60798,-435.00874796125345
164,60953,-445.2692227204638
165,61158,-455.60484692527245
166,61298,-465.9410062902405
167,61474,-476.2148687557743
168,61616,-486.51745007785445
169,61749,-496.83362680652726
170,61914,-507.09421345397607
171,62072,-517.3598475551034
172,62199,-527.6647417502755
173,62331,-537.9236446577238
174,62449,-548.2231739401578
175,62624,-558.547338405528
176,62784,-568.8586503985752
177,62947,-579.1894477204244
178,63065,-589.4928428172806
179,63192,-599.8744302047389
180,63317,-610.2388148634828
181,63521,-620.6067551121114
182,63696,-630.9577003505557
183,64068,-641.2582412802792
184,64289,-651.5832061192001
185,64620,-661.8489616733195
186,64807,-672.1363936927588
187,64936,-682.4232316327916
188,65202,-692.7234172450943
189,65387,-703.0761276209267
190,65555,-713.3733696050184
191,66055,-713.3830329678427
192,66555,-713.3855489162586
193,66728,-723.7470927377211
194,66994,-734.1324552594153
195,67151,-744.5143211365908
196,67333,-754.8459356221362
197,67531,-765.2060976014624
198,67690,-765.3214119437446
199,68023,-775.649920816054
200,68147,-785.8769840106512
201,68366,-796.1512660174241
202,68518,-806.4661749600626
203,68652,-816.7771583151624
204,68805,-827.0993687470988
205,69305,-816.9742209733664
206,69805,-817.0477343145129
207,70305,-817.0479217122629
208,70805,-816.9712972538208
209,71305,-816.9229237936406
210,71805,-816.8736156857899
211,72095,-827.0529190453542
212,72595,-816.8667984292235
213,72831,-816.6977917719096
214,73331,-806.3504351284206
215,73831,-795.9830324795272
216,74106,-795.8604584427743
217,74606,-785.5949991586706
218,75106,-785.6231245991356
219,75478,-795.8509300833435
220,75978,-795.882420192044
221,76313,-806.164907897994
222,76813,-806.2511027385544
223,77313,-796.0358063521984
