episode,timestep,reward
1,151,-1019.2948250690196
2,267,-1020.0912635799974
3,369,-1019.2508301888524
4,441,-1019.0727117021977
5,527,-1019.0299554271973
6,746,-1019.7962517774399
7,1105,-1021.7434493053814
8,1458,-1024.239522029657
9,1683,-1025.2480508749832
10,2047,-1026.8609224475429
11,2413,-1027.0157376160764
12,2765,-1027.7476604358865
13,2991,-1028.8139569727211
14,3491,-956.0982102988154
15,3707,-961.5890321451808
16,4207,-901.4955117697177
17,4659,-909.1359741859033
18,5112,-916.8321338767232
19,5397,-922.8582065326104
20,5643,-928.8923148609795
21,5987,-934.2071509883293
22,6487,-891.8422680052349
23,6987,-853.0976277449157
24,7166,-860.9516750519239
25,7666,-826.7002792022386
26,7943,-834.7888572790579
27,8191,-842.2625144725241
28,8501,-849.2677249429319
29,9001,-819.9867030965022
30,9320,-826.9493148570364
31,9542,-833.338925077268
32,9782,-839.6748053696074
33,9971,-845.5532263236272
34,10099,-851.146529460171
35,10260,-856.4051451431275
36,10430,-861.3305580008929
37,10637,-865.9607891773127
38,11026,-870.3954583244591
39,11228,-874.5801179340098
40,11372,-878.5548643050237
41,11556,-882.3526282513152
42,11859,-885.8371764195541
43,12030,-889.2997514153022
44,12138,-892.5240705887164
45,12329,-895.6651139913287
46,12599,-898.5874299632908
47,12787,-901.4729808528039
48,13039,-904.1629043557751
49,13252,-906.738078737342
50,13752,-888.6526412374265
51,13958,-891.4001462465473
52,14127,-894.0693762060453
53,14423,-896.5836510624451
54,14606,-898.9950379417809
55,15106,-882.6539058377289
56,15606,-866.896000080483
57,16106,-851.6951977390378
58,16606,-837.0194731821299
59,17106,-822.9165626096647
60,17537,-826.4726386642884
61,18037,-812.9950227236707
62,18537,-799.9264918291655
63,19037,-787.2432373001806
64,19537,-774.951789271026
65,20037,-763.049552193875
66,20169,-767.011385236696
67,20467,-770.873653258821
68,20588,-774.6016724200263
69,21088,-763.3927673273415
70,21588,-752.4977504425948
71,22088,-741.9124201466865
72,22588,-731.6149222587336
73,23088,-721.6004078405417
74,23588,-711.8558963746192
75,24088,-702.3728584666422
76,24588,-693.1563772182584
77,25088,-684.177679087578
78,25476,-688.6043144091034
79,25793,-692.9014305728476
80,26036,-697.1246600131713
81,26254,-701.2642124313943
82,26491,-705.3124664611315
83,26755,-709.2337228123386
84,26948,-713.0910862703868
85,27156,-716.8697741944432
86,27605,-720.5345283438088
87,27807,-724.1427212827815
88,27990,-727.6727124856847
89,28169,-731.1165315289219
90,28353,-734.4909380632756
91,28540,-737.7933308960924
92,28754,-741.0182397946871
93,28938,-744.1835070074569
94,29128,-747.2711972220862
95,29334,-750.2890398496019
96,29521,-753.2441560104771
97,29766,-756.1182994592583
98,29995,-758.9371068781525
99,30219,-761.7104170688685
100,30447,-764.4142168480496
101,30722,-764.4974153521393
102,30977,-764.5999463054125
103,31198,-764.7511318347555
104,31447,-764.8724458311178
105,31736,-764.9636093340652
106,32010,-765.0494127887717
107,32257,-765.0226505041037
108,32606,-764.9056757971673
109,32888,-764.8708782551284
110,33186,-764.7216386262381
111,33686,-754.4607591066123
112,34186,-744.1384082911553
113,34440,-743.9817573775991
114,34814,-754.1052238926009
115,35314,-743.7552777950107
116,35662,-754.0012755140658
117,35897,-753.9253008164185
118,36314,-753.7200649499086
119,36787,-753.662195091856
120,37129,-753.4897234081968
121,37629,-743.17160973359
122,38129,-743.1664974927257
123,38629,-743.1623395802344
124,39129,-732.7482501429128
125,39629,-732.7753629138113
126,40129,-722.4087086308073
127,40629,-712.0689887086452
128,41129,-701.6858473604143
129,41629,-701.6988565726771
130,42129,-691.428106677016
131,42629,-681.2057599038571
132,43129,-670.8603038804575
133,43629,-660.5251280771267
134,44129,-650.1811668851998
135,44629,-639.8467028556917
136,45129,-629.5138748415739
137,45629,-619.1926908990438
138,46129,-608.8620655511702
139,46629,-598.5317981759791
140,47129,-588.2104811634474
141,47629,-577.9084189078558
142,48043,-577.8773801257962
143,48543,-567.5659075076682
144,49043,-557.3596154196345
145,49543,-547.0484636608912
146,50043,-536.8193787364587
147,50543,-526.5394021352483
148,51043,-516.2572197863514
149,51523,-516.2079492808466
150,51911,-526.4366995873756
151,52411,-516.3028805309427
152,52911,-506.1573740633571
153,53396,-506.15675424349286
154,53785,-506.14850109754536
155,54285,-506.1995288518587
156,54474,-516.4332976893046
157,54635,-526.661577769725
158,55135,-526.760588586868
159,55635,-526.7436183243531
160,55787,-526.5981837346583
161,55948,-536.7819874642105
162,56073,-546.9609945346547
163,56573,-547.0000373964426
164,56737,-557.2121438994573
165,57214,-567.4970079030861
166,57714,-557.3419059484687
167,57939,-557.3366378227189
168,58170,-557.32281997799
169,58649,-567.6151147902758
170,58912,-577.8564330550712
171,59146,-588.0853754728158
172,59424,-598.3352226880876
173,59676,-608.5934751558846
174,59829,-618.7985327243222
175,60171,-629.05221906214
176,60487,-639.3000417554908
177,60695,-649.5109978251154
178,61001,-649.466234177758
179,61215,-649.4087520440027
180,61455,-649.3342498321293
181,61633,-649.2446699713125
182,62113,-649.2592259346729
183,62439,-649.2222757513912
184,62596,-649.1083366453784
185,63096,-638.9231799540653
186,63581,-638.9340719930872
187,63811,-638.8331691459081
188,64059,-638.7355649337134
