episode,timestep,reward
1,405,-1027.3531914229193
2,534,-1024.1461462328684
3,674,-1023.4546796975548
4,932,-1023.4778696198681
5,1045,-1023.3492876699318
6,1189,-1025.2665457546243
7,1290,-1024.8094084781262
8,1436,-1024.4103372709142
9,1737,-1024.0365290402528
10,2237,-921.6404637515243
11,2737,-837.8667039414537
12,3237,-768.0631372675803
13,3506,-787.4728187713065
14,3645,-804.1719067221522
15,3762,-818.6865833580803
16,4262,-767.5321276251875
17,4762,-722.407034034298
18,5124,-739.0193441743563
19,5251,-753.9253031112318
20,5386,-767.3540125029112
21,5528,-779.5221276446443
22,5650,-790.6028202781216
23,5803,-800.717469989611
24,5984,-809.9777472038978
25,6123,-818.5467657533173
26,6255,-826.4511778697542
27,6445,-834.1321246480348
28,6567,-840.9599157802861
29,6716,-847.2980850559859
30,7110,-853.3487262543457
31,7258,-859.1922288056262
32,7458,-864.6143207939415
33,7585,-869.6022850789296
34,7826,-874.3701463377616
35,8004,-878.8926044979094
36,8188,-883.1614207719093
37,8377,-887.203121959096
38,8544,-891.039842653869
39,8767,-894.6569488884215
40,8946,-898.0715813874847
41,9092,-901.3682809080847
42,9272,-904.4562140904804
43,9466,-907.4372970193916
44,9641,-910.2794479299123
45,9798,-913.007816802816
46,10038,-915.5974377271236
47,10194,-918.0685900731825
48,10422,-920.4161357937869
49,10616,-922.7010377835167
50,10791,-924.8887355351228
51,10934,-926.8753773743264
52,11151,-928.898221421832
53,11321,-930.8322623083632
54,11517,-932.6814371043446
55,11776,-934.4803952610132
56,11927,-936.2065500312019
57,12147,-937.8606104901432
58,12338,-939.478090732027
59,12838,-923.692469424325
60,13025,-925.4988947797942
61,13237,-927.2371217318222
62,13545,-928.8920013849604
63,13737,-930.4929407258448
64,13984,-932.0464641975097
65,14176,-933.5872867412439
66,14402,-935.0428974685711
67,14633,-936.4456078874339
68,14920,-937.819781182387
69,15369,-939.1132131142759
70,15641,-940.3305554303266
71,15879,-941.566417804823
72,16379,-928.5036988555925
73,16589,-929.8449414088698
74,16821,-931.1775626006471
75,17197,-932.4472652203033
76,17360,-933.6557182273558
77,17580,-934.849428879478
78,18009,-935.9941587440105
79,18509,-924.1817204520378
80,19009,-912.6771920452317
81,19509,-901.4628165976245
82,20009,-890.4995593899941
83,20509,-879.7886550317377
84,21009,-869.3173982600013
85,21509,-859.0964489538287
86,22009,-849.1236765235055
87,22509,-839.3644101803742
88,23009,-829.846320634373
89,23509,-820.5238262208445
90,24009,-811.4080492055571
91,24509,-802.5000039946731
92,25009,-793.7870650356842
93,25509,-785.2519799322215
94,26009,-776.8989213493329
95,26509,-768.721779822656
96,27009,-760.7180119380777
97,27509,-752.8875569692481
98,28009,-745.2054219177706
99,28509,-737.7001003202358
100,29009,-730.3238181924983
101,29509,-720.0521098303872
102,30009,-709.8429275511346
